Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Aetna_,Aetna_Better_Health,BCBS_BLUE_CHOICE,BCBS_CAP,HEALTH_PARTNERS_OF_KS__HPK_,Providrs_Care__WPPA_,United_Healthcare
4337761_1,ER 20552 INJ TRIGGER POINT 1 OR 2 MUSCL,Emergency,0450,20552,"Injection(s); single or multiple trigger point(s), 1 or 2 muscle(s)",,0,176.5000,176.5000,102.3700,391.7550,158.8500,102.3700,327.2085,344.4300,167.6750,391.7550,167.6750
4337761_1,ER 20552 INJ TRIGGER POINT 1 OR 2 MUSCL,Inpatient,0450,20552,"Injection(s); single or multiple trigger point(s), 1 or 2 muscle(s)",,0,176.5000,176.5000,102.3700,391.7550,158.8500,N/A,150.0250,N/A,167.6750,N/A,167.6750
4337762_1,ER 20553  INJ TRIGGER POINTS 3 OR > MUSC,Emergency,0450,20553,"Injection(s); single or multiple trigger point(s), 3 or more muscles",,0,170.0000,170.0000,98.6000,391.7550,153.0000,98.6000,327.2085,344.4300,161.5000,391.7550,161.5000
4337762_1,ER 20553  INJ TRIGGER POINTS 3 OR > MUSC,Inpatient,0450,20553,"Injection(s); single or multiple trigger point(s), 3 or more muscles",,0,170.0000,170.0000,98.6000,391.7550,153.0000,N/A,144.5000,N/A,161.5000,N/A,161.5000
4337763_1,ER 20600 DRAIN/INJ JNT/BURSA SM WO/US,Emergency,0450,20600,"Arthrocentesis, aspiration and/or injection, small joint or bursa (eg, fingers, toes); without ultrasound guidance",,0,170.0000,170.0000,98.6000,391.7550,153.0000,98.6000,322.0500,339.0000,161.5000,391.7550,161.5000
4337763_1,ER 20600 DRAIN/INJ JNT/BURSA SM WO/US,Inpatient,0450,20600,"Arthrocentesis, aspiration and/or injection, small joint or bursa (eg, fingers, toes); without ultrasound guidance",,0,170.0000,170.0000,98.6000,391.7550,153.0000,N/A,144.5000,N/A,161.5000,N/A,161.5000
4337764_1,ER 20604 DRAIN/INJ JNT/BURSA SM W/US,Emergency,0450,20604,"Arthrocentesis, aspiration and/or injection, small joint or bursa (eg, fingers, toes); with ultrasound guidance, with permanent recording and reporting",,0,170.0000,170.0000,98.6000,458.0000,153.0000,98.6000,435.1000,458.0000,161.5000,391.7550,161.5000
4337764_1,ER 20604 DRAIN/INJ JNT/BURSA SM W/US,Inpatient,0450,20604,"Arthrocentesis, aspiration and/or injection, small joint or bursa (eg, fingers, toes); with ultrasound guidance, with permanent recording and reporting",,0,170.0000,170.0000,98.6000,458.0000,153.0000,N/A,144.5000,N/A,161.5000,N/A,161.5000
4337765_1,ER 20605 ARTHROCENT/ASP/INJ INT JNT WO US,Emergency,0450,20605,"Arthrocentesis, aspiration and/or injection, intermediate joint or bursa (eg, temporomandibular, acromioclavicular, wrist, elbow or ankle, olecranon bursa); without ultrasound guidance",,0,451.0000,451.0000,261.5800,451.0000,405.9000,261.5800,342.0000,360.0000,428.4500,391.7550,428.4500
4337765_1,ER 20605 ARTHROCENT/ASP/INJ INT JNT WO US,Inpatient,0450,20605,"Arthrocentesis, aspiration and/or injection, intermediate joint or bursa (eg, temporomandibular, acromioclavicular, wrist, elbow or ankle, olecranon bursa); without ultrasound guidance",,0,451.0000,451.0000,261.5800,451.0000,405.9000,N/A,383.3500,N/A,428.4500,N/A,428.4500
4337766_1,ER 20606 DRAIN/INJ JNT/BURSA INT W/US,Emergency,0450,20606,"Arthrocentesis, aspiration and/or injection, intermediate joint or bursa (eg, temporomandibular, acromioclavicular, wrist, elbow or ankle, olecranon bursa); with ultrasound guidance, with permanent recording and reporting",,0,300.0000,300.0000,174.0000,951.8850,270.0000,174.0000,363.8500,383.0000,285.0000,951.8850,285.0000
4337766_1,ER 20606 DRAIN/INJ JNT/BURSA INT W/US,Inpatient,0450,20606,"Arthrocentesis, aspiration and/or injection, intermediate joint or bursa (eg, temporomandibular, acromioclavicular, wrist, elbow or ankle, olecranon bursa); with ultrasound guidance, with permanent recording and reporting",,0,300.0000,300.0000,174.0000,951.8850,270.0000,N/A,255.0000,N/A,285.0000,N/A,285.0000
4337767_1,ER 20610 DRN/INJ MAJ JNT/BURSA BIL WO US,Emergency,0450,20610,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); without ultrasound guidance",,0,517.2500,517.2500,300.0050,517.2500,465.5250,300.0050,392.3500,413.0000,491.3875,391.7550,491.3875
4337767_1,ER 20610 DRN/INJ MAJ JNT/BURSA BIL WO US,Inpatient,0450,20610,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); without ultrasound guidance",,0,517.2500,517.2500,300.0050,517.2500,465.5250,N/A,439.6625,N/A,491.3875,N/A,491.3875
4337768_1,ER 20611 DRAIN/INJ JNT/BURSA MAJ W/US,Emergency,0450,20611,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); with ultrasound guidance, with permanent recording and reporting",,0,300.0000,300.0000,174.0000,575.0000,270.0000,174.0000,546.2500,575.0000,285.0000,391.7550,285.0000
4337768_1,ER 20611 DRAIN/INJ JNT/BURSA MAJ W/US,Inpatient,0450,20611,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); with ultrasound guidance, with permanent recording and reporting",,0,300.0000,300.0000,174.0000,575.0000,270.0000,N/A,255.0000,N/A,285.0000,N/A,285.0000
4337769_1,ER 20612 ASPIRATION/INJ GANGLION CYST,Emergency,0450,20612,Aspiration and/or injection of ganglion cyst(s) any location,,0,170.0000,170.0000,98.6000,391.7550,153.0000,98.6000,133.9500,141.0000,161.5000,391.7550,161.5000
4337769_1,ER 20612 ASPIRATION/INJ GANGLION CYST,Inpatient,0450,20612,Aspiration and/or injection of ganglion cyst(s) any location,,0,170.0000,170.0000,98.6000,391.7550,153.0000,N/A,144.5000,N/A,161.5000,N/A,161.5000
4337770_1,ER 21315  CLSD TRMT NASAL FX W/O STABLZTN,Emergency,0450,21315,Closed treatment of nasal bone fracture; without stabilization,,0,500.0000,500.0000,290.0000,2029.1850,450.0000,290.0000,1839.2000,1936.0000,475.0000,2029.1850,475.0000
4337770_1,ER 21315  CLSD TRMT NASAL FX W/O STABLZTN,Inpatient,0450,21315,Closed treatment of nasal bone fracture; without stabilization,,0,500.0000,500.0000,290.0000,2029.1850,450.0000,N/A,425.0000,N/A,475.0000,N/A,475.0000
4337771_1,ER 21480 CLSD TRMT TEMPROMANDIB DS,Emergency,0450,21480,Closed treatment of temporomandibular dislocation; initial or subsequent,,0,110.0000,110.0000,63.8000,309.2850,99.0000,63.8000,93.5000,99.0000,104.5000,309.2850,104.5000
4337771_1,ER 21480 CLSD TRMT TEMPROMANDIB DS,Inpatient,0450,21480,Closed treatment of temporomandibular dislocation; initial or subsequent,,0,110.0000,110.0000,63.8000,309.2850,99.0000,N/A,93.5000,N/A,104.5000,N/A,104.5000
4337772_1,ER 22305  CLSD TRMT VETEBRAL PROCESS FX,Emergency,0450,,,,0,170.0000,170.0000,98.6000,170.0000,153.0000,98.6000,144.5000,153.0000,161.5000,102.0000,161.5000
4337772_1,ER 22305  CLSD TRMT VETEBRAL PROCESS FX,Inpatient,0450,,,,0,170.0000,170.0000,98.6000,170.0000,153.0000,N/A,144.5000,N/A,161.5000,N/A,161.5000
4337774_1,ER 23600 CLSD TRMT PROX HUMERAL WO MN,Emergency,0450,23600,Closed treatment of proximal humeral (surgical or anatomical neck) fracture; without manipulation,,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,309.2850,1330.0000
4337774_1,ER 23600 CLSD TRMT PROX HUMERAL WO MN,Inpatient,0450,23600,Closed treatment of proximal humeral (surgical or anatomical neck) fracture; without manipulation,,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337775_1,ER 23655 CLSD TRMT SHLDR DIS W/ANEST,Emergency,0450,23655,"Closed treatment of shoulder dislocation, with manipulation; requiring anesthesia",,0,700.0000,700.0000,406.0000,2088.5250,630.0000,406.0000,760.9500,801.0000,665.0000,2088.5250,665.0000
4337775_1,ER 23655 CLSD TRMT SHLDR DIS W/ANEST,Inpatient,0450,23655,"Closed treatment of shoulder dislocation, with manipulation; requiring anesthesia",,0,700.0000,700.0000,406.0000,2088.5250,630.0000,N/A,595.0000,N/A,665.0000,N/A,665.0000
4337776_1,ER 23660 SHOULDER DISLOCATION TRMT,Emergency,0450,23660,Open treatment of acute shoulder dislocation,,0,2900.0000,2900.0000,1682.0000,9397.4250,2610.0000,1682.0000,2815.8000,2964.0000,2755.0000,9397.4250,2755.0000
4337776_1,ER 23660 SHOULDER DISLOCATION TRMT,Inpatient,0450,23660,Open treatment of acute shoulder dislocation,,0,2900.0000,2900.0000,1682.0000,9397.4250,2610.0000,N/A,2465.0000,N/A,2755.0000,N/A,2755.0000
4337777_1,ER 24500 CLSD TRMT HUMERAL SHAFT WO MAN,Emergency,0450,24500,Closed treatment of humeral shaft fracture; without manipulation,,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,309.2850,1330.0000
4337777_1,ER 24500 CLSD TRMT HUMERAL SHAFT WO MAN,Inpatient,0450,24500,Closed treatment of humeral shaft fracture; without manipulation,,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337778_1,ER 24576 CLS TR HUMERAL CONDYLAR WO MAN,Emergency,0450,24576,"Closed treatment of humeral condylar fracture, medial or lateral; without manipulation",,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,309.2850,1330.0000
4337778_1,ER 24576 CLS TR HUMERAL CONDYLAR WO MAN,Inpatient,0450,24576,"Closed treatment of humeral condylar fracture, medial or lateral; without manipulation",,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337779_1,ER 24600  CLSD TRMT ELBOW DISLOC WO ANES,Emergency,0450,24600,Treatment of closed elbow dislocation; without anesthesia,,0,700.0000,700.0000,309.2850,801.0000,630.0000,406.0000,760.9500,801.0000,665.0000,309.2850,665.0000
4337779_1,ER 24600  CLSD TRMT ELBOW DISLOC WO ANES,Inpatient,0450,24600,Treatment of closed elbow dislocation; without anesthesia,,0,700.0000,700.0000,309.2850,801.0000,630.0000,N/A,595.0000,N/A,665.0000,N/A,665.0000
4337780_1,ER 24650 CLS TRT RDL HEAD/NECK WO MAN,Emergency,0450,24650,Closed treatment of radial head or neck fracture; without manipulation,,0,700.0000,700.0000,309.2850,801.0000,630.0000,406.0000,760.9500,801.0000,665.0000,309.2850,665.0000
4337780_1,ER 24650 CLS TRT RDL HEAD/NECK WO MAN,Inpatient,0450,24650,Closed treatment of radial head or neck fracture; without manipulation,,0,700.0000,700.0000,309.2850,801.0000,630.0000,N/A,595.0000,N/A,665.0000,N/A,665.0000
4337781_1,ER 24670 CLSD TRMT ULNAR FRAC WO MANIP,Emergency,0450,24670,"Closed treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]); without manipulation",,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,309.2850,1330.0000
4337781_1,ER 24670 CLSD TRMT ULNAR FRAC WO MANIP,Inpatient,0450,24670,"Closed treatment of ulnar fracture, proximal end (eg, olecranon or coronoid process[es]); without manipulation",,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337782_1,ER 25260 MSCLSKLTL PROC EXCL HND/FT LEVL2,Emergency,0450,25260,"Repair, tendon or muscle, flexor, forearm and/or wrist; primary, single, each tendon or muscle",,0,950.0000,950.0000,551.0000,4245.6000,855.0000,551.0000,807.5000,855.0000,902.5000,4245.6000,902.5000
4337782_1,ER 25260 MSCLSKLTL PROC EXCL HND/FT LEVL2,Inpatient,0450,25260,"Repair, tendon or muscle, flexor, forearm and/or wrist; primary, single, each tendon or muscle",,0,950.0000,950.0000,551.0000,4245.6000,855.0000,N/A,807.5000,N/A,902.5000,N/A,902.5000
4337783_1,ER 25295 TENOLYSIS FOREARM/WRIST EA TEN,Emergency,0450,25295,"Tenolysis, flexor or extensor tendon, forearm and/or wrist, single, each tendon",,0,4000.0000,4000.0000,2320.0000,4410.0000,3600.0000,2320.0000,4189.5000,4410.0000,3800.0000,4245.6000,3800.0000
4337783_1,ER 25295 TENOLYSIS FOREARM/WRIST EA TEN,Inpatient,0450,25295,"Tenolysis, flexor or extensor tendon, forearm and/or wrist, single, each tendon",,0,4000.0000,4000.0000,2320.0000,4410.0000,3600.0000,N/A,3400.0000,N/A,3800.0000,N/A,3800.0000
4337784_1,ER 25500 CLSD TRT RADIAL SHAFT WO MANIP,Emergency,0450,25500,Closed treatment of radial shaft fracture; without manipulation,,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,309.2850,1330.0000
4337784_1,ER 25500 CLSD TRT RADIAL SHAFT WO MANIP,Inpatient,0450,25500,Closed treatment of radial shaft fracture; without manipulation,,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337785_1,ER 25530 CLSD TRMT ULNAR SHAFT WO MANIP,Emergency,0450,25530,Closed treatment of ulnar shaft fracture; without manipulation,,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,309.2850,1330.0000
4337785_1,ER 25530 CLSD TRMT ULNAR SHAFT WO MANIP,Inpatient,0450,25530,Closed treatment of ulnar shaft fracture; without manipulation,,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337786_1,ER 25560 CLSD TRMT RAD/ULN WO MAN,Emergency,0450,25560,Closed treatment of radial and ulnar shaft fractures; without manipulation,,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,309.2850,1330.0000
4337786_1,ER 25560 CLSD TRMT RAD/ULN WO MAN,Inpatient,0450,25560,Closed treatment of radial and ulnar shaft fractures; without manipulation,,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337787_1,ER 25600 CLSD TX DSTL RAD/ULN W/O MAN,Emergency,0450,25600,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed; without manipulation",,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,309.2850,1330.0000
4337787_1,ER 25600 CLSD TX DSTL RAD/ULN W/O MAN,Inpatient,0450,25600,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed; without manipulation",,0,1400.0000,1400.0000,309.2850,1440.0000,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337788_1,ER 25605 CLSD TRMT DISTAL RADIAL W MAN,Emergency,0450,25605,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed; with manipulation",,0,1400.0000,1400.0000,812.0000,2088.5250,1260.0000,812.0000,1349.0000,1420.0000,1330.0000,2088.5250,1330.0000
4337788_1,ER 25605 CLSD TRMT DISTAL RADIAL W MAN,Inpatient,0450,25605,"Closed treatment of distal radial fracture (eg, Colles or Smith type) or epiphyseal separation, includes closed treatment of fracture of ulnar styloid, when performed; with manipulation",,0,1400.0000,1400.0000,812.0000,2088.5250,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337789_1,ER 25675 CLSD TRMT DISTAL RAD DISLOC,Emergency,0450,25675,Closed treatment of distal radioulnar dislocation with manipulation,,0,700.0000,700.0000,309.2850,801.0000,630.0000,406.0000,760.9500,801.0000,665.0000,309.2850,665.0000
4337789_1,ER 25675 CLSD TRMT DISTAL RAD DISLOC,Inpatient,0450,25675,Closed treatment of distal radioulnar dislocation with manipulation,,0,700.0000,700.0000,309.2850,801.0000,630.0000,N/A,595.0000,N/A,665.0000,N/A,665.0000
4337790_1,ER 26010 DRAINAGE OF FINGER ABSCESS SIMP,Emergency,0450,26010,Drainage of finger abscess; simple,,0,50.0000,50.0000,29.0000,317.0000,45.0000,29.0000,301.1500,317.0000,47.5000,269.3250,47.5000
4337790_1,ER 26010 DRAINAGE OF FINGER ABSCESS SIMP,Inpatient,0450,26010,Drainage of finger abscess; simple,,0,50.0000,50.0000,29.0000,317.0000,45.0000,N/A,42.5000,N/A,47.5000,N/A,47.5000
4337791_1,ER 26011 DRAINAGE FINGER ABSCESS COMP,Emergency,0450,26011,"Drainage of finger abscess; complicated (eg, felon)",,0,250.0000,250.0000,145.0000,2110.5000,225.0000,145.0000,999.4000,1052.0000,237.5000,2110.5000,237.5000
4337791_1,ER 26011 DRAINAGE FINGER ABSCESS COMP,Inpatient,0450,26011,"Drainage of finger abscess; complicated (eg, felon)",,0,250.0000,250.0000,145.0000,2110.5000,225.0000,N/A,212.5000,N/A,237.5000,N/A,237.5000
4337792_1,ER 26070 ARTHROTOMY CARPOMETACARPAL JNT,Emergency,0450,26070,"Arthrotomy, with exploration, drainage, or removal of loose or foreign body; carpometacarpal joint",,0,1400.0000,1400.0000,812.0000,2088.5250,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,2088.5250,1330.0000
4337792_1,ER 26070 ARTHROTOMY CARPOMETACARPAL JNT,Inpatient,0450,26070,"Arthrotomy, with exploration, drainage, or removal of loose or foreign body; carpometacarpal joint",,0,1400.0000,1400.0000,812.0000,2088.5250,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337793_1,ER 26075 EXPLORE/TREAT METACARPHAL JNT,Emergency,0450,26075,"Arthrotomy, with exploration, drainage, or removal of loose or foreign body; metacarpophalangeal joint, each",,0,1400.0000,1400.0000,812.0000,4245.6000,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,4245.6000,1330.0000
4337793_1,ER 26075 EXPLORE/TREAT METACARPHAL JNT,Inpatient,0450,26075,"Arthrotomy, with exploration, drainage, or removal of loose or foreign body; metacarpophalangeal joint, each",,0,1400.0000,1400.0000,812.0000,4245.6000,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337794_1,ER 26080 ARTHROTOMY INTERPHALANG JNT,Emergency,0450,26080,"Arthrotomy, with exploration, drainage, or removal of loose or foreign body; interphalangeal joint, each",,0,1400.0000,1400.0000,812.0000,2088.5250,1260.0000,812.0000,1368.0000,1440.0000,1330.0000,2088.5250,1330.0000
4337794_1,ER 26080 ARTHROTOMY INTERPHALANG JNT,Inpatient,0450,26080,"Arthrotomy, with exploration, drainage, or removal of loose or foreign body; interphalangeal joint, each",,0,1400.0000,1400.0000,812.0000,2088.5250,1260.0000,N/A,1190.0000,N/A,1330.0000,N/A,1330.0000
4337795_1,ER 26600 CLSD TRMT METACARP FX SINGLE,Emergency,0450,26600,"Closed treatment of metacarpal fracture, single; without manipulation, each bone",,0,350.0000,350.0000,203.0000,428.0000,315.0000,203.0000,406.6000,428.0000,332.5000,309.2850,332.5000
4337795_1,ER 26600 CLSD TRMT METACARP FX SINGLE,Inpatient,0450,26600,"Closed treatment of metacarpal fracture, single; without manipulation, each bone",,0,350.0000,350.0000,203.0000,428.0000,315.0000,N/A,297.5000,N/A,332.5000,N/A,332.5000
4337796_1,ER 26605 CLSD TRMT METACARPAL W/MANIP,Emergency,0450,26605,"Closed treatment of metacarpal fracture, single; with manipulation, each bone",,0,700.0000,700.0000,309.2850,801.0000,630.0000,406.0000,760.9500,801.0000,665.0000,309.2850,665.0000
4337796_1,ER 26605 CLSD TRMT METACARPAL W/MANIP,Inpatient,0450,26605,"Closed treatment of metacarpal fracture, single; with manipulation, each bone",,0,700.0000,700.0000,309.2850,801.0000,630.0000,N/A,595.0000,N/A,665.0000,N/A,665.0000
4337797_1,ER 26641 CLSD TRMT THUMB W/MAN,Emergency,0450,26641,"Closed treatment of carpometacarpal dislocation, thumb, with manipulation",,0,700.0000,700.0000,309.2850,801.0000,630.0000,406.0000,760.9500,801.0000,665.0000,309.2850,665.0000
4337797_1,ER 26641 CLSD TRMT THUMB W/MAN,Inpatient,0450,26641,"Closed treatment of carpometacarpal dislocation, thumb, with manipulation",,0,700.0000,700.0000,309.2850,801.0000,630.0000,N/A,595.0000,N/A,665.0000,N/A,665.0000
4337798_1,ER 26670 TRMT HAND DISLOC W/MANIP,Emergency,0450,26670,"Closed treatment of carpometacarpal dislocation, other than thumb, with manipulation, each joint; without anesthesia",,0,700.0000,700.0000,309.2850,801.0000,630.0000,406.0000,760.9500,801.0000,665.0000,309.2850,665.0000
4337798_1,ER 26670 TRMT HAND DISLOC W/MANIP,Inpatient,0450,26670,"Closed treatment of carpometacarpal dislocation, other than thumb, with manipulation, each joint; without anesthesia",,0,700.0000,700.0000,309.2850,801.0000,630.0000,N/A,595.0000,N/A,665.0000,N/A,665.0000
4337799_1,ER 26700 CLSD TRMT METACARPOPHA WO ANES,Emergency,0450,26700,"Closed treatment of metacarpophalangeal dislocation, single, with manipulation; without anesthesia",,0,700.0000,700.0000,309.2850,801.0000,630.0000,406.0000,760.9500,801.0000,665.0000,309.2850,665.0000
4337799_1,ER 26700 CLSD TRMT METACARPOPHA WO ANES,Inpatient,0450,26700,"Closed treatment of metacarpophalangeal dislocation, single, with manipulation; without anesthesia",,0,700.0000,700.0000,309.2850,801.0000,630.0000,N/A,595.0000,N/A,665.0000,N/A,665.0000
4337800_1,ER 26720 CLSD TRMT FINGER SHAFT WO MN,Emergency,0450,26720,"Closed treatment of phalangeal shaft fracture, proximal or middle phalanx, finger or thumb; without manipulation, each",,0,700.0000,700.0000,309.2850,801.0000,630.0000,406.0000,760.9500,801.0000,665.0000,309.2850,665.0000
4337800_1,ER 26720 CLSD TRMT FINGER SHAFT WO MN,Inpatient,0450,26720,"Closed treatment of phalangeal shaft fracture, proximal or middle phalanx, finger or thumb; without manipulation, each",,0,700.0000,700.0000,309.2850,801.0000,630.0000,N/A,595.0000,N/A,665.0000,N/A,665.0000
4337801_1,ER 26735 OPEN TREATMNT PHALANGEAL SHAFT,Emergency,0450,26735,"Open treatment of phalangeal shaft fracture, proximal or middle phalanx, finger or thumb, includes internal fixation, when performed, each",,0,1800.0000,1800.0000,1044.0000,4245.6000,1620.0000,1044.0000,3421.9000,3602.0000,1710.0000,4245.6000,1710.0000
