Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,Aetna,Cigna,First_Health,Meritain,Midlands_Choice,RURAL_CARRIERS,UHC
4989275_1,phenol Top 1.4% Spray 177 mL [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,5.8000,4.3500,4.3500,5.5100,5.2200,5.5100,5.5100,5.2200,5.5100,4.9300,5.5100
4989275_1,phenol Top 1.4% Spray 177 mL [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,5.8000,4.3500,4.3500,5.5100,5.2200,5.5100,5.5100,5.2200,5.5100,4.9300,5.5100
4989276_1,terazosin 5 mg Cap [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989276_1,terazosin 5 mg Cap [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989277_1,amlodipine 5 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989277_1,amlodipine 5 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989278_1,aspirin 325 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989278_1,aspirin 325 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989279_1,ranolazine ER 500 mg oral Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,16.1200,12.0900,12.0900,15.3140,14.5080,15.3140,15.3140,14.5080,15.3140,13.7020,15.3140
4989279_1,ranolazine ER 500 mg oral Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,16.1200,12.0900,12.0900,15.3140,14.5080,15.3140,15.3140,14.5080,15.3140,13.7020,15.3140
4989280_1,prochlorperazine 10 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989280_1,prochlorperazine 10 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989281_1,lamoTRIgine 100 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989281_1,lamoTRIgine 100 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989282_1,sterile water for IRRIGATION 500 mL [JWKS],Inpatient,0250,A4217,"Sterile water/saline, 500 ml",,1,16.8300,12.6225,12.6225,15.9885,15.1470,15.9885,15.9885,15.1470,15.9885,14.3055,15.9885
4989282_1,sterile water for IRRIGATION 500 mL [JWKS],Outpatient,0250,A4217,"Sterile water/saline, 500 ml",,1,16.8300,12.6225,12.6225,15.9885,15.1470,15.9885,15.9885,15.1470,15.9885,14.3055,15.9885
4989283_1,simvastatin 10. mg Tab,Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989283_1,simvastatin 10. mg Tab,Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989284_1,bumetanide 0.25 mg/mL Inj Sol[JWKS],Inpatient,0259,,,,1,5.4000,4.0500,4.0500,5.1300,4.8600,5.1300,5.1300,4.8600,5.1300,4.5900,5.1300
4989284_1,bumetanide 0.25 mg/mL Inj Sol[JWKS],Outpatient,0259,,,,1,5.4000,4.0500,4.0500,5.1300,4.8600,5.1300,5.1300,4.8600,5.1300,4.5900,5.1300
4989285_1,naloxone 1 mg/mL Inj Sol 2 mL [JWKS],Inpatient,0636,J2310,Inj naloxone hydrochloride,,2,80.7500,60.5625,60.5625,76.7125,72.6750,76.7125,76.7125,72.6750,76.7125,68.6375,76.7125
4989285_1,naloxone 1 mg/mL Inj Sol 2 mL [JWKS],Outpatient,0636,J2310,Inj naloxone hydrochloride,,2,80.7500,60.5625,60.5625,76.7125,72.6750,76.7125,76.7125,72.6750,76.7125,68.6375,76.7125
4989286_1,midazolam 1 mg/mL preservative-free Inj Sol 2 mL [JWKS],Inpatient,0636,J2250,Inj midazolam hydrochloride,,2,8.0000,6.0000,6.0000,7.6000,7.2000,7.6000,7.6000,7.2000,7.6000,6.8000,7.6000
4989286_1,midazolam 1 mg/mL preservative-free Inj Sol 2 mL [JWKS],Outpatient,0636,J2250,Inj midazolam hydrochloride,,2,8.0000,6.0000,6.0000,7.6000,7.2000,7.6000,7.6000,7.2000,7.6000,6.8000,7.6000
4989287_1,cefuroxime 500 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.9200,2.1900,2.1900,2.7740,2.6280,2.7740,2.7740,2.6280,2.7740,2.4820,2.7740
4989287_1,cefuroxime 500 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.9200,2.1900,2.1900,2.7740,2.6280,2.7740,2.7740,2.6280,2.7740,2.4820,2.7740
4989288_1,levofloxacin 500 mg/100 mL IV Sol [JWKS],Inpatient,0636,J1956,Levofloxacin injection,,2,38.7500,29.0625,29.0625,36.8125,34.8750,36.8125,36.8125,34.8750,36.8125,32.9375,36.8125
4989288_1,levofloxacin 500 mg/100 mL IV Sol [JWKS],Outpatient,0636,J1956,Levofloxacin injection,,2,38.7500,29.0625,29.0625,36.8125,34.8750,36.8125,36.8125,34.8750,36.8125,32.9375,36.8125
4989289_1,colesevelam 625 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,6.5600,4.9200,4.9200,6.2320,5.9040,6.2320,6.2320,5.9040,6.2320,5.5760,6.2320
4989289_1,colesevelam 625 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,6.5600,4.9200,4.9200,6.2320,5.9040,6.2320,6.2320,5.9040,6.2320,5.5760,6.2320
4989290_1,insulin glargine 100 units/mL Sol 3 mL Solostar [JWKS],Inpatient,0636,J1815,Insulin injection,,60,195.0000,146.2500,146.2500,185.2500,175.5000,185.2500,185.2500,175.5000,185.2500,165.7500,185.2500
4989290_1,insulin glargine 100 units/mL Sol 3 mL Solostar [JWKS],Outpatient,0636,J1815,Insulin injection,,60,195.0000,146.2500,146.2500,185.2500,175.5000,185.2500,185.2500,175.5000,185.2500,165.7500,185.2500
4989291_1,morphine 10 mg/mL Inj Sol[JWKS],Inpatient,0636,J2270,Morphine sulfate injection,,1,51.0000,38.2500,38.2500,48.4500,45.9000,48.4500,48.4500,45.9000,48.4500,43.3500,48.4500
4989291_1,morphine 10 mg/mL Inj Sol[JWKS],Outpatient,0636,J2270,Morphine sulfate injection,,1,51.0000,38.2500,38.2500,48.4500,45.9000,48.4500,48.4500,45.9000,48.4500,43.3500,48.4500
4989292_1,calcium-vitamin D 600 mg-400 intl units Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989292_1,calcium-vitamin D 600 mg-400 intl units Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989293_1,sodium chloride 0.9% IRRIGATION Sol 500 mL [JWKS],Inpatient,0259,,,,1,19.4000,14.5500,14.5500,18.4300,17.4600,18.4300,18.4300,17.4600,18.4300,16.4900,18.4300
4989293_1,sodium chloride 0.9% IRRIGATION Sol 500 mL [JWKS],Outpatient,0259,,,,1,19.4000,14.5500,14.5500,18.4300,17.4600,18.4300,18.4300,17.4600,18.4300,16.4900,18.4300
4989294_1,predniSONE 10 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989294_1,predniSONE 10 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989295_1,haloperidol 5 mg/mL Inj Sol 1 mL Ampule [JWKS],Inpatient,0636,J1630,Haloperidol injection,,1,18.4200,13.8150,13.8150,17.4990,16.5780,17.4990,17.4990,16.5780,17.4990,15.6570,17.4990
4989295_1,haloperidol 5 mg/mL Inj Sol 1 mL Ampule [JWKS],Outpatient,0636,J1630,Haloperidol injection,,1,18.4200,13.8150,13.8150,17.4990,16.5780,17.4990,17.4990,16.5780,17.4990,15.6570,17.4990
4989296_1,isopropyl alcohol topical 70% Liq 473 mL [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,17.9900,13.4925,13.4925,17.0905,16.1910,17.0905,17.0905,16.1910,17.0905,15.2915,17.0905
4989296_1,isopropyl alcohol topical 70% Liq 473 mL [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,17.9900,13.4925,13.4925,17.0905,16.1910,17.0905,17.0905,16.1910,17.0905,15.2915,17.0905
4989297_1,pilocarpine ophthalmic 2% Soln,Inpatient,0250,A9270,Non-covered item or service,,1,190.2500,142.6875,142.6875,180.7375,171.2250,180.7375,180.7375,171.2250,180.7375,161.7125,180.7375
4989297_1,pilocarpine ophthalmic 2% Soln,Outpatient,0250,A9270,Non-covered item or service,,1,190.2500,142.6875,142.6875,180.7375,171.2250,180.7375,180.7375,171.2250,180.7375,161.7125,180.7375
4989298_1,theophylline 200 mg ER Tab[JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989298_1,theophylline 200 mg ER Tab[JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989299_1,triazolam 0.25 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,5.6400,4.2300,4.2300,5.3580,5.0760,5.3580,5.3580,5.0760,5.3580,4.7940,5.3580
4989299_1,triazolam 0.25 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,5.6400,4.2300,4.2300,5.3580,5.0760,5.3580,5.3580,5.0760,5.3580,4.7940,5.3580
4989300_1,nitroprusside 25 mg/mL IV Sol 2 mL [JWKS],Inpatient,0259,,,,1,1533.6000,1150.2000,1150.2000,1456.9200,1380.2400,1456.9200,1456.9200,1380.2400,1456.9200,1303.5600,1456.9200
4989300_1,nitroprusside 25 mg/mL IV Sol 2 mL [JWKS],Outpatient,0259,,,,1,1533.6000,1150.2000,1150.2000,1456.9200,1380.2400,1456.9200,1456.9200,1380.2400,1456.9200,1303.5600,1456.9200
4989301_1,"leuprolide 7.5 mg/month IM Inj, ER [JWKS]",Inpatient,0636,J9217,Leuprolide acetate suspnsion,,1,1782.0000,1336.5000,1336.5000,1692.9000,1603.8000,1692.9000,1692.9000,1603.8000,1692.9000,1514.7000,1692.9000
4989301_1,"leuprolide 7.5 mg/month IM Inj, ER [JWKS]",Outpatient,0636,J9217,Leuprolide acetate suspnsion,,1,1782.0000,1336.5000,1336.5000,1692.9000,1603.8000,1692.9000,1692.9000,1603.8000,1692.9000,1514.7000,1692.9000
4989302_1,bacitracin/neomycin/polymyxin B Top Oint Packet [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989302_1,bacitracin/neomycin/polymyxin B Top Oint Packet [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989303_1,labetalol 200 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989303_1,labetalol 200 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989304_1,digoxin 250. mcg Tab,Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989304_1,digoxin 250. mcg Tab,Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989305_1,lubiprostone Cap,Inpatient,0250,A9270,Non-covered item or service,,1,17.3600,13.0200,13.0200,16.4920,15.6240,16.4920,16.4920,15.6240,16.4920,14.7560,16.4920
4989305_1,lubiprostone Cap,Outpatient,0250,A9270,Non-covered item or service,,1,17.3600,13.0200,13.0200,16.4920,15.6240,16.4920,16.4920,15.6240,16.4920,14.7560,16.4920
4989306_1,EPINEPHrine 1. Soln,Inpatient,0636,J0171,Adrenalin epinephrine inject,,10,18.0000,13.5000,13.5000,17.1000,16.2000,17.1000,17.1000,16.2000,17.1000,15.3000,17.1000
4989306_1,EPINEPHrine 1. Soln,Outpatient,0636,J0171,Adrenalin epinephrine inject,,10,18.0000,13.5000,13.5000,17.1000,16.2000,17.1000,17.1000,16.2000,17.1000,15.3000,17.1000
4989307_1,HYDROmorphone 4 mg/mL Inj Sol 1 mL [JWKS],Inpatient,0636,J1170,Hydromorphone injection,,1,10.8400,8.1300,8.1300,10.2980,9.7560,10.2980,10.2980,9.7560,10.2980,9.2140,10.2980
4989307_1,HYDROmorphone 4 mg/mL Inj Sol 1 mL [JWKS],Outpatient,0636,J1170,Hydromorphone injection,,1,10.8400,8.1300,8.1300,10.2980,9.7560,10.2980,10.2980,9.7560,10.2980,9.2140,10.2980
4989308_1,timolol Ophth 0.25% Sol 5 mL [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,10.4000,7.8000,7.8000,9.8800,9.3600,9.8800,9.8800,9.3600,9.8800,8.8400,9.8800
4989308_1,timolol Ophth 0.25% Sol 5 mL [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,10.4000,7.8000,7.8000,9.8800,9.3600,9.8800,9.8800,9.3600,9.8800,8.8400,9.8800
4989309_1,"emollients, Top Gel [JWKS]",Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989309_1,"emollients, Top Gel [JWKS]",Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989310_1,bumetanide 1 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0800,1.5600,1.5600,1.9760,1.8720,1.9760,1.9760,1.8720,1.9760,1.7680,1.9760
4989310_1,bumetanide 1 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0800,1.5600,1.5600,1.9760,1.8720,1.9760,1.9760,1.8720,1.9760,1.7680,1.9760
4989312_1,ocular lubricant Sol 15 mL [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,22.0200,16.5150,16.5150,20.9190,19.8180,20.9190,20.9190,19.8180,20.9190,18.7170,20.9190
4989312_1,ocular lubricant Sol 15 mL [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,22.0200,16.5150,16.5150,20.9190,19.8180,20.9190,20.9190,19.8180,20.9190,18.7170,20.9190
4989313_1,betamethasone-clotrimazole topical 0.05% Cream,Inpatient,0250,A9270,Non-covered item or service,,1,159.2500,119.4375,119.4375,151.2875,143.3250,151.2875,151.2875,143.3250,151.2875,135.3625,151.2875
4989313_1,betamethasone-clotrimazole topical 0.05% Cream,Outpatient,0250,A9270,Non-covered item or service,,1,159.2500,119.4375,119.4375,151.2875,143.3250,151.2875,151.2875,143.3250,151.2875,135.3625,151.2875
4989314_1,clonazePAM 0.5 mg Tab UD [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989314_1,clonazePAM 0.5 mg Tab UD [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989315_1,sertraline 50 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989315_1,sertraline 50 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989316_1,tobramycin Ophth 0.3% Sol 5 mL [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,81.2500,60.9375,60.9375,77.1875,73.1250,77.1875,77.1875,73.1250,77.1875,69.0625,77.1875
4989316_1,tobramycin Ophth 0.3% Sol 5 mL [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,81.2500,60.9375,60.9375,77.1875,73.1250,77.1875,77.1875,73.1250,77.1875,69.0625,77.1875
4989317_1,hydrochlorothiazide 25 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989317_1,hydrochlorothiazide 25 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989318_1,cetirizine 10 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989318_1,cetirizine 10 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989319_1,tiotropium 18 mcg Inh Cap [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,984.5000,738.3750,738.3750,935.2750,886.0500,935.2750,935.2750,886.0500,935.2750,836.8250,935.2750
4989319_1,tiotropium 18 mcg Inh Cap [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,984.5000,738.3750,738.3750,935.2750,886.0500,935.2750,935.2750,886.0500,935.2750,836.8250,935.2750
4989320_1,phenytoin 100 mg Cap [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989320_1,phenytoin 100 mg Cap [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989321_1,succinylcholine 20 mg/mL Inj Sol 10 mL [JWKS],Inpatient,0636,J0330,Succinycholine chloride inj,,10,38.0000,28.5000,28.5000,36.1000,34.2000,36.1000,36.1000,34.2000,36.1000,32.3000,36.1000
4989321_1,succinylcholine 20 mg/mL Inj Sol 10 mL [JWKS],Outpatient,0636,J0330,Succinycholine chloride inj,,10,38.0000,28.5000,28.5000,36.1000,34.2000,36.1000,36.1000,34.2000,36.1000,32.3000,36.1000
4989322_1,simvastatin 20 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989322_1,simvastatin 20 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989324_1,pantoprazole 40 mg IV Pow [JWKS],Inpatient,0259,,,,1,11.6000,8.7000,8.7000,11.0200,10.4400,11.0200,11.0200,10.4400,11.0200,9.8600,11.0200
4989324_1,pantoprazole 40 mg IV Pow [JWKS],Outpatient,0259,,,,1,11.6000,8.7000,8.7000,11.0200,10.4400,11.0200,11.0200,10.4400,11.0200,9.8600,11.0200
4989325_1,minoxidil 2.5 mg Tab[JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989325_1,minoxidil 2.5 mg Tab[JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989326_1,silver sulfADIAZINE Top 1% Cream 25 gm [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,15.0000,11.2500,11.2500,14.2500,13.5000,14.2500,14.2500,13.5000,14.2500,12.7500,14.2500
4989326_1,silver sulfADIAZINE Top 1% Cream 25 gm [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,15.0000,11.2500,11.2500,14.2500,13.5000,14.2500,14.2500,13.5000,14.2500,12.7500,14.2500
4989327_1,levothyroxine 200 mcg (0.2 mg) Tab[JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989327_1,levothyroxine 200 mcg (0.2 mg) Tab[JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989328_1,acetaminophen 500 mg Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989328_1,acetaminophen 500 mg Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,2.0000,1.5000,1.5000,1.9000,1.8000,1.9000,1.9000,1.8000,1.9000,1.7000,1.9000
4989329_1,potassium chloride-sodium chloride Tab [JWKS],Inpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
4989329_1,potassium chloride-sodium chloride Tab [JWKS],Outpatient,0250,A9270,Non-covered item or service,,1,4.0000,3.0000,3.0000,3.8000,3.6000,3.8000,3.8000,3.6000,3.8000,3.4000,3.8000
