name,city,state,address,website
MT. VERNON ELEMENTARY,LEMON GROVE,CA,8350 MOUNT VERNON ST.,
PARADISE HILLS ELEMENTARY,SAN DIEGO,CA,5816 ALLEGHANY ST.,
LAMAR EL,BAYTOWN,TX,816 N PRUETT ST,
LAPOYNOR EL,LARUE,TX,13155 HWY 175 E,
GUADALUPE ELEMENTARY,SAN FRANCISCO,CA,859 PRAGUE ST.,
WINIFRED PIFER ELEMENTARY,PASO ROBLES,CA,1350 CRESTON RD.,
CENTRAL ELEMENTARY,BELMONT,CA,525 MID RD.,
MANUEL F. CUNHA INTERMEDIATE,HALF MOON BAY,CA,600 CHURCH ST.,
HOLLY OAK ELEMENTARY,SAN JOSE,CA,2995 ROSSMORE WAY,
RACHEL CARSON ELEMENTARY,SAN JOSE,CA,4245 MEG DR.,
CALABASAS ELEMENTARY,WATSONVILLE,CA,202 CALABASAS RD.,
WALDO ROHNERT INTERMEDIATE,ROHNERT PARK,CA,550 BONNIE AVE.,
ROBERTSON ROAD ELEMENTARY,MODESTO,CA,1821 ROBERTSON RD.,
FRANKLIN ELEMENTARY,MODESTO,CA,120 S. EMERALD AVE.,
LOS ROBLES ELEMENTARY,PORTERVILLE,CA,500 E. MULBERRY AVE.,
KNOLLS ELEMENTARY,SIMI VALLEY,CA,6334 KATHERINE RD.,
DAKOTA VALLEY ELEMENTARY SCHOOL,AURORA,CO,3950 SOUTH KIRK WAY,
SOUTHERN HILLS MIDDLE SCHOOL,BOULDER,CO,1500 KNOX DRIVE,
CHEYENNE WELLS JUNIOR/HIGH SCHOOL,CHEYENNE WELLS,CO,325 WEST 4TH NORTH,
AGATE ELEMENTARY SCHOOL,AGATE,CO,41032 2ND AVENUE,
MOUNTAIN RIDGE MIDDLE SCHOOL,COLORADO SPRINGS,CO,9150 LEXINGTON DRIVE,
GARFIELD ELEMENTARY SCHOOL,LOVELAND,CO,720 COLORADO AVENUE,
TRUSCOTT ELEMENTARY SCHOOL,LOVELAND,CO,211 WEST 6TH STREET,
FLEMING ELEMENTARY SCHOOL,FLEMING,CO,506 NORTH FREMONT AVE,
SOUTH HIGH SCHOOL,PUEBLO,CO,1801 HOLLYWOOD DRIVE,
BRADFORD ELEMENTARY SCHOOL,PUEBLO,CO,107 SOUTH LA CROSSE AVENUE,
PUEBLO COUNTY HIGH SCHOOL,PUEBLO,CO,1050 35TH LANE,
TIGER CREEK ELEMENTARY SCHOOL,TUNNEL HILL,GA,134 RHEA MCCLANAHAN DR,
WEST SIDE ELEMENTARY SCHOOL,ROSSVILLE,GA,72 BRAVES LN,
LOW ELEMENTARY SCHOOL,SAVANNAH,GA,15 BLUE RIDGE AVE,
EDWARD L. BOUIE- SR. ELEMENTARY SCHOOL,LITHONIA,GA,5100 ROCK SPRINGS RD,
REDAN MIDDLE SCHOOL,LITHONIA,GA,1775 YOUNG RD,
CARY REYNOLDS ELEMENTARY SCHOOL,DORAVILLE,GA,3498 PINE ST,
LAKESIDE HIGH SCHOOL,ATLANTA,GA,3801 BRIARCLIFF RD NE,
CHAPEL HILL ELEMENTARY SCHOOL,DECATUR,GA,3536 RADCLIFFE BLVD,
DOUGHERTY COMPREHENSIVE HIGH SCHOOL,ALBANY,GA,1800 PEARCE AVE,
TOWNS ELEMENTARY SCHOOL,ATLANTA,GA,760 BOLTON RD NW,
PARKLANE ELEMENTARY SCHOOL,EAST POINT,GA,2809 BLOUNT ST,
RLCC ELEMENTARY AT OKLEE,OKLEE,MN,201 GOVERNOR ST,
KINGS MOUNTAIN ELEMENTARY,WOODSIDE,CA,211 SWETT RD.,
BONAIRE MIDDLE SCHOOL,BONAIRE,GA,125 GA HIGHWAY 96 E,
QUAIL RUN ELEMENTARY SCHOOL,WARNER ROBINS,GA,250 SMITHVILLE CHURCH RD,
BRADWELL INSTITUTE,HINESVILLE,GA,100 PAFFORD ST,
LONG BRANCH ELEMENTARY SCHOOL,DAHLONEGA,GA,4518 HIGHWAY 52 E,
NEWELL-FONDA MIDDLE SCH.,NEWELL,IA,205 CLARK ST,
A H BUSH ELEMENTARY SCHOOL,IDAHO FALLS,ID,380 WEST ANDERSON STREET,
ROBERTS ELEMENTARY SCHOOL,ROBERTS,ID,682 N 2858 E,
HIBBARD ELEMENTARY SCHOOL,REXBURG,ID,2413 N 3000 W,
EMERSON ELEM SCHOOL,MAYWOOD,IL,311 WASHINGTON BLVD,
EVANSTON TWP HIGH SCHOOL,EVANSTON,IL,1600 DODGE AVE,
HIGHCREST MIDDLE SCHOOL,WILMETTE,IL,569 HUNTER RD,
ARBOR VIEW ELEM SCHOOL,GLEN ELLYN,IL,22W430 IRONWOOD DR,
HAWTHORNE ELEM SCHOOL,WHEATON,IL,334 WAKEMAN AVE,
HILLCREST ELEM SCHOOL,DOWNERS GROVE,IL,1435 JEFFERSON AVE,
MONROE ELEM SCHOOL,HINSDALE,IL,210 N MADISON ST,
CHESTER-EAST LINCOLN ELEM SCHOOL,LINCOLN,IL,1300 1500TH ST,
MACKEBEN ELEMENTARY SCHOOL,ALGONQUIN,IL,800 ACADEMIC DR,
MISSISSINEWA HIGH SCHOOL,GAS CITY,IN,1 INDIAN TRL,
SEYMOUR-REDDING ELEMENTARY SCHOOL,SEYMOUR,IN,1700 N EWING ST,
LAKE RIDGE NEW TECH MIDDLE SCHOOL,GARY,IN,3601 W 41ST AVE,
ABRAHAM LINCOLN ELEMENTARY SCHOOL,HAMMOND,IN,4221 TOWLE AVE,
WEST LOUISVILLE ELEMENTARY SCHOOL,OWENSBORO,KY,8400 HWY 56,
BYCK ELEMENTARY,LOUISVILLE,KY,2328 CEDAR STREET,
LIVERMORE ELEMENTARY SCHOOL,LIVERMORE,KY,110 EIGHTH ST,
GAMALIEL ELEMENTARY,GAMALIEL,KY,320 E MAIN ST,
BOWEN ELEMENTARY SCHOOL,STANTON,KY,5099 CAMPTON RD,
CHATEAU ESTATES ELEMENTARY SCHOOL,KENNER,LA,4121 MEDOC DRIVE,
DELHI HIGH SCHOOL,DELHI,LA,413 MAIN STREET,
UNION RIDGE ELEM SCHOOL,HARWOOD HEIGHTS,IL,4600 N OAK PARK AVE,
ACKERMAN ELEMENTARY SCHOOL,OMAHA,NE,5110 S 156TH ST,
HIGH PLAINS COMM ELEM/CLARKS,CLARKS,NE,205 PEARL ST,
LILLIAN M. STEEN,BOGOTA,NJ,134 W. MAIN,
HOWARD PENCE ELEMENTARY,SAN DIEGO,CA,877 VIA TONGA CT.,
AMERICAN FALLS INTERMEDIATE SCHOOL,AMERICAN FALLS,ID,254 TAYLOR STREET,
ALBANY LOWER ELEMENTARY SCHOOL,ALBANY,LA,30051 WEST SCHOOL STREET,
PABLO COLON BERDECIA,BARRANQUITAS,PR,CALLE BARCELO FINAL SECTOR NUEVO,
DIKE-NEWELL SCHOOL,BATH,ME,3 WRIGHT DRIVE,
CHEYENNE MOUNTAIN JUNIOR HIGH SCHOOL,COLORADO SPRINGS,CO,1200 WEST CHEYENNE ROAD,
C. A. ROBERTS ELEMENTARY SCHOOL,DALLAS,GA,1833 MOUNT TABOR CHURCH RD,
BELFAIR MONTESSORI SCHOOL,BATON ROUGE,LA,4451 FAIRFIELDS AVE,
IS 68 ISAAC BILDERSEE,BROOKLYN,NY,956 E 82ND ST,
CARDINAL FOREST ELEMENTARY,SPRINGFIELD,VA,8600 FORRESTER BLVD,
KENNETH W.CULBERT ELEMENTARY,HAMILTON,VA,38180 WEST COLONIAL HIGHWAY,
JOHN R BONFIELD EL SCH,LITITZ,PA,101 N OAK ST,
IMAGINE CAMELBACK MIDDLE,PHOENIX,AZ,5050 N. 19TH AVE.,
PORTOLA-BUTLER CONTINUATION HIGH,KING CITY,CA,760 BRD.WAY ST.,
JOHNSON ELEMENTARY SCHOOL,FORT THOMAS,KY,1180 N FT THOMAS AVE,
WEDGEWOOD ELEMENTARY SCHOOL,BATON ROUGE,LA,2330 ASPENWOOD AVE,
BIRCHES ELEMENTARY SCHOOL,TURNERSVILLE,NJ,416 WESTMINSTER BLVD,
ROLLAND COLONY ELEMENTARY - 05,WHITE,SD,48088 210TH ST,
COLUMBIA VIRTUAL ACADEMY - KETTLE FALLS,KETTLE FALLS,WA,W 105 11TH STREET,
GREENWOOD EARLY CHILDHOOD CENTER,GREENWOOD,SC,1125 CAMBRIDGE AVENUE,
LANDMARK ELEM SCHOOL,MCHENRY,IL,3614 WAUKEGAN RD,
SMITHRIDGE STEM ACADEMY,RENO,NV,4801 NEIL ROAD,
ST. CROIX PREPARATORY ACADEMY UPPER,STILLWATER,MN,4260 STAGECOACH TR N,
JONESBORO ELEM SCHOOL,JONESBORO,IL,309 COOK AVE,
SOUTH PARK ACADEMY,DRAPER,UT,14425 S PONY EXPRESS RD,
BAINVILLE 7-8,BAINVILLE,MT,409 TUBMAN,
DUNHAM ELEMENTARY SCHOOL,TUCSON,AZ,9850 E. 29TH STREET,
DENTON CO J J A E P,AUBREY,TX,415 TISDELL LN,
HOLLY SPRINGS ELEMENTARY SCHOOL,CANTON,GA,1965 HICKORY RD,
DOROTHY EISENBERG ELEMENTARY SCHOOL,LAS VEGAS,NV,7770 DELHI AVE,
CARTER TRADITIONAL ELEMENTARY,LOUISVILLE,KY,3600 BOHNE AVE,
GRANNEMANN ELEM.,ST LOUIS,MO,2324 REDMAN RD,
LARGO-TIBET ELEMENTARY SCHOOL,SAVANNAH,GA,430 TIBET AVE,
GALE SCHOOL,GALESBURG,IL,1131 W DAYTON ST,
SCHOOL #9,CLIFTON,NJ,25 BRIGHTON ROAD,
VALLEY VIEW EL,AUSTIN,TX,1201 LOOP 360 S,
MADAWASKA ELEMENTARY SCHOOL,MADAWASKA,ME,353 ELEVENTH AVE,
HANLEY INTERNATIONAL ACADEMY,HAMTRAMCK,MI,2400 DENTON ST,
IRMA LERMA RANGEL YOUNG WOMEN'S LEADERSHIP SCHOOL,DALLAS,TX,1718 ROBERT B CULLUM BLVD,
SAN ANTONIO ROP,POMONA,CA,1425 E. HOLT AVE. STE. 101,
WEST SHORE MIDDLE SCHOOL,MILFORD,CT,70 KAY AVE.,
PAUL E CULLEY ELEMENTARY SCHOOL,LAS VEGAS,NV,1200 N. MALLARD,
HIDALGO CO J J A E P,MERCEDES,TX,100 MED HIGH DR,
BAINBRIDGE SPECIAL EDUCATION SERVICES,BAINBRIDGE ISLAND,WA,8489 MADISON AVE NE,
GEORGE HAYS-JENNIE PORTER ELEMENTARY,CINCINNATI,OH,1030 CUTTER ST,
KNOX COUNTY LEARNING ACADEMY,BARBOURVILLE,KY,135 WALL ST,
GLENN R MARSHALL ELEMENTARY SCHOOL,RICHMOND,KY,1442 ROBERT R. MARTIN BYPASS,
STEHEKIN ELEMENTARY,STEHEKIN,WA,3 MILE MAIN VALLEY RD,
SAND SPRINGS SCHOOL,SAND SPRINGS,MT,3194 HIGHWAY 200 W,
SPIRIT CREEK MIDDLE SCHOOL,HEPHZIBAH,GA,115 DOLPHIN WAY,
NORTH HART ELEMENTARY SCHOOL,BOWERSVILLE,GA,124 ANKERICH RD,
EASTERN SKY COMMUNITY CHARTER SCHOOL,HOLBROOK,AZ,455 1ST AVENUE,
IMAGINE PREP SURPRISE,SURPRISE,AZ,14850 N. 156TH AVE.,
EVIT - MESA HIGH SCHOOL,MESA,AZ,1630 E SOUTHERN AVE,
IVY DRIVE SCHOOL,BRISTOL,CT,160 IVY DR.,
MCDONOGH #35 ACADEMY,NEW ORLEANS,LA,4000 CADILLAC STREET,
GLOBE CHARTER SCHOOL,COLORADO SPRINGS,CO,3302 ALPINE PLACE,
MULTICULTURAL ACAD SCHOLARSHP HS,CHICAGO,IL,3120 S KOSTNER AVE,
JAEGER PRESCHOOL,LOUISVILLE,KY,502 WOOD ROAD,
EVIT - SKYLINE HIGH SCHOOL,MESA,AZ,854 S. CRISMON RD,
PIKE COUNTY MIDDLE SCHOOL,ZEBULON,GA,406 HUGHLEY RD,
KAPOLEI MIDDLE SCHOOL,KAPOLEI,HI,91-5335 KAPOLEI PKWY,
IDAHO VIRTUAL ACADEMY,MERIDIAN,ID,1965 S EAGLE ROAD SUIT190,
EVIT - QUEEN CREEK HIGH SCHOOL,QUEEN CREEK,AZ,22149 E OCOTILLO RD,
NEW J H,PEARLAND,TX,1928 N MAIN,
GAFFNEY HIGH,GAFFNEY,SC,149 TWIN LAKE ROAD,
CENTRAL VALLEY MS,MONACA,PA,1500 ALLEN AVE,
ELIAS LONGORIA SR MIDDLE,EDINBURG,TX,411 N 8TH ST,
BYRD ELEMENTARY,GRANITEVILLE,SC,1225 WELDON WAY,
RINGGOLD ELEMENTARY SCHOOL,RINGGOLD,GA,322 EVITT LN,
EARLY LEARNING VILLAGE,FRANKFORT,KY,200 LARALAN AVE,
KEMP PREK-6 SCHOOL,DAYTON,OH,1923 GONDERT AVE,
EL CARMELO ELEMENTARY,PALO ALTO,CA,3024 BRYANT ST.,
DAYTON BUSINESS TECHNOLOGY HIGH SCHOOL,DAYTON,OH,348 W 1ST ST,
TOM WILSON EL,KATY,TX,5200 FALCON LANDING BLVD,
DRY CREEK ELEMENTARY SCHOOL,ENGLEWOOD,CO,7686 EAST HINSDALE AVENUE,
HARMONY ELEMENTARY SCHOOL,NEW MONMOUTH,NJ,100 MURPHY ROAD,
LAYTONVILLE CONTINUATION HIGH,LAYTONVILLE,CA,200 BRANSCOMB RD.,
CITY ELEMENTARY,BIRMINGHAM,AL,901 9TH AVENUE NORTH,
MARION COUNTY MIDDLE/HIGH SCHOOL,BUENA VISTA,GA,1 EAGLE DR,
J J A E P,MCALLEN,TX,3017 S 10TH,
HENRY B GONZALEZ EL,MISSION,TX,3912 E EXPY 83,
JACKSON ELEM SCHOOL,ELMHURST,IL,925 S SWAIN AVE,
JOHN F. KENNEDY MIDDLE,CUPERTINO,CA,821 BUBB RD.,
NEW TECHNOLOGY HS@EAST TECH,CLEVELAND,OH,2439 E 55TH ST,
NACHUSA CAMPUS SCHOOL,NACHUSA,IL,PO BOX 100,
CARROLL OAKLAND ELEMENTARY,LEBANON,TN,4664 HUNTERS POINT PIKE,
GREEN MEADOWS INTERMEDIATE ELEM,FRANKFORT,IN,1900 S JACKSON ST,
NORTH ELEMENTARY SCHOOL,LEON,IA,1203 NE POPLAR STREET,
WEISENBORN JUNIOR HIGH,HUBER HEIGHTS,OH,6061 TROY PIKE,
NICHOLLS ELEMENTARY SCHOOL,NICHOLLS,GA,704 VAN STREAT HWY,
TIMMERMAN EL,PFLUGERVILLE,TX,700 W PECAN ST,
ARTS ACADEMY AT BENJAMIN RUSH,PHILADELPHIA,PA,11081 KNIGHTS RD,
THOMAS JEFFERSON HIGH SCHOOL,COUNCIL BLUFFS,IA,2501 W BROADWAY,
NOVA DISCIPLINE ACADEMY,OAK PARK,MI,22180 PARKLAWN,
FAIR OAKS RANCH COMMUNITY,SANTA CLARITA,CA,26933 N. SILVERBELL LN.,
JOYCE KILMER SCHOOL,MAHWAH,NJ,80 RIDGE ROAD,
JEFFERSON ISLAND ROAD ELEMENTARY,NEW IBERIA,LA,6007 JEFFERSON ISLAND ROAD,
BRIDGES COMMUNITY DAY,SAN JUAN CAPISTRANO,CA,31576 EL CAMINO REAL,
SOUTH EDMONSON ELEMENTARY SCHOOL,SMITHS GROVE,KY,1058 CHALYBEATE SCHOOL RD,
BLACKBURN EDUCATION CENTER,LEXINGTON,KY,3111 SPURR ROAD,
RIO VISTA ELEMENTARY,SAN BERNARDINO,CA,1451 N. CALIFORNIA ST.,
WAIPAHU ELEMENTARY SCHOOL,WAIPAHU,HI,94-465 WAIPAHU ST,
BRISTOL ELEM.,ST LOUIS,MO,20 GRAY AVE,
MOUNT VERNON SPECIAL ED,MOUNT VERNON,WA,920 S 2ND ST,
MARSHALL JOHN SCH,PHILADELPHIA,PA,4500 GRISCOM ST,
VARTAN GREGORIAN EL. SCHOOL,PROVIDENCE,RI,455 WICKENDEN ST.,
WESTRIDGE ELEMENTARY SCHOOL,LITTLETON,CO,10785 WEST ALAMO PLACE,
AVON LAKE HIGH SCHOOL,AVON LAKE,OH,175 AVON BELDEN RD,
BURR ELEMENTARY SCHOOL,STERLING HEIGHTS,MI,41460 RYAN RD,
DR. JOSE GUALBERTO PADILLA,SAN JUAN,PR,CALLE NEBLIN #500 4TA EXT CONTRY CLUB,
WHITTIER MIDDLE,SAN ANTONIO,TX,2101 EDISON DR,
RHODES MIDDLE,SAN ANTONIO,TX,3000 TAMPICO ST,
DESSAU EL,AUSTIN,TX,1501 DESSAU RIDGE LN,
EARLY CHILDHOOD CENTER AT EDUCARE - INDIAN HILL,OMAHA,NE,3110 W STREET,
BONNY DOON ELEMENTARY,SANTA CRUZ,CA,1492 PINE FLAT RD.,
JOSEPH M NEAL ELEMENTARY SCHOOL,LAS VEGAS,NV,6651 W. AZURE DR.,
RAHE BULVERDE EL,BULVERDE,TX,1715 E AMMANN RD,
HEMINGWAY CAREER AND TECHNOLOGY CENTER,HEMINGWAY,SC,1593 HEMINGWAY HIGHWAY,
ADAMS ELEMENTARY SCHOOL,LINCOLN,NE,7401 JACOBS CREEK DRIVE,
DAILEY ELEMENTARY SCHOOL,MOUNT MORRIS,MI,6236 NEFF RD,
BBE LEARNING CENTER,BROOTEN,MN,250 2ND AVE,
DEMILLE ELEMENTARY,MIDWAY CITY,CA,15400 VAN BUREN,
PLAINVIEW ELEMENTARY SCHOOL,SHERIDAN LAKE,CO,13997 COUNTY ROAD 71,
SIMPSONVILLE ELEMENTARY,SIMPSONVILLE,KY,6725 SHELBYVILLE RD,
RENAISSANCE,BRAWLEY,CA,104 MAGNOLIA AVE.,
LIBERTY COUNTY HIGH SCHOOL,HINESVILLE,GA,3216 E OGLETHORPE HWY,
HALL SCHOOL,HALL,MT,109 WEST MAIN,
BLANCHE E FUQUA ELEMENTARY SCHOOL,TERRE HAUTE,IN,1111 WHEELER AVE,
GALLATIN COUNTY LOWER ELEMENTARY,WARSAW,KY,25 BOAZ DR,
LAKEVILLE SOUTH HIGH,LAKEVILLE,MN,21135 JACQUARD AVE,
ELIGIO KIKA DE LA GARZA EL,MISSION,TX,5441 LA HOMA RD,
SOUTHEAST CAREER TECHNICAL ACADEMY,LAS VEGAS,NV,5710 MOUNTAIN VISTA ST.,
GALLATIN COUNTY MIDDLE SCHOOL,WARSAW,KY,88 PAW PRINT PATH,
CIVIC LEADERSHIP ACADEMY,ELMHURST,NY,45-10 94TH ST,
CHILDREN FIRST LEADERSHIP ACADEMY,PHOENIX,AZ,374 N. 6TH AVE.,
MONROE ELEMENTARY,MONROE,GA,140 DILLARD DR,
CLEARWATER INTERMEDIATE CENTER,CLEARWATER,KS,801 E. ROSS,
CHEBEAGUE ISLAND SCHOOL,CHEBEAGUE ISLAND,ME,14 SCHOOL HOUSE ROAD,
APPLEGARTH ELEMENTARY SCHOOL,MONROE TWP,NJ,227 APPLEGARTH RD,
JOHNSON COUNTY MIDDLE SCHOOL,PAINTSVILLE,KY,251 N MAYO TR,
CLEVELAND ROAD ELEMENTARY SCHOOL,BOGART,GA,1700 CLEVELAND RD,
MONACHE HIGH,PORTERVILLE,CA,960 N. NEWCOMB ST.,
ENNIS SCHOOL,ENNIS,MT,101 CHARLES AVE,
EDWARD R. ROYBAL LEARNING CENTER,LOS ANGELES,CA,1200 W. COLTON ST.,
RENO HIGH SCHOOL,RENO,NV,395 BOOTH STREET,
STREET ACADEMY (ALTERNATIVE),OAKLAND,CA,417 29TH ST.,
FAIRPLAIN ELEMENTARY SCHOOL,RIPLEY,WV,51 PANTHER DRIVE,
NATHAN HALE ELEMENTARY SCHOOL,CARTERET,NJ,678 ROOSEVELT AVENUE,
CASTLE VIEW HIGH SCHOOL,CASTLE ROCK,CO,5254 NORTH MEADOWS DR,
FRANKLIN ELEMENTARY SCHOOL,FRANKLIN,NJ,50 WASHINGTON AVENUE,
SEDALIA ELEMENTARY SCHOOL,MAYFIELD,KY,5252 ST. RT 97,
HIDDEN COVE EL,SAN ANTONIO,TX,5003 GRAY BUFFALO,
NEW JERSEY VIRTUAL SCHOOL,TINTON FALLS,NJ,100 TORNILLO WAY,
MOUNTAIN VIEW H S,EL PASO,TX,14964 GREG DR,
CHILHOWEE INTERMEDIATE,KNOXVILLE,TN,5005 ASHEVILLE HWY,
HOPE INST LRNING ACAD ELEM SCHOOL,CHICAGO,IL,1628 W WASHINGTON,
SACATON MIDDLE SCHOOL,SACATON,AZ,92 SKILL CENTER RD,
MCCULLOCH INTERMEDIATE SCHOOL,DALLAS,TX,3555 GRANADA AVE,
BATH MIDDLE SCHOOL,BATH,ME,6 OLD BRUNSWICK ROAD,
LT ELMER J MCMAHON ELEMENTARY,HOLYOKE,MA,75 KANE RD,
SU SILVERIO GARCIA,NAGUABO,PR,CARR 3 KM 9 HM 4 BO DAGUAO,
NORWOOD CREEK ELEMENTARY,SAN JOSE,CA,3241 REMINGTON WAY,
LIBERTY ELEMENTARY,LEXINGTON,KY,2585 LIBERTY RD,
PRAIRIE CREEK ELEMENTARY,ANDOVER,KS,654 YMCA DRIVE,
JONESBORO ELEMENTARY SCHOOL,JONESBORO,ME,57 SCHOOL ROAD,
DREW (CHARLES) COLLEGE PREPARATORY ACADEMY,SAN FRANCISCO,CA,50 POMONA AVE.,
MIRROR LAKE ELEMENTARY SCHOOL,VILLA RICA,GA,2613 TYSON RD,
BARBOURVILLE CITY SCHOOL,BARBOURVILLE,KY,140 SCHOOL ST,
L.S. RUGG ELEMENTARY SCHOOL,ALEXANDRIA,LA,1319 BUSH AVENUE,
DAMONTE RANCH HIGH SCHOOL,RENO,NV,10500 RIO WRANGLER PARKWAY,
LYDIA M LOPEZ (PENA POBRE PARCELAS),NAGUABO,PR,BO PENA POBRE PARCELAS,
LEMONT TWP HIGH SCHOOL,LEMONT,IL,800 PORTER ST,
WAYNE N TANAKA ELEMENTARY SCHOOL,LAS VEGAS,NV,9135 W. MAULE AVE.,
GRENLOCH TERRACE EARLY CHILDHOOD CENTER,SEWELL,NJ,251 WOODBURY TURNERSVILLE RD,
BLUE RIDGE GOVERNOR'S SCHOOL,PALMYRA,VA,FLUVANNA CO PUBLIC SCHOOLS,
DEWITT ELEMENTARY SCHOOL,FLAT LICK,KY,138 KY 718,
COTTONPORT ELEMENTARY,COTTONPORT,LA,950 LEMOINE STREET,
EAST BEAUREGARD HIGH SCHOOL,DERIDDER,LA,5364 HIGHWAY 113,
MILLER WALL ELEMENTARY SCHOOL,MARRERO,LA,2001 BONNIE ANN DRIVE,
TERRYTOWN ELEMENTARY SCHOOL,TERRYTOWN,LA,550 EAST FOREST LAWN DRIVE,
CHARLES M. BURKE ELEMENTARY SCHOOL,DUSON,LA,2845 RIDGE RD.,
LIVE OAK HIGH SCHOOL,WATSON,LA,35086 OLD LA HWY 16,
CARROLL JUNIOR HIGH SCHOOL,MONROE,LA,2945 RENWICK STREET,
CECILIA JUNIOR HIGH SCHOOL,CECILIA,LA,1038 SCHOOL ROAD EXT.,
GOVERNOR JAMES B LONGLEY ELEM SCH,LEWISTON,ME,145 BIRCH STREET,
SEBAGO ELEMENTARY SCHOOL,SEBAGO,ME,283 SEBAGO ROAD,
CLIFF ISLAND SCHOOL,CLIFF ISLAND,ME,120 CHURCH RD,
PENOBSCOT VALLEY HIGH SCHOOL,HOWLAND,ME,23 CROSS STREET,
WALKER MEMORIAL SCHOOL,LIBERTY,ME,33 WEST MAIN STREET,
WELLS HIGH SCHOOL,WELLS,ME,200 SANFORD RD,
BERRIEN COUNTY JUVENILE CENTER,BERRIEN CENTER,MI,6414 DEANS HILL RD,
JACKSON COUNTY HIGH SCHOOL,MCKEE,KY,560 EDUCATIONAL MT. DRIVE,
SAGINAW COUNTY JUVENILE CENTER,SAGINAW,MI,3360 HOSPITAL RD,
HOSEA ELEM.,ST JOSEPH,MO,6401 GORDON ST,
HUDSON ELEM.,APPLETON CITY,MO,15012 NE STATE ROUTE 52,
TMCC MAGNET HIGH SCHOOL,RENO,NV,7000 DANDINI BOULEVARD,
SOUTHEAST CAREER PATHWAYS,GRAND RAPIDS,MI,1356 JEFFERSON AVE SE,
CHERRY HILL SCHOOL,RIVER EDGE,NJ,410 BOGERT RD,
PRIMARY ELEMENTARY SCHOOL,GALION,OH,478 PORTLAND WAY N,
HIGHLAND DRIVE ELEMENTARY SCHOOL,BRECKSVILLE,OH,9457 HIGHLAND DR,
SLATE HILL ELEMENTARY SCHOOL,WORTHINGTON,OH,7625 ALTA VIEW BLVD,
NOBLE 4-5 ELEMENTARY,TIFFIN,OH,130 MINERVA ST,
BAKER ELEMENTARY SCHOOL,VIENNA,OH,4095 SHERIDAN DR,
ROSS SCHOOL,MOSBY,MT,1491 OLD STAGE ROAD,
NORWOOD SCH,NORWOOD,PA,558 SENECA AVE,
MERCERSBURG EL SCH,MERCERSBURG,PA,30 S PARK AVE,
CROTON PRE-KDG CTR,NEW CASTLE,PA,420 FERN ST,
UNION TERRACE EL SCH,ALLENTOWN,PA,1939 W UNION ST,
LINNTOWN EL SCH,LEWISBURG,PA,1951 WASHINGTON AVE,
MCBEE HIGH,MCBEE,SC,264 EAST PINE STREET,
FAIRFIELD MIDDLE,WINNSBORO,SC,728 US HIGHWAY 321 BYPASS SOUTH,
FOREST HEIGHTS ELEMENTARY,COLUMBIA,SC,2500 BLUE RIDGE TERRACE,
HOLLY SPRINGS-MOTLOW ELEMENTARY,CAMPOBELLO,SC,325 MOTLOW SCHOOL ROAD,
C T EDDINS EL,MCKINNEY,TX,311 PEREGRINE DR,
E. BENJAMIN OLIVER ELEMENTARY SCHOOL,SAINT THOMAS,VI,148 325 ANNAS RETREAT,
EDWARDS ELEMENTARY,CHESTERFIELD,SC,2411 WEST BOULEVARD,
WATKINS MILL PARK CAMP,LAWSON,MO,25610 PARK RD NORTH,
SOUTH CALLAWAY ELEM.,MOKANE,MO,10105 STATE RD C,
EXCEPTIONAL CHILD COOP.,HOUSTON,MO,423 W PINE,
IRWIN ELEMENTARY SCHOOL,EAST BRUNSWICK,NJ,71 RACETRACK ROAD,
FAIRFIELD COURT ELEMENTARY,RICHMOND,VA,2510 PHAUP ST,
MIDDLEFORK PRIMARY SCHOOL,NORTHFIELD,IL,405 WAGNER RD,
ABRAHAM LINCOLN,SAN JUAN,PR,CALLE SOL 351,
PROSPECT MILL ELEMENTARY,BEL AIR,MD,101 PROSPECT MILL RD,
VALLEY VIEW SCHOOL,CALIFON,NJ,400 ROUTE 513,
ROMNEY ELEMENTARY SCHOOL,ROMNEY,WV,45 SCHOOL STREET,
MANNINGTON MIDDLE SCHOOL,MANNINGTON,WV,113 CLARKSBURG STREET,
PARKERSBURG SOUTH HIGH SCHOOL,PARKERSBURG,WV,1511 BLIZZARD DR,
PS 15 PATRICK F DALY,BROOKLYN,NY,71 SULLIVAN ST,
PS 123 MAHALIA JACKSON,NEW YORK,NY,301 W 140TH ST,
EAST EL,BROWNWOOD,TX,2700 VICENT ST,
HAYES MIDDLE SCHOOL,SAINT ALBANS,WV,830 STRAWBERRY ROAD,
PS 199 FREDERICK WACHTEL,BROOKLYN,NY,1100 ELM AVE,
KINGSLEY JR HIGH SCHOOL,NORMAL,IL,303 KINGSLEY ST,
CREIGHTON ELEMENTARY SCHOOL,CREIGHTON,NE,1609 REDICK AVE,
SCOTLAND EARLY COLLEGE HIGH,LAURINBURG,NC,1700 DOGWOOD MILE,
BRISTOL BAY ELEM SCH,YORKVILLE,IL,427 BRISTOL BAY DR,
FAIRBROOK ELEMENTARY SCHOOL,BEAVERCREEK,OH,260 N FAIRFIELD RD,
EDISON ELEMENTARY SCHOOL,WILLOUGHBY,OH,5288 KAREN ISLE DR,
RAFAEL MARTINEZ NADAL,YAUCO,PR,12 CALLE CARRION MADURO,
