Department Description,ChargeID,ChargeDesc,RevCode,UnitofMeasure,Price,CPT_CODE,MODIFIER_1,MODIFIER_2,De-Identified Minimum Outpatient Allowable Rate,De-Identified Maximum Outpatient Allowable Rate,De-Identified Minimum Inpatient Allowable Rate,De-Identified Maximum Inpatient Allowable Rate,Medicare Outpatient Allowable Rate,Medicare Inpatient Allowable Rate,Blue Cross Outpatient Allowable Rate,Blue Cross Inpatient Allowable Rate,United Healthcare Outpatient Allowable Rate,United Healthcare Inpatient Allowable Rate,Cigna Outpatient Allowable Rate,Cigna Inpatient Allowable Rate,Aetna Outpatient Allowable Rate,Aetna Inpatient Allowable Rate,WPPA Inc Outpatient Allowable Rate,WPPA Inc Inpatient Allowable Rate Per Day
PHARMACY,12501053,MAXEPIME  ADDVANTAGE 1gm,636,,$80.47 ,J0692,,,$33.80 ,$76.45 ,$0.00 ,$76.45 ,$33.80 ,$0.00 ,$68.40 ,$68.40 ,$62.53 ,$62.53 ,$76.45 ,$76.45 ,$64.38 ,,$48.28 ,$0.00
PHARMACY,12501054,WELLBUTRIN SR 200MG TAB,259,,$13.99 ,,,,$0.00 ,$13.29 ,$0.00 ,$13.29 ,$5.88 ,$0.00 ,$11.89 ,$11.89 ,$10.87 ,$10.87 ,$13.29 ,$13.29 ,$11.19 ,,$0.00 ,$0.00
PHARMACY,12501055,LOVENOX (enoxaparin) 40mg/0.4mL,636,,$118.24 ,J1650,,,$49.66 ,$112.33 ,$0.00 ,$112.33 ,$49.66 ,$0.00 ,$100.50 ,$100.50 ,$91.87 ,$91.87 ,$112.33 ,$112.33 ,$94.59 ,,$70.94 ,$0.00
PHARMACY,12501056,ALLEGRA TAB 60MG,259,,$7.06 ,,,,$0.00 ,$6.71 ,$0.00 ,$6.71 ,$2.97 ,$0.00 ,$6.00 ,$6.00 ,$5.49 ,$5.49 ,$6.71 ,$6.71 ,$5.65 ,,$0.00 ,$0.00
PHARMACY,12501057,ARICEPT Tab 5mg,259,,$23.35 ,,,,$0.00 ,$22.18 ,$0.00 ,$22.18 ,$9.81 ,$0.00 ,$19.85 ,$19.85 ,$18.14 ,$18.14 ,$22.18 ,$22.18 ,$18.68 ,,$0.00 ,$0.00
PHARMACY,12501058,UNISOM 25MG TAB,259,,$3.52 ,,,,$0.00 ,$3.34 ,$0.00 ,$3.34 ,$1.48 ,$0.00 ,$2.99 ,$2.99 ,$2.74 ,$2.74 ,$3.34 ,$3.34 ,$2.82 ,,$0.00 ,$0.00
PHARMACY,12501060,MAXIPIME IV-ADD 2gm,636,,$135.82 ,J0692,,,$57.04 ,$129.03 ,$0.00 ,$129.03 ,$57.04 ,$0.00 ,$115.45 ,$115.45 ,$105.53 ,$105.53 ,$129.03 ,$129.03 ,$108.66 ,,$81.49 ,$0.00
PHARMACY,12501061,BACTERIOSTATIC WATER Inj 30mL,636,,$11.53 ,J7050,,,$4.84 ,$10.95 ,$0.00 ,$10.95 ,$4.84 ,$0.00 ,$9.80 ,$9.80 ,$8.96 ,$8.96 ,$10.95 ,$10.95 ,$9.22 ,,$6.92 ,$0.00
PHARMACY,12501062,A+D OINTMENT 42.5 GRAMS,259,,$9.52 ,,,,$0.00 ,$9.04 ,$0.00 ,$9.04 ,$4.00 ,$0.00 ,$8.09 ,$8.09 ,$7.40 ,$7.40 ,$9.04 ,$9.04 ,$7.62 ,,$0.00 ,$0.00
PHARMACY,12501065,LORTAB Soln 7.5/500mg/15mL,259,,$8.35 ,,,,$0.00 ,$7.93 ,$0.00 ,$7.93 ,$3.51 ,$0.00 ,$7.10 ,$7.10 ,$6.49 ,$6.49 ,$7.93 ,$7.93 ,$6.68 ,,$0.00 ,$0.00
PHARMACY,12501066,PREMPRO 0.3/1.5MG TAB,259,,$8.38 ,,,,$0.00 ,$7.96 ,$0.00 ,$7.96 ,$3.52 ,$0.00 ,$7.12 ,$7.12 ,$6.51 ,$6.51 ,$7.96 ,$7.96 ,$6.70 ,,$0.00 ,$0.00
PHARMACY,12501067,PENTASA Cap 250mg,259,,$5.92 ,,,,$0.00 ,$5.62 ,$0.00 ,$5.62 ,$2.49 ,$0.00 ,$5.03 ,$5.03 ,$4.60 ,$4.60 ,$5.62 ,$5.62 ,$4.74 ,,$0.00 ,$0.00
PHARMACY,12501068,BENICAR 20MG TAB,259,,$9.07 ,,,,$0.00 ,$8.62 ,$0.00 ,$8.62 ,$3.81 ,$0.00 ,$7.71 ,$7.71 ,$7.05 ,$7.05 ,$8.62 ,$8.62 ,$7.26 ,,$0.00 ,$0.00
PHARMACY,12501069,DETROL LA Cap 4mg,259,,$18.88 ,,,,$0.00 ,$17.94 ,$0.00 ,$17.94 ,$7.93 ,$0.00 ,$16.05 ,$16.05 ,$14.67 ,$14.67 ,$17.94 ,$17.94 ,$15.10 ,,$0.00 ,$0.00
PHARMACY,12501070,SPACER MDI (aerosol enhancer)Supply,259,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501071,BREVIBLOC Inj 10mg/1mL (10mL),636,,$58.57 ,J3490,,,$24.60 ,$55.64 ,$0.00 ,$55.64 ,$24.60 ,$0.00 ,$49.78 ,$49.78 ,$45.51 ,$45.51 ,$55.64 ,$55.64 ,$46.86 ,,$35.14 ,$0.00
PHARMACY,12501072,NAFCILLIN/NS IVPB : 8GM/500ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501074,BENZALKONIUM/STERILE H20 50ML SOL,259,,$11.92 ,,,,$0.00 ,$11.32 ,$0.00 ,$11.32 ,$5.01 ,$0.00 ,$10.13 ,$10.13 ,$9.26 ,$9.26 ,$11.32 ,$11.32 ,$9.54 ,,$0.00 ,$0.00
PHARMACY,12501075,JANUVIA Tab 100mg,259,,$24.49 ,,,,$0.00 ,$23.27 ,$0.00 ,$23.27 ,$10.29 ,$0.00 ,$20.82 ,$20.82 ,$19.03 ,$19.03 ,$23.27 ,$23.27 ,$19.59 ,,$0.00 ,$0.00
PHARMACY,12501076,NAROPIN 0.2% Inj 2mg/1mL (10mL),636,,$22.57 ,J2795,,,$9.48 ,$21.44 ,$0.00 ,$21.44 ,$9.48 ,$0.00 ,$19.18 ,$19.18 ,$17.54 ,$17.54 ,$21.44 ,$21.44 ,$18.06 ,,$13.54 ,$0.00
PHARMACY,12501077,AFRIN 0.05% Nasal Mist 15mL,259,,$19.42 ,,,,$0.00 ,$18.45 ,$0.00 ,$18.45 ,$8.16 ,$0.00 ,$16.51 ,$16.51 ,$15.09 ,$15.09 ,$18.45 ,$18.45 ,$15.54 ,,$0.00 ,$0.00
PHARMACY,12501079,AYR SALINE NASAL GEL  w aloeTopical 14gm,259,,$11.55 ,,,,$0.00 ,$10.97 ,$0.00 ,$10.97 ,$4.85 ,$0.00 ,$9.82 ,$9.82 ,$8.97 ,$8.97 ,$10.97 ,$10.97 ,$9.24 ,,$0.00 ,$0.00
PHARMACY,12501080,NEO-SYNEPHRINE 1% Nasal Spray 15mL,259,,$16.02 ,,,,$0.00 ,$15.22 ,$0.00 ,$15.22 ,$6.73 ,$0.00 ,$13.62 ,$13.62 ,$12.45 ,$12.45 ,$15.22 ,$15.22 ,$12.82 ,,$0.00 ,$0.00
PHARMACY,12501081,ALKALOL 473ML TOPICAL,259,,$11.89 ,,,,$0.00 ,$11.30 ,$0.00 ,$11.30 ,$4.99 ,$0.00 ,$10.11 ,$10.11 ,$9.24 ,$9.24 ,$11.30 ,$11.30 ,$9.51 ,,$0.00 ,$0.00
PHARMACY,12501082,XYLOCAINE HCL 1% Inj 10mg/1mL (20mL),250,,$20.62 ,,,,$0.00 ,$19.59 ,$0.00 ,$19.59 ,$8.66 ,$0.00 ,$17.53 ,$17.53 ,$16.02 ,$16.02 ,$19.59 ,$19.59 ,$16.50 ,,$0.00 ,$0.00
PHARMACY,12501083,CETACAINE Spray 56gms,259,,$146.93 ,,,,$0.00 ,$139.58 ,$0.00 ,$139.58 ,$61.71 ,$0.00 ,$124.89 ,$124.89 ,$114.16 ,$114.16 ,$139.58 ,$139.58 ,$117.54 ,,$0.00 ,$0.00
PHARMACY,12501084,(TH) AFRIN/PONTOCAINE SPRAY,253,,$86.44 ,,,,$0.00 ,$82.12 ,$0.00 ,$82.12 ,$36.30 ,$0.00 ,$73.47 ,$73.47 ,$67.16 ,$67.16 ,$82.12 ,$82.12 ,$69.15 ,,$0.00 ,$0.00
PHARMACY,12501085,AFRIN/PONTOCAINE SPRAY,259,,$83.44 ,,,,$0.00 ,$79.27 ,$0.00 ,$79.27 ,$35.04 ,$0.00 ,$70.92 ,$70.92 ,$64.83 ,$64.83 ,$79.27 ,$79.27 ,$66.75 ,,$0.00 ,$0.00
PHARMACY,12501086,HYDROGEN PEROXIDE/DOC SOD Otic 240mL,259,,$24.10 ,,,,$0.00 ,$22.90 ,$0.00 ,$22.90 ,$10.12 ,$0.00 ,$20.49 ,$20.49 ,$18.73 ,$18.73 ,$22.90 ,$22.90 ,$19.28 ,,$0.00 ,$0.00
PHARMACY,12501088,GENTIAN VIOLET 1% Soln 30mL,259,,$6.34 ,,,,$0.00 ,$6.02 ,$0.00 ,$6.02 ,$2.66 ,$0.00 ,$5.39 ,$5.39 ,$4.93 ,$4.93 ,$6.02 ,$6.02 ,$5.07 ,,$0.00 ,$0.00
PHARMACY,12501089,EPINEPHRINE 0.3MG AUTO InjIOR,636,,$693.75 ,,,,$291.38 ,$659.06 ,$0.00 ,$659.06 ,$291.38 ,$0.00 ,$589.69 ,$589.69 ,$539.04 ,$539.04 ,$659.06 ,$659.06 ,$555.00 ,,$416.25 ,$0.00
PHARMACY,12501090,EPINEPHRINE Jr 2PK 0.15MG INJ,636,,$151.60 ,J0171,,,$63.67 ,$144.02 ,$0.00 ,$144.02 ,$63.67 ,$0.00 ,$128.86 ,$128.86 ,$117.79 ,$117.79 ,$144.02 ,$144.02 ,$121.28 ,,$90.96 ,$0.00
PHARMACY,12501091,KENALOG 40mg/mL (5mL),636,,$165.57 ,J3301,,,$69.54 ,$157.29 ,$0.00 ,$157.29 ,$69.54 ,$0.00 ,$140.73 ,$140.73 ,$128.65 ,$128.65 ,$157.29 ,$157.29 ,$132.46 ,,$99.34 ,$0.00
PHARMACY,12501092,VISCOUS XYLOCAINE Topical 100mL,250,,$39.60 ,,,,$0.00 ,$37.62 ,$0.00 ,$37.62 ,$16.63 ,$0.00 ,$33.66 ,$33.66 ,$30.77 ,$30.77 ,$37.62 ,$37.62 ,$31.68 ,,$0.00 ,$0.00
PHARMACY,12501093,SENSORCAINE 0.25% W/EPI 30ML Inj,636,,$18.70 ,,,,$7.85 ,$17.77 ,$0.00 ,$17.77 ,$7.85 ,$0.00 ,$15.90 ,$15.90 ,$14.53 ,$14.53 ,$17.77 ,$17.77 ,$14.96 ,,$11.22 ,$0.00
PHARMACY,12501094,SYNTHROID Tab 112mcg,259,,$4.54 ,,,,$0.00 ,$4.31 ,$0.00 ,$4.31 ,$1.91 ,$0.00 ,$3.86 ,$3.86 ,$3.53 ,$3.53 ,$4.31 ,$4.31 ,$3.63 ,,$0.00 ,$0.00
PHARMACY,12501095,PROAMATINE (midodrine) Tab 5mg,259,,$13.47 ,,,,$0.00 ,$12.80 ,$0.00 ,$12.80 ,$5.66 ,$0.00 ,$11.45 ,$11.45 ,$10.47 ,$10.47 ,$12.80 ,$12.80 ,$10.78 ,,$0.00 ,$0.00
PHARMACY,12501096,RELPAX 20MG TAB,259,,$65.59 ,,,,$0.00 ,$62.31 ,$0.00 ,$62.31 ,$27.55 ,$0.00 ,$55.75 ,$55.75 ,$50.96 ,$50.96 ,$62.31 ,$62.31 ,$52.47 ,,$0.00 ,$0.00
PHARMACY,12501097,PITOCIN / D5W IVPB : 30UNITS/500ML,258,,$0.00 ,,,,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,,$0.00 ,$0.00
PHARMACY,12501098,CIPRODEX Otic 7.5mL,259,,$445.24 ,,,,$0.00 ,$422.98 ,$0.00 ,$422.98 ,$187.00 ,$0.00 ,$378.45 ,$378.45 ,$345.95 ,$345.95 ,$422.98 ,$422.98 ,$356.19 ,,$0.00 ,$0.00
PHARMACY,12501099,FLOXIN SINGLES 0.3% Otic 0.25mL,259,,$15.34 ,,,,$0.00 ,$14.57 ,$0.00 ,$14.57 ,$6.44 ,$0.00 ,$13.04 ,$13.04 ,$11.92 ,$11.92 ,$14.57 ,$14.57 ,$12.27 ,,$0.00 ,$0.00
PHARMACY,12501100,NIFEREX Cap 150mg,259,,$5.98 ,,,,$0.00 ,$5.68 ,$0.00 ,$5.68 ,$2.51 ,$0.00 ,$5.08 ,$5.08 ,$4.65 ,$4.65 ,$5.68 ,$5.68 ,$4.78 ,,$0.00 ,$0.00
PHARMACY,12501101,BONIVA 3MG/3ML INJ,636,,$892.11 ,J1740,,,$374.69 ,$847.50 ,$0.00 ,$847.50 ,$374.69 ,$0.00 ,$758.29 ,$758.29 ,$693.17 ,$693.17 ,$847.50 ,$847.50 ,$713.69 ,,$562.03 ,$0.00
PHARMACY,12501102,BETAPACE (sotalol) Tab 120mg,259,,$11.89 ,,,,$0.00 ,$11.30 ,$0.00 ,$11.30 ,$4.99 ,$0.00 ,$10.11 ,$10.11 ,$9.24 ,$9.24 ,$11.30 ,$11.30 ,$9.51 ,,$0.00 ,$0.00
PHARMACY,12501103,CATHFLOW ACTIVASE IV 2mg,636,,$235.86 ,J2997,,,$99.06 ,$224.07 ,$0.00 ,$224.07 ,$99.06 ,$0.00 ,$200.48 ,$200.48 ,$183.26 ,$183.26 ,$224.07 ,$224.07 ,$188.69 ,,$148.59 ,$0.00
PHARMACY,12501104,COCAINE  HCL 10% 4ML TOPICAL,250,,$264.65 ,,,,$0.00 ,$251.42 ,$0.00 ,$251.42 ,$111.15 ,$0.00 ,$224.95 ,$224.95 ,$205.63 ,$205.63 ,$251.42 ,$251.42 ,$211.72 ,,$0.00 ,$0.00
PHARMACY,12501105,HESPAN (hetastarch) IV 500mL,636,,$56.29 ,J3490,,,$23.64 ,$53.48 ,$0.00 ,$53.48 ,$23.64 ,$0.00 ,$47.85 ,$47.85 ,$43.74 ,$43.74 ,$53.48 ,$53.48 ,$45.03 ,,$33.77 ,$0.00
PHARMACY,12501106,MUCOMYST 20% Sol 200mg/1mL 30mL,250,,$75.02 ,J7608,,,$31.51 ,$71.27 ,$0.00 ,$71.27 ,$31.51 ,$0.00 ,$63.77 ,$63.77 ,$58.29 ,$58.29 ,$71.27 ,$71.27 ,$60.02 ,,$45.01 ,$0.00
PHARMACY,12501107,REFRESH CELLUVISC DROPS  Ophth,259,,$35.41 ,,,,$0.00 ,$33.64 ,$0.00 ,$33.64 ,$14.87 ,$0.00 ,$30.10 ,$30.10 ,$27.51 ,$27.51 ,$33.64 ,$33.64 ,$28.33 ,,$0.00 ,$0.00
PHARMACY,12501108,LAMISIL 250MG TAB,259,,$46.09 ,,,,$0.00 ,$43.79 ,$0.00 ,$43.79 ,$19.36 ,$0.00 ,$39.18 ,$39.18 ,$35.81 ,$35.81 ,$43.79 ,$43.79 ,$36.87 ,,$0.00 ,$0.00
PHARMACY,12501109,GLY-OXIDE Liquid 15mL,259,,$17.80 ,,,,$0.00 ,$16.91 ,$0.00 ,$16.91 ,$7.48 ,$0.00 ,$15.13 ,$15.13 ,$13.83 ,$13.83 ,$16.91 ,$16.91 ,$14.24 ,,$0.00 ,$0.00
PHARMACY,12501110,DICLOXACILLIN CAP 500MG,259,,$6.10 ,,,,$0.00 ,$5.80 ,$0.00 ,$5.80 ,$2.56 ,$0.00 ,$5.19 ,$5.19 ,$4.74 ,$4.74 ,$5.80 ,$5.80 ,$4.88 ,,$0.00 ,$0.00
PHARMACY,12501111,RITALIN LA Cap 30mg,259,,$12.94 ,,,,$0.00 ,$12.29 ,$0.00 ,$12.29 ,$5.43 ,$0.00 ,$11.00 ,$11.00 ,$10.05 ,$10.05 ,$12.29 ,$12.29 ,$10.35 ,,$0.00 ,$0.00
PHARMACY,12501112,INVEGA ER 3MG TAB,259,,$44.32 ,,,,$0.00 ,$42.10 ,$0.00 ,$42.10 ,$18.61 ,$0.00 ,$37.67 ,$37.67 ,$34.44 ,$34.44 ,$42.10 ,$42.10 ,$35.46 ,,$0.00 ,$0.00
PHARMACY,12501113,STRATTERA 10MG CAP,259,,$16.30 ,,,,$0.00 ,$15.49 ,$0.00 ,$15.49 ,$6.85 ,$0.00 ,$13.86 ,$13.86 ,$12.67 ,$12.67 ,$15.49 ,$15.49 ,$13.04 ,,$0.00 ,$0.00
PHARMACY,12501114,ZOVIRAX (acyclovir) Tab 800mg,259,,$13.18 ,,,,$0.00 ,$12.52 ,$0.00 ,$12.52 ,$5.54 ,$0.00 ,$11.20 ,$11.20 ,$10.24 ,$10.24 ,$12.52 ,$12.52 ,$10.54 ,,$0.00 ,$0.00
PHARMACY,12501115,MELATONIN Tab 3mg,259,,$2.62 ,,,,$0.00 ,$2.49 ,$0.00 ,$2.49 ,$1.10 ,$0.00 ,$2.23 ,$2.23 ,$2.04 ,$2.04 ,$2.49 ,$2.49 ,$2.10 ,,$0.00 ,$0.00
PHARMACY,12501116,EX-LAX CHOCOLATED 15MG TAB,259,,$3.04 ,,,,$0.00 ,$2.89 ,$0.00 ,$2.89 ,$1.28 ,$0.00 ,$2.58 ,$2.58 ,$2.36 ,$2.36 ,$2.89 ,$2.89 ,$2.43 ,,$0.00 ,$0.00
PHARMACY,12501117,NUTREN 2.0 500 CALORIE 250ML LIQUID,259,,$6.82 ,,,,$0.00 ,$6.48 ,$0.00 ,$6.48 ,$2.86 ,$0.00 ,$5.80 ,$5.80 ,$5.30 ,$5.30 ,$6.48 ,$6.48 ,$5.46 ,,$0.00 ,$0.00
PHARMACY,12501118,ADVAIR 250/50 DISKUS 28 INHALER,259,,$375.84 ,,,,$0.00 ,$357.05 ,$0.00 ,$357.05 ,$157.85 ,$0.00 ,$319.46 ,$319.46 ,$292.03 ,$292.03 ,$357.05 ,$357.05 ,$300.67 ,,$0.00 ,$0.00
PHARMACY,12501119,FLUZONE PEDIATRIC .25 ML MDV,636,,$30.00 ,90656,,,$12.60 ,$28.50 ,$0.00 ,$28.50 ,$12.60 ,$0.00 ,$25.50 ,$25.50 ,$23.31 ,$23.31 ,$28.50 ,$28.50 ,$24.00 ,,$18.00 ,$0.00
PHARMACY,12501120,FLUARIX 0.5ML SYRINGE,636,,$30.00 ,90656,,,$12.60 ,$28.50 ,$0.00 ,$28.50 ,$12.60 ,$0.00 ,$25.50 ,$25.50 ,$23.31 ,$23.31 ,$28.50 ,$28.50 ,$24.00 ,,$18.00 ,$0.00
PHARMACY,12501121,SOLU-MEDROL Inj 500mg,636,,$54.70 ,J2930,,,$22.97 ,$51.97 ,$0.00 ,$51.97 ,$22.97 ,$0.00 ,$46.50 ,$46.50 ,$42.50 ,$42.50 ,$51.97 ,$51.97 ,$43.76 ,,$32.82 ,$0.00
PHARMACY,12501122,HYTRIN (TERAZOSIN) 5MG CAP,259,,$7.32 ,,,,$0.00 ,$6.95 ,$0.00 ,$6.95 ,$3.07 ,$0.00 ,$6.22 ,$6.22 ,$5.69 ,$5.69 ,$6.95 ,$6.95 ,$5.86 ,,$0.00 ,$0.00
PHARMACY,12501123,NAROPIN 0.2% Inj 2mg/1mL (20mL),636,,$44.86 ,J2795,,,$18.84 ,$42.62 ,$0.00 ,$42.62 ,$18.84 ,$0.00 ,$38.13 ,$38.13 ,$34.86 ,$34.86 ,$42.62 ,$42.62 ,$35.89 ,,$26.92 ,$0.00
PHARMACY,12501124,CLOZARIL 25MG TAB,259,,$6.46 ,,,,$0.00 ,$6.14 ,$0.00 ,$6.14 ,$2.71 ,$0.00 ,$5.49 ,$5.49 ,$5.02 ,$5.02 ,$6.14 ,$6.14 ,$5.17 ,,$0.00 ,$0.00
PHARMACY,12501125,NIZORAL 2% (ketoconazole 2%) Topical 120,259,,$85.75 ,,,,$0.00 ,$81.46 ,$0.00 ,$81.46 ,$36.02 ,$0.00 ,$72.89 ,$72.89 ,$66.63 ,$66.63 ,$81.46 ,$81.46 ,$68.60 ,,$0.00 ,$0.00
PHARMACY,12501126,XANAX (alprazolam) Tab 1mg,259,,$5.53 ,,,,$0.00 ,$5.25 ,$0.00 ,$5.25 ,$2.32 ,$0.00 ,$4.70 ,$4.70 ,$4.30 ,$4.30 ,$5.25 ,$5.25 ,$4.42 ,,$0.00 ,$0.00
PHARMACY,12501127,CATAPRES (cloNIDine) Tab 0.1mg,259,,$3.22 ,,,,$0.00 ,$3.06 ,$0.00 ,$3.06 ,$1.35 ,$0.00 ,$2.74 ,$2.74 ,$2.50 ,$2.50 ,$3.06 ,$3.06 ,$2.58 ,,$0.00 ,$0.00
PHARMACY,12501128,CARDURA (doxazosin) Tab 1mg,259,,$5.71 ,,,,$0.00 ,$5.42 ,$0.00 ,$5.42 ,$2.40 ,$0.00 ,$4.85 ,$4.85 ,$4.44 ,$4.44 ,$5.42 ,$5.42 ,$4.57 ,,$0.00 ,$0.00
PHARMACY,12501129,DEMEROL (meperidine) Inj 75mg/1mL,636,,$15.22 ,J2175,,,$6.39 ,$14.46 ,$0.00 ,$14.46 ,$6.39 ,$0.00 ,$12.94 ,$12.94 ,$11.83 ,$11.83 ,$14.46 ,$14.46 ,$12.18 ,,$9.13 ,$0.00
PHARMACY,12501130,PREVACID SOLUTAB Tab 15mg,259,,$16.00 ,,,,$0.00 ,$15.20 ,$0.00 ,$15.20 ,$6.72 ,$0.00 ,$13.60 ,$13.60 ,$12.43 ,$12.43 ,$15.20 ,$15.20 ,$12.80 ,,$0.00 ,$0.00
PHARMACY,12501131,FERROUS FUMARATE CAP,259,,$3.82 ,,,,$0.00 ,$3.63 ,$0.00 ,$3.63 ,$1.60 ,$0.00 ,$3.25 ,$3.25 ,$2.97 ,$2.97 ,$3.63 ,$3.63 ,$3.06 ,,$0.00 ,$0.00
PHARMACY,12501132,MULTIVITAMIN 473ML LIQUID,259,,$34.15 ,,,,$0.00 ,$32.44 ,$0.00 ,$32.44 ,$14.34 ,$0.00 ,$29.03 ,$29.03 ,$26.53 ,$26.53 ,$32.44 ,$32.44 ,$27.32 ,,$0.00 ,$0.00
PHARMACY,12501133,SINGULAIR CHEWABLE Tab 4mg,259,,$26.89 ,,,,$0.00 ,$25.55 ,$0.00 ,$25.55 ,$11.29 ,$0.00 ,$22.86 ,$22.86 ,$20.89 ,$20.89 ,$25.55 ,$25.55 ,$21.51 ,,$0.00 ,$0.00
PHARMACY,12501134,MEGACE Tab 40mg,259,,$6.19 ,,,,$0.00 ,$5.88 ,$0.00 ,$5.88 ,$2.60 ,$0.00 ,$5.26 ,$5.26 ,$4.81 ,$4.81 ,$5.88 ,$5.88 ,$4.95 ,,$0.00 ,$0.00
PHARMACY,12501135,DYNACIRC CR 5MG TAB,259,,$10.36 ,,,,$0.00 ,$9.84 ,$0.00 ,$9.84 ,$4.35 ,$0.00 ,$8.81 ,$8.81 ,$8.05 ,$8.05 ,$9.84 ,$9.84 ,$8.29 ,,$0.00 ,$0.00
PHARMACY,12501136,FLOXIN 0.3% Otic 5mL,259,,$150.50 ,,,,$0.00 ,$142.98 ,$0.00 ,$142.98 ,$63.21 ,$0.00 ,$127.93 ,$127.93 ,$116.94 ,$116.94 ,$142.98 ,$142.98 ,$120.40 ,,$0.00 ,$0.00
PHARMACY,12501137,EpiPen Jr IM 0.15mg/0.3mL (2mL),636,,$159.16 ,J0171,,,$66.85 ,$151.20 ,$0.00 ,$151.20 ,$66.85 ,$0.00 ,$135.29 ,$135.29 ,$123.67 ,$123.67 ,$151.20 ,$151.20 ,$127.33 ,,$95.50 ,$0.00
PHARMACY,12501138,EpiPen IM 0.3mg/0.3mL,636,,$153.43 ,J0171,,,$64.44 ,$145.76 ,$0.00 ,$145.76 ,$64.44 ,$0.00 ,$130.42 ,$130.42 ,$119.22 ,$119.22 ,$145.76 ,$145.76 ,$122.74 ,,$92.06 ,$0.00
PHARMACY,12501139,PULMOZYME 1.0MG/ML 2.5ML INHALATION,636,,$151.20 ,J7639,,,$63.50 ,$143.64 ,$0.00 ,$143.64 ,$63.50 ,$0.00 ,$128.52 ,$128.52 ,$117.48 ,$117.48 ,$143.64 ,$143.64 ,$120.96 ,,$90.72 ,$0.00
PHARMACY,12501140,TESTOSTERONE 200MG/1MG/5ML INJ,636,,$158.66 ,J3121,,,$66.64 ,$150.73 ,$0.00 ,$150.73 ,$66.64 ,$0.00 ,$134.86 ,$134.86 ,$123.28 ,$123.28 ,$150.73 ,$150.73 ,$126.93 ,,$95.20 ,$0.00
PHARMACY,12501141,KENALOG-10 Inj 50mg/5mL,636,,$49.75 ,J3301,,,$20.90 ,$47.26 ,$0.00 ,$47.26 ,$20.90 ,$0.00 ,$42.29 ,$42.29 ,$38.66 ,$38.66 ,$47.26 ,$47.26 ,$39.80 ,,$29.85 ,$0.00
PHARMACY,12501142,GUAIFENESIN 100MG/5ML 118ML SOL,259,,$6.94 ,,,,$0.00 ,$6.59 ,$0.00 ,$6.59 ,$2.91 ,$0.00 ,$5.90 ,$5.90 ,$5.39 ,$5.39 ,$6.59 ,$6.59 ,$5.55 ,,$0.00 ,$0.00
PHARMACY,12501143,XYLOCAINE HCL 1% 10mg/1mL Inj 10mL,636,,$14.68 ,J2001,,,$6.17 ,$13.95 ,$0.00 ,$13.95 ,$6.17 ,$0.00 ,$12.48 ,$12.48 ,$11.41 ,$11.41 ,$13.95 ,$13.95 ,$11.74 ,,$8.81 ,$0.00
PHARMACY,12501144,COUMADIN (warfarin) Tab 3mg,259,,$7.21 ,,,,$0.00 ,$6.85 ,$0.00 ,$6.85 ,$3.03 ,$0.00 ,$6.13 ,$6.13 ,$5.60 ,$5.60 ,$6.85 ,$6.85 ,$5.77 ,,$0.00 ,$0.00
PHARMACY,12501145,SINEMET Tab 25mg/250mg,259,,$7.33 ,,,,$0.00 ,$6.96 ,$0.00 ,$6.96 ,$3.08 ,$0.00 ,$6.23 ,$6.23 ,$5.70 ,$5.70 ,$6.96 ,$6.96 ,$5.86 ,,$0.00 ,$0.00
PHARMACY,12501146,REBIF 30 MCG IM,636,,"$1,440.10 ",Q3027,,,$604.84 ,"$1,368.10 ",$0.00 ,"$1,368.10 ",$604.84 ,$0.00 ,"$1,224.09 ","$1,224.09 ","$1,118.96 ","$1,118.96 ","$1,368.10 ","$1,368.10 ","$1,152.08 ",,$907.26 ,$0.00
PHARMACY,12501147,PEN NEEDLES 6MM SUPPLIES/CHARGE 111003*,259,,$62.44 ,,,,$0.00 ,$59.32 ,$0.00 ,$59.32 ,$26.22 ,$0.00 ,$53.07 ,$53.07 ,$48.52 ,$48.52 ,$59.32 ,$59.32 ,$49.95 ,,$0.00 ,$0.00
PHARMACY,12501148,EXELON Patch 4.6mg/24hours,259,,$50.70 ,,,,$0.00 ,$48.17 ,$0.00 ,$48.17 ,$21.29 ,$0.00 ,$43.10 ,$43.10 ,$39.39 ,$39.39 ,$48.17 ,$48.17 ,$40.56 ,,$0.00 ,$0.00
