Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,BCBS_BLUE_CHOICE,BCBS_CAP,CHOICE_CARE_MEDICARE,OPTUM_VA_CCN,UHC_ALL_PAYER
4435645_1,Vitamin B6 QST,Outpatient,0309,84207,Pyridoxal phosphate (Vitamin B-6),,0,251.00,238.45,28.10,251.00,132.17,139.13,251.00,28.10,213.35
4435646_1,Vitamin E (Tocopherol) QST,Inpatient,0309,84446,Tocopherol alpha (Vitamin E),,0,60.00,57.00,14.18,60.00,N/A,N/A,N/A,N/A,51.00
4435646_1,Vitamin E (Tocopherol) QST,Outpatient,0309,84446,Tocopherol alpha (Vitamin E),,0,60.00,57.00,14.18,60.00,52.89,55.67,60.00,14.18,51.00
4435647_1,"Protein C, Activity QST",Inpatient,0309,85303,"Clotting inhibitors or anticoagulants; protein C, activity",,0,168.00,159.60,13.84,168.00,N/A,N/A,N/A,N/A,142.80
4435647_1,"Protein C, Activity QST",Outpatient,0309,85303,"Clotting inhibitors or anticoagulants; protein C, activity",,0,168.00,159.60,13.84,168.00,80.60,84.84,168.00,13.84,142.80
4435648_1,"Protein S, Activity QST",Inpatient,0309,85306,"Clotting inhibitors or anticoagulants; protein S, free",,0,211.00,200.45,15.32,211.00,N/A,N/A,N/A,N/A,179.35
4435648_1,"Protein S, Activity QST",Outpatient,0309,85306,"Clotting inhibitors or anticoagulants; protein S, free",,0,211.00,200.45,15.32,211.00,101.83,107.19,211.00,15.32,179.35
4435649_1,"Hemoquant, Feces QST",Inpatient,0309,84311,"Spectrophotometry, analyte not elsewhere specified",,0,98.00,93.10,8.10,183.67,N/A,N/A,N/A,N/A,83.30
4435649_1,"Hemoquant, Feces QST",Outpatient,0309,84311,"Spectrophotometry, analyte not elsewhere specified",,0,98.00,93.10,8.10,183.67,174.49,183.67,98.00,8.10,83.30
4435650_1,"Vitamin B1 (Thiamine), Blood, LC/MS/MS QST",Inpatient,0309,84425,Thiamine (Vitamin B-1),,0,126.00,119.70,21.23,126.00,N/A,N/A,N/A,N/A,107.10
4435650_1,"Vitamin B1 (Thiamine), Blood, LC/MS/MS QST",Outpatient,0309,84425,Thiamine (Vitamin B-1),,0,126.00,119.70,21.23,126.00,68.26,71.85,126.00,21.23,107.10
4435651_1,Ibuprofen QST,Inpatient,0309,80329,"Analgesics, non-opioid; 1 or 2",,0,72.00,68.40,54.43,72.00,N/A,N/A,N/A,N/A,61.20
4435651_1,Ibuprofen QST,Outpatient,0309,80329,"Analgesics, non-opioid; 1 or 2",,0,72.00,68.40,54.43,72.00,54.43,57.29,72.00,N/A,61.20
4435652_1,Antithrombin III Antigen QST,Inpatient,0309,85301,"Clotting inhibitors or anticoagulants; antithrombin III, antigen assay",,0,36.00,34.20,10.81,36.00,N/A,N/A,N/A,N/A,30.60
4435652_1,Antithrombin III Antigen QST,Outpatient,0309,85301,"Clotting inhibitors or anticoagulants; antithrombin III, antigen assay",,0,36.00,34.20,10.81,36.00,26.55,27.95,36.00,10.81,30.60
4435653_1,TBII (Thyrotropin Binding Inhibit Immunoglobulin) QST,Inpatient,0309,83519,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, by radioimmunoassay (eg, RIA)",,0,68.00,64.60,18.40,68.00,N/A,N/A,N/A,N/A,57.80
4435653_1,TBII (Thyrotropin Binding Inhibit Immunoglobulin) QST,Outpatient,0309,83519,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; quantitative, by radioimmunoassay (eg, RIA)",,0,68.00,64.60,18.40,68.00,34.31,36.12,68.00,18.40,57.80
4435654_1,Apolipoprotein Evaluation QST,Inpatient,0309,82172,"Apolipoprotein, each",,0,34.00,32.30,21.09,34.00,N/A,N/A,N/A,N/A,28.90
4435654_1,Apolipoprotein Evaluation QST,Outpatient,0309,82172,"Apolipoprotein, each",,0,34.00,32.30,21.09,34.00,31.28,32.93,34.00,21.09,28.90
4435655_1,Lupus Anticoagulant Evaluation w/Reflex QST,Inpatient,0309,85613,Russell viper venom time (includes venom); diluted,,0,51.00,48.45,9.58,51.00,N/A,N/A,N/A,N/A,43.35
4435655_1,Lupus Anticoagulant Evaluation w/Reflex QST,Outpatient,0309,85613,Russell viper venom time (includes venom); diluted,,0,51.00,48.45,9.58,51.00,25.42,26.76,51.00,9.58,43.35
4435656_1,"Cortisol, Free 24-Hour Urine LC/MS/MS QST",Inpatient,0309,82530,Cortisol; free,,0,130.00,123.50,16.71,130.00,N/A,N/A,N/A,N/A,110.50
4435656_1,"Cortisol, Free 24-Hour Urine LC/MS/MS QST",Outpatient,0309,82530,Cortisol; free,,0,130.00,123.50,16.71,130.00,62.56,65.85,130.00,16.71,110.50
4435659_1,Gliadin (Deamidated) Ab (IgA) QST,Inpatient,0309,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,81.00,76.95,11.53,81.00,N/A,N/A,N/A,N/A,68.85
4435659_1,Gliadin (Deamidated) Ab (IgA) QST,Outpatient,0309,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,81.00,76.95,11.53,81.00,42.65,44.89,81.00,11.53,68.85
4435660_1,"Magnesium, 24-Hour Urine (w/O Creatinine) QST",Inpatient,0309,83735,Magnesium,,0,51.00,48.45,6.70,51.00,N/A,N/A,N/A,N/A,43.35
4435660_1,"Magnesium, 24-Hour Urine (w/O Creatinine) QST",Outpatient,0309,83735,Magnesium,,0,51.00,48.45,6.70,51.00,24.31,25.59,51.00,6.70,43.35
4435663_1,"IGF I, LC/MS QST",Inpatient,0309,84305,Somatomedin,,0,236.00,224.20,21.26,236.00,N/A,N/A,N/A,N/A,200.60
4435663_1,"IGF I, LC/MS QST",Outpatient,0309,84305,Somatomedin,,0,236.00,224.20,21.26,236.00,113.56,119.54,236.00,21.26,200.60
4435664_1,"Chromogranin A, ECL QST",Inpatient,0309,86316,"Immunoassay for tumor antigen, other antigen, quantitative (eg, CA 50, 72-4, 549), each",,0,150.00,142.50,20.81,150.00,N/A,N/A,N/A,N/A,127.50
4435664_1,"Chromogranin A, ECL QST",Outpatient,0309,86316,"Immunoassay for tumor antigen, other antigen, quantitative (eg, CA 50, 72-4, 549), each",,0,150.00,142.50,20.81,150.00,51.25,53.95,150.00,20.81,127.50
4435666_1,"17 Hydroxyprogesterone, LC/MS/MS QST",Inpatient,0309,83498,"Hydroxyprogesterone, 17-d",,0,150.00,142.50,27.17,150.00,N/A,N/A,N/A,N/A,127.50
4435666_1,"17 Hydroxyprogesterone, LC/MS/MS QST",Outpatient,0309,83498,"Hydroxyprogesterone, 17-d",,0,150.00,142.50,27.17,150.00,82.41,86.75,150.00,27.17,127.50
4435667_1,"Aldosterone, LC/MS/MS QST",Inpatient,0309,82088,Aldosterone,,0,227.00,215.65,40.75,227.00,N/A,N/A,N/A,N/A,192.95
4435667_1,"Aldosterone, LC/MS/MS QST",Outpatient,0309,82088,Aldosterone,,0,227.00,215.65,40.75,227.00,115.88,121.98,227.00,40.75,192.95
4435668_1,Factor V(Leiden) Mutation Analysis w/Rfl Hr2 Mut QST,Inpatient,0309,81241,"F5 (coagulation factor V) (eg, hereditary hypercoagulability) gene analysis, Leiden variant",,0,200.00,190.00,73.37,200.00,N/A,N/A,N/A,N/A,170.00
4435668_1,Factor V(Leiden) Mutation Analysis w/Rfl Hr2 Mut QST,Outpatient,0309,81241,"F5 (coagulation factor V) (eg, hereditary hypercoagulability) gene analysis, Leiden variant",,0,200.00,190.00,73.37,200.00,164.74,173.41,200.00,73.37,170.00
4435671_1,TSI (Thyroid Stimulating Immunoglobulin) QST,Inpatient,0309,84445,Thyroid stimulating immune globulins (TSI),,0,910.00,864.50,50.86,910.00,N/A,N/A,N/A,N/A,773.50
4435671_1,TSI (Thyroid Stimulating Immunoglobulin) QST,Outpatient,0309,84445,Thyroid stimulating immune globulins (TSI),,0,910.00,864.50,50.86,910.00,441.95,465.21,910.00,50.86,773.50
4435672_1,"Cortisol, Free and Cortisone, 24-Hr Urine QST",Inpatient,0309,82530,Cortisol; free,,0,130.00,123.50,16.71,130.00,N/A,N/A,N/A,N/A,110.50
4435672_1,"Cortisol, Free and Cortisone, 24-Hr Urine QST",Outpatient,0309,82530,Cortisol; free,,0,130.00,123.50,16.71,130.00,62.56,65.85,130.00,16.71,110.50
4435674_1,"Protein C and Protein S, Functional QST",Inpatient,0309,85303,"Clotting inhibitors or anticoagulants; protein C, activity",,0,168.00,159.60,13.84,168.00,N/A,N/A,N/A,N/A,142.80
4435674_1,"Protein C and Protein S, Functional QST",Outpatient,0309,85303,"Clotting inhibitors or anticoagulants; protein C, activity",,0,168.00,159.60,13.84,168.00,80.60,84.84,168.00,13.84,142.80
4435675_1,"Kappa/Lambda Light Chains Total, Serum QST",Inpatient,0309,83883,"Nephelometry, each analyte not elsewhere specified",,0,65.00,61.75,13.60,65.00,N/A,N/A,N/A,N/A,55.25
4435675_1,"Kappa/Lambda Light Chains Total, Serum QST",Outpatient,0309,83883,"Nephelometry, each analyte not elsewhere specified",,0,65.00,61.75,13.60,65.00,46.68,49.14,65.00,13.60,55.25
4435676_1,"Vitamin B1 (Thiamine), LC/MS/MS QST",Inpatient,0309,84425,Thiamine (Vitamin B-1),,0,126.00,119.70,21.23,126.00,N/A,N/A,N/A,N/A,107.10
4435676_1,"Vitamin B1 (Thiamine), LC/MS/MS QST",Outpatient,0309,84425,Thiamine (Vitamin B-1),,0,126.00,119.70,21.23,126.00,68.26,71.85,126.00,21.23,107.10
4435677_1,"Thyroglobulin, LC/MS/MS QST",Inpatient,0309,84432,Thyroglobulin,,0,172.00,163.40,16.06,172.00,N/A,N/A,N/A,N/A,146.20
4435677_1,"Thyroglobulin, LC/MS/MS QST",Outpatient,0309,84432,Thyroglobulin,,0,172.00,163.40,16.06,172.00,83.61,88.01,172.00,16.06,146.20
4435678_1,"T3 Reverse, LC/MS/MS QST",Inpatient,0309,84482,Triiodothyronine T3; reverse,,0,161.00,152.95,15.76,161.00,N/A,N/A,N/A,N/A,136.85
4435678_1,"T3 Reverse, LC/MS/MS QST",Outpatient,0309,84482,Triiodothyronine T3; reverse,,0,161.00,152.95,15.76,161.00,78.00,82.10,161.00,15.76,136.85
4435679_1,Methylmalonic Acid And Homocysteine QST,Inpatient,0309,83921,"Organic acid, single, quantitative",,0,69.00,65.55,21.21,69.00,N/A,N/A,N/A,N/A,58.65
4435679_1,Methylmalonic Acid And Homocysteine QST,Outpatient,0309,83921,"Organic acid, single, quantitative",,0,69.00,65.55,21.21,69.00,40.43,42.56,69.00,21.21,58.65
4435680_1,Mitochondrial Antibody W/Refl Titer QST,Inpatient,0309,86255,"Fluorescent noninfectious agent antibody; screen, each antibody",,0,98.00,93.10,12.05,98.00,N/A,N/A,N/A,N/A,83.30
4435680_1,Mitochondrial Antibody W/Refl Titer QST,Outpatient,0309,86255,"Fluorescent noninfectious agent antibody; screen, each antibody",,0,98.00,93.10,12.05,98.00,47.02,49.49,98.00,12.05,83.30
4435681_1,"Catecholamines, Fraction, 24 Hr Ur w/O Creatinine QST",Inpatient,0309,82384,Catecholamines; fractionated,,0,128.00,121.60,25.25,128.00,N/A,N/A,N/A,N/A,108.80
4435681_1,"Catecholamines, Fraction, 24 Hr Ur w/O Creatinine QST",Outpatient,0309,82384,Catecholamines; fractionated,,0,128.00,121.60,25.25,128.00,109.10,114.84,128.00,25.25,108.80
4435682_1,Factor V Activity Clotting QST,Inpatient,0309,85220,"Clotting; factor V (AcG or proaccelerin), labile factor",,0,75.00,71.25,17.65,75.00,N/A,N/A,N/A,N/A,63.75
4435682_1,Factor V Activity Clotting QST,Outpatient,0309,85220,"Clotting; factor V (AcG or proaccelerin), labile factor",,0,75.00,71.25,17.65,75.00,61.82,65.07,75.00,17.65,63.75
4435683_1,Growth Hormone (GH) QST,Inpatient,0309,83003,"Growth hormone, human (HGH) (somatotropin)",,0,101.00,95.95,16.67,101.00,N/A,N/A,N/A,N/A,85.85
4435683_1,Growth Hormone (GH) QST,Outpatient,0309,83003,"Growth hormone, human (HGH) (somatotropin)",,0,101.00,95.95,16.67,101.00,55.45,58.37,101.00,16.67,85.85
4435684_1,"Hydroxyindoleacetic Acid, 5-,Urine,24 Hr QST",Inpatient,0309,83497,"Hydroxyindolacetic acid, 5-(HIAA)",,0,94.00,89.30,12.90,94.00,N/A,N/A,N/A,N/A,79.90
4435684_1,"Hydroxyindoleacetic Acid, 5-,Urine,24 Hr QST",Outpatient,0309,83497,"Hydroxyindolacetic acid, 5-(HIAA)",,0,94.00,89.30,12.90,94.00,45.29,47.67,94.00,12.90,79.90
4435685_1,Methotrexate QST,Inpatient,0309,80204,Methotrexate,,0,128.00,121.60,38.57,128.00,N/A,N/A,N/A,N/A,108.80
4435685_1,Methotrexate QST,Outpatient,0309,80204,Methotrexate,,0,128.00,121.60,38.57,128.00,108.80,115.20,128.00,38.57,108.80
4435686_1,"Vanillylmandelic Acid, 24 Hr Urine QST",Inpatient,0309,84585,"Vanillylmandelic acid (VMA), urine",,0,119.00,113.05,15.50,119.00,N/A,N/A,N/A,N/A,101.15
4435686_1,"Vanillylmandelic Acid, 24 Hr Urine QST",Outpatient,0309,84585,"Vanillylmandelic acid (VMA), urine",,0,119.00,113.05,15.50,119.00,57.33,60.35,119.00,15.50,101.15
4435687_1,"Ph, Feces QST",Inpatient,0309,83986,"pH; body fluid, not otherwise specified",,0,35.00,33.25,3.58,35.00,N/A,N/A,N/A,N/A,29.75
4435687_1,"Ph, Feces QST",Outpatient,0309,83986,"pH; body fluid, not otherwise specified",,0,35.00,33.25,3.58,35.00,15.10,15.89,35.00,3.58,29.75
4435688_1,"Fecal Fat, Qualitative QST",Inpatient,0309,82705,"Fat or lipids, feces; qualitative",,0,33.00,31.35,5.10,33.00,N/A,N/A,N/A,N/A,28.05
4435688_1,"Fecal Fat, Qualitative QST",Outpatient,0309,82705,"Fat or lipids, feces; qualitative",,0,33.00,31.35,5.10,33.00,16.66,17.54,33.00,5.10,28.05
4435689_1,Cardiolipin Ab (IgG) QST,Inpatient,0309,86147,"Cardiolipin (phospholipid) antibody, each Ig class",,0,146.00,138.70,25.45,146.00,N/A,N/A,N/A,N/A,124.10
4435689_1,Cardiolipin Ab (IgG) QST,Outpatient,0309,86147,"Cardiolipin (phospholipid) antibody, each Ig class",,0,146.00,138.70,25.45,146.00,73.75,77.63,146.00,25.45,124.10
4435690_1,Cardiolipin Ab (IgM) QST,Inpatient,0309,86147,"Cardiolipin (phospholipid) antibody, each Ig class",,0,146.00,138.70,25.45,146.00,N/A,N/A,N/A,N/A,124.10
4435690_1,Cardiolipin Ab (IgM) QST,Outpatient,0309,86147,"Cardiolipin (phospholipid) antibody, each Ig class",,0,146.00,138.70,25.45,146.00,73.75,77.63,146.00,25.45,124.10
4435691_1,"Reducing Substances, Feces QST",Inpatient,0309,84376,"Sugars (mono-, di-, and oligosaccharides); single qualitative, each specimen",,0,80.00,76.00,5.50,80.00,N/A,N/A,N/A,N/A,68.00
4435691_1,"Reducing Substances, Feces QST",Outpatient,0309,84376,"Sugars (mono-, di-, and oligosaccharides); single qualitative, each specimen",,0,80.00,76.00,5.50,80.00,38.38,40.40,80.00,5.50,68.00
4435692_1,"Ph, Body Fluid QST",Inpatient,0309,83986,"pH; body fluid, not otherwise specified",,0,35.00,33.25,3.58,35.00,N/A,N/A,N/A,N/A,29.75
4435692_1,"Ph, Body Fluid QST",Outpatient,0309,83986,"pH; body fluid, not otherwise specified",,0,35.00,33.25,3.58,35.00,15.10,15.89,35.00,3.58,29.75
4435693_1,"Muscle Fibers, Fecal QST",Inpatient,0309,89160,"Meat fibers, feces",,0,127.00,120.65,4.85,127.00,N/A,N/A,N/A,N/A,107.95
4435693_1,"Muscle Fibers, Fecal QST",Outpatient,0309,89160,"Meat fibers, feces",,0,127.00,120.65,4.85,127.00,61.18,64.40,127.00,4.85,107.95
4435694_1,"Tissue Transglutaminase Ab, IgA QST",Inpatient,0309,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,64.00,60.80,11.53,64.00,N/A,N/A,N/A,N/A,54.40
4435694_1,"Tissue Transglutaminase Ab, IgA QST",Outpatient,0309,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,64.00,60.80,11.53,64.00,42.65,44.89,64.00,11.53,54.40
4435696_1,"Tissue Transglutaminase Ab, IgG QST",Inpatient,0309,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,64.00,60.80,11.53,64.00,N/A,N/A,N/A,N/A,54.40
4435696_1,"Tissue Transglutaminase Ab, IgG QST",Outpatient,0309,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,64.00,60.80,11.53,64.00,42.65,44.89,64.00,11.53,54.40
4435697_1,"Citric Acid, 24 Hour Urine (w/O Creatinine) QST",Inpatient,0309,82507,Citrate,,0,194.00,184.30,27.80,194.00,N/A,N/A,N/A,N/A,164.90
4435697_1,"Citric Acid, 24 Hour Urine (w/O Creatinine) QST",Outpatient,0309,82507,Citrate,,0,194.00,184.30,27.80,194.00,93.96,98.91,194.00,27.80,164.90
4435698_1,"Oxalic Acid, 24 Hour Urine (w/O Creatinine) QST",Inpatient,0309,83945,Oxalate,,0,88.00,83.60,14.45,88.00,N/A,N/A,N/A,N/A,74.80
4435698_1,"Oxalic Acid, 24 Hour Urine (w/O Creatinine) QST",Outpatient,0309,83945,Oxalate,,0,88.00,83.60,14.45,88.00,45.49,47.88,88.00,14.45,74.80
4435699_1,Bordetella Pertussis/ Parapertussis QST,Inpatient,0309,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,220.00,209.00,35.09,220.00,N/A,N/A,N/A,N/A,187.00
4435699_1,Bordetella Pertussis/ Parapertussis QST,Outpatient,0309,87798,"Infectious agent detection by nucleic acid (DNA or RNA), not otherwise specified; amplified probe technique, each organism",,0,220.00,209.00,35.09,220.00,174.61,183.80,220.00,35.09,187.00
4435701_1,"Metanephrines, Fract. LC/MS/MS, 24 Hr Urine QST",Inpatient,0309,83835,Metanephrines,,0,128.00,121.60,16.94,128.00,N/A,N/A,N/A,N/A,108.80
4435701_1,"Metanephrines, Fract. LC/MS/MS, 24 Hr Urine QST",Outpatient,0309,83835,Metanephrines,,0,128.00,121.60,16.94,128.00,61.86,65.12,128.00,16.94,108.80
4435702_1,Actin (Smooth Muscle) Antibody (IgG) QST,Inpatient,0309,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,81.00,76.95,11.53,81.00,N/A,N/A,N/A,N/A,68.85
4435702_1,Actin (Smooth Muscle) Antibody (IgG) QST,Outpatient,0309,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,81.00,76.95,11.53,81.00,42.65,44.89,81.00,11.53,68.85
4435703_1,Endomysial Antibody SCR (IgA) w/Refl to Titer QST,Inpatient,0309,86255,"Fluorescent noninfectious agent antibody; screen, each antibody",,0,98.00,93.10,12.05,98.00,N/A,N/A,N/A,N/A,83.30
4435703_1,Endomysial Antibody SCR (IgA) w/Refl to Titer QST,Outpatient,0309,86255,"Fluorescent noninfectious agent antibody; screen, each antibody",,0,98.00,93.10,12.05,98.00,47.02,49.49,98.00,12.05,83.30
4435705_1,"Iodine, Serum/Plasma QST",Inpatient,0309,83789,"Mass spectrometry and tandem mass spectrometry (eg, MS, MS/MS, MALDI, MS-TOF, QTOF), non-drug analyte(s) not elsewhere specified, qualitative or quantitative, each specimen",,0,555.00,527.25,24.11,555.00,N/A,N/A,N/A,N/A,471.75
4435705_1,"Iodine, Serum/Plasma QST",Outpatient,0309,83789,"Mass spectrometry and tandem mass spectrometry (eg, MS, MS/MS, MALDI, MS-TOF, QTOF), non-drug analyte(s) not elsewhere specified, qualitative or quantitative, each specimen",,0,555.00,527.25,24.11,555.00,174.78,183.98,555.00,24.11,471.75
4435707_1,Factor V (Leiden) Mutation Analysis QST,Inpatient,0309,81241,"F5 (coagulation factor V) (eg, hereditary hypercoagulability) gene analysis, Leiden variant",,0,200.00,190.00,73.37,200.00,N/A,N/A,N/A,N/A,170.00
4435707_1,Factor V (Leiden) Mutation Analysis QST,Outpatient,0309,81241,"F5 (coagulation factor V) (eg, hereditary hypercoagulability) gene analysis, Leiden variant",,0,200.00,190.00,73.37,200.00,164.74,173.41,200.00,73.37,170.00
4435709_1,"Metanephrines, Fract, Free, LC/MS/MS, Plasma QST",Inpatient,0309,83835,Metanephrines,,0,74.00,70.30,16.94,74.00,N/A,N/A,N/A,N/A,62.90
4435709_1,"Metanephrines, Fract, Free, LC/MS/MS, Plasma QST",Outpatient,0309,83835,Metanephrines,,0,74.00,70.30,16.94,74.00,61.86,65.12,74.00,16.94,62.90
4435710_1,"Drug Abuse Screen 7,Serum QST",Inpatient,0309,80307,"Drug test(s), presumptive, any number of drug classes, any number of devices or procedures; by instrument chemistry analyzers (eg, utilizing immunoassay [eg, EIA, ELISA, EMIT, FPIA, IA, KIMS, RIA]), chromatography (eg, GC, HPLC), and mass spectrometry either with or without chromatography, (eg, DART, DESI, GC-MS, GC-MS/MS, LC-MS, LC-MS/MS, LDTD, MALDI, TOF) includes sample validation when performed, per date of service",,0,165.00,156.75,62.14,165.00,N/A,N/A,N/A,N/A,140.25
4435710_1,"Drug Abuse Screen 7,Serum QST",Outpatient,0309,80307,"Drug test(s), presumptive, any number of drug classes, any number of devices or procedures; by instrument chemistry analyzers (eg, utilizing immunoassay [eg, EIA, ELISA, EMIT, FPIA, IA, KIMS, RIA]), chromatography (eg, GC, HPLC), and mass spectrometry either with or without chromatography, (eg, DART, DESI, GC-MS, GC-MS/MS, LC-MS, LC-MS/MS, LDTD, MALDI, TOF) includes sample validation when performed, per date of service",,0,165.00,156.75,62.14,165.00,141.16,148.59,165.00,62.14,140.25
4435711_1,Celiac Disease Comprehensive Panel QST,Inpatient,0309,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,64.00,60.80,11.53,64.00,N/A,N/A,N/A,N/A,54.40
4435711_1,Celiac Disease Comprehensive Panel QST,Outpatient,0309,83516,"Immunoassay for analyte other than infectious agent antibody or infectious agent antigen; qualitative or semiquantitative, multiple step method",,0,64.00,60.80,11.53,64.00,42.65,44.89,64.00,11.53,54.40
4435712_1,"Marijuana Metabolite, Quantitative, Urine QST",Inpatient,0309,80349,"Cannabinoids, natural",,0,116.00,110.20,22.46,116.00,N/A,N/A,N/A,N/A,98.60
4435712_1,"Marijuana Metabolite, Quantitative, Urine QST",Outpatient,0309,80349,"Cannabinoids, natural",,0,116.00,110.20,22.46,116.00,22.46,23.64,116.00,N/A,98.60
4435713_1,"Kappa Light Chain, Total, Random Urine QST",Inpatient,0309,83883,"Nephelometry, each analyte not elsewhere specified",,0,65.00,61.75,13.60,65.00,N/A,N/A,N/A,N/A,55.25
