property_type,property_id,physical_address,city,zip5,sale_type,sale_price,sale_date,county,state,source_url
1100 - RESIDENTIAL - SINGLE UNIT,28233,317 THOMAS ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2014-07-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28239,233 LOGAN ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-06-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28251,1627 3RD ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,216000,2018-09-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28252,1511 3RD ST,PORT TOWNSEND,98368,BSD,127500,2014-06-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28253,215 SHERMAN ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,224000,2016-09-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28257,1405 3RD ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,312000,2015-07-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28259,275 GRANT ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-06-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28261,219 GRANT ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,310000,2012-11-29 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28265,212 GRANT ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,262500,2017-10-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28267,209 SHERIDAN ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,503000,2018-03-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,28269,207 SHERIDAN ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,503000,2018-03-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28270,1109 3RD ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-08-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28272,206 SHERIDAN ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,338000,2016-03-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28280,119 GRANT ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-11-19 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28282,1350 1ST ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2012-02-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28290,1430 1ST ST,PORT TOWNSEND,98368,PARTIAL RELEASED OF DEED OF TRUST,0,2016-08-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28295,131 HANCOCK ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,340000,2019-08-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6200 - PERSONAL SERVICES,28307,2115 SIMS WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,325000,2019-04-18 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28308,609 MCPHERSON ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,300000,2020-05-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28311,2108 6TH ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,269000,2015-08-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28312,715 MCPHERSON ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,390000,2021-10-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28318,907 MCPHERSON ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,385000,2019-08-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28331,2009 9TH ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2013-11-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28334,2020 9TH ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,370000,2015-12-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28337,933 THOMAS ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,493825,2021-04-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28338,1037 THOMAS ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-11-18 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28339,1059 THOMAS ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,520000,2021-09-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28340,1011 THOMAS ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,325000,2016-08-12 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28341,1080 MCPHERSON ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,287000,2017-05-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28342,1004 MCPHERSON ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,440000,2021-06-04 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28347,2078 11TH ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,227000,2014-07-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28348,2056 11TH ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,385000,2018-06-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28351,1230 MCPHERSON ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,383000,2021-09-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28352,1307 THOMAS ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,42000,2015-11-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28355,1480 MCPHERSON ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,386000,2021-01-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28356,1491 THOMAS ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,389900,2020-08-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28359,1420 MCPHERSON ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-03-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28360,1403 THOMAS ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,274500,2018-05-25 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28361,2095 DISCOVERY RD,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,212500,2017-04-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28362,2010 15TH ST,PORT TOWNSEND,98368,SHRD,155000,2018-10-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28366,115 AUSTIN MATTHEW LN,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2020-12-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28367,127 AUSTIN MATTHEW LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,419500,2021-04-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,28368,139 AUSTIN MATTHEW LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,410000,2022-01-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,28369,143 AUSTIN MATTHEW LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,55000,2018-10-23 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28371,134 AUSTIN MATTHEW LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,62000,2015-10-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28372,122 AUSTIN MATTHEW LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,62000,2015-10-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28381,1427 1ST ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-05-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28384,1409 1ST ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2020-07-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,28387,1509 1ST ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-10-05 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,28390,130 VIEW RIDGE DR,SEQUIM,98382,SPECIAL WARRANTY DEED,65000,2020-10-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28392,174 VIEW RIDGE DR,SEQUIM,98382,SPECIAL WARRANTY DEED,480000,2016-08-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28397,303 VIEW RIDGE DR,SEQUIM,98382,LOP,0,2021-10-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28398,302 VIEW RIDGE DR,SEQUIM,98382,SPECIAL WARRANTY DEED,235000,2019-08-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,28399,313 VIEW RIDGE DR,SEQUIM,98382,SPECIAL WARRANTY DEED,174500,2020-06-26 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1400 - RESIDENTIAL CONDOMINIUMS,28401,"411 MONROE ST,",PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,480000,2015-06-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1400 - RESIDENTIAL CONDOMINIUMS,28402,415 MONROE ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,625000,2019-09-30 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1400 - RESIDENTIAL CONDOMINIUMS,28403,429 MONROE ST,PORT TOWNSEND,98368,PARTIAL RELEASED OF DEED OF TRUST,0,2018-05-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28410,53 ELIZABETH ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2017-09-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6600 - CONTRACT CONSTRUCTION SERVICES,28421,203 FREDERICKS ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2018-08-27 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6400 - REPAIR SERVICES,28422,211 FREDERICKS ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,150000,2015-09-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6375 - MINI-STORAGE WAREHOUSING,28429,53 FREDERICKS ST,PORT TOWNSEND,98368,REC,263000,2013-04-04 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6400 - REPAIR SERVICES,28431,29 N OTTO ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,280000,2021-04-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6400 - REPAIR SERVICES,28432,55 FREDERICKS ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,100000,2018-02-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
2000 - MANUFACTURING,28441,192 W FREDERICKS ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,2160000,2018-04-19 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28442,198 W FREDERICKS ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,41500,2013-12-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1101 - RESIDENTIAL - MH W/LAND,28444,253 FREDERICKS ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-12-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,28445,227 W FREDERICKS ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,55000,2020-11-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
"1900 - CABINS, PARK MODELS, RV UTILITIES",28446,193 W FREDERICKS ST,PORT TOWNSEND,98368,WARRANTY DEED,24000,2013-10-28 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
3443 - SHIP/BOAT BUILDING AND REPAIRING,28448,183 W FREDERICKS ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-06-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
2450 - OTHER COMMERCIAL WOOD PRODUCTS,28449,151 W FREDERICKS ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2018-05-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
2450 - OTHER COMMERCIAL WOOD PRODUCTS,28450,153 W FREDERICKS ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2018-05-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6375 - MINI-STORAGE WAREHOUSING,28458,38 OTTO ST,PORT TOWNSEND,98368,REC,263000,2013-04-04 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6400 - REPAIR SERVICES,28460,120 FREDERICKS ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2013-09-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6375 - MINI-STORAGE WAREHOUSING,28461,140 FREDERICKS ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2013-09-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
5300 - RETAIL TRADE - GENERAL MECHANDISE,28480,8871 HIGHWAY 20,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-03-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6375 - MINI-STORAGE WAREHOUSING,28483,127 LOUISA ST,PORT TOWNSEND,98368,BSD,0,2020-12-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6600 - CONTRACT CONSTRUCTION SERVICES,28484,55 LAMBS EAR PLACE,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2012-12-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6375 - MINI-STORAGE WAREHOUSING,28485,125 LOUISA ST,PORT TOWNSEND,98368,BSD,0,2020-12-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28486,82 PEBBLE LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,635000,2021-08-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
3443 - SHIP/BOAT BUILDING AND REPAIRING,28488,82 LOUISA ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,0,2022-01-05 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28491,36 COTTAGE PL,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,47500,2013-07-05 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28493,133 SANDSTONE LN PVT,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,300000,2016-01-08 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28494,123 SANDSTONE LN PVT,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,400000,2017-11-09 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,28495,81 PEBBLE LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,77000,2021-03-19 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28496,134 BALSA WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,70000,2020-12-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,28497,51 PEBBLE LNE,PORT TOWNSEND,98368,TAX DEFERRAL,24500,2013-12-16 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28500,51 COTTAGE PL,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2017-11-22 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28502,22 PEBBLE LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,250000,2012-04-27 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28503,52 PEBBLE LN,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,499000,2019-05-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28505,130 LOUISA ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,350000,2015-03-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28507,157 LOUISA ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,445000,2018-07-31 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28508,38 LAMBS EAR PLACE,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2019-11-04 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28509,121 LOUISA ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,484500,2019-08-07 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28510,131 LOUISA ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,455000,2020-08-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28517,159 LOUISA ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2012-08-15 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
3432 - ELECTRICAL INDUSTRIAL APPARATUS,28518,71 EISENBEIS AVE,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-07-06 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,275623,104,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,155000,2021-05-11 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
6375 - MINI-STORAGE WAREHOUSING,28533,182 OTTO ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2014-12-24 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28534,155 LOUISA ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,280000,2015-08-14 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28539,153 LOUISA ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,490000,2020-02-10 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28540,41 BALSA WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,60000,2017-04-20 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28541,21 BALSA WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,475000,2017-07-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
9100 - VACANT LAND,28543,101 BALSA WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,75000,2021-03-01 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28544,139 BALSA WAY,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,72000,2020-07-13 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28560,107 25TH ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,279000,2017-05-03 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28562,2608 HAINES ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,277000,2019-10-11 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28564,2526 HAINES ST,PORT TOWNSEND,98368,QUIT CLAIM DEED,0,2021-03-02 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28565,2514 HAINES ST,PORT TOWNSEND,98368,DTH CERT,0,2021-03-17 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
1100 - RESIDENTIAL - SINGLE UNIT,28566,163 25TH ST,PORT TOWNSEND,98368,SPECIAL WARRANTY DEED,380000,2021-08-11 00:00:00,JEFFERSON,WA,https://gisdata-jeffcowa.opendata.arcgis.com/datasets/public-parcels/
