name,restaurant_name,identifier,calories,fat_g,carbohydrates_g,protein_g,sodium_mg,price_usd,cholesterol_mg,fiber_g,sugars_g
"DEVIL'S FOOD CAKE - CHOCOLATE SOFT SERVE, 3 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,80,1.50,17,3,95,,5,0,12
"DEVIL'S FOOD CAKE - CHOCOLATE SOFT SERVE, 3 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,80,1.50,16,3,95,,5,0,12
"DEVIL'S FOOD CAKE - CHOCOLATE SOFT SERVE, 5 OZ (CUSTOM BLEND)",TASTI D-LITE,NATIONAL,140,2.50,28,5,160,,10,0,21
"DEVIL'S FOOD CAKE - CHOCOLATE SOFT SERVE, 5 OZ (GALLON RECIPE)",TASTI D-LITE,NATIONAL,140,2.50,27,4,160,,10,0,20
DEVIL'S FOOD CAKE DONUT,KWIK TRIP,NATIONAL,210,14.00,20,3,310,,10,0,7
DEVIL'S FOOD CAKE DONUT WITH CHOCOLATE FLAVORED DRIZZLE,KWIK TRIP,NATIONAL,220,14.00,23,3,320,,10,0,9
DEVIL'S FOOD CAKE DONUT WITH CHOCOLATE FLAVORED ICING,KWIK TRIP,NATIONAL,240,15.00,26,3,320,,10,1,12
DEVIL'S FOOD CAKE DONUT WITH CHOCOLATE FLAVORED ICING AND SNOW WHITE DRIZZLE,KWIK TRIP,NATIONAL,260,15.00,30,3,320,,10,1,16
DEVIL'S FOOD CAKE DONUT WITH CHOCOLATE FLAVORED ICING AND SPRINKLES,KWIK TRIP,NATIONAL,290,17.00,33,3,320,,10,1,16
DEVIL'S FOOD CAKE DONUT WITH CINNAMON ROLL FROSTING,KWIK TRIP,NATIONAL,260,16.00,28,3,330,,10,0,15
DEVIL'S FOOD CAKE DONUT WITH MAPLE FLAVORED ICING,KWIK TRIP,NATIONAL,250,14.00,31,3,310,,10,0,17
DEVIL'S FOOD CAKE DONUT WITH MAPLE FLAVORED ICING AND CHOCOLATE FLAVORED DRIZZLE,KWIK TRIP,NATIONAL,270,15.00,34,3,320,,10,1,20
DEVIL'S FOOD CAKE DONUT WITH POWDERED SUGAR,KWIK TRIP,NATIONAL,220,14.00,21,3,310,,10,0,8
DEVIL'S FOOD CAKE DONUT WITH SNOW WHITE DRIZZLE,KWIK TRIP,NATIONAL,230,14.00,25,3,310,,10,0,11
DEVIL'S FOOD CAKE DONUT WITH SNOW WHITE ICING,KWIK TRIP,NATIONAL,250,14.00,29,3,310,,10,0,16
DEVIL'S FOOD CAKE DONUT WITH SNOW WHITE ICING AND CHOCOLATE FLAVORED DRIZZLE,KWIK TRIP,NATIONAL,260,14.00,32,3,320,,10,0,18
DEVIL'S FOOD CAKE DONUT WITH SNOW WHITE ICING AND SPRINKLES,KWIK TRIP,NATIONAL,290,16.00,36,3,310,,10,0,19
DEVIL'S FOOD DOUGHNUT,STARBUCKS,NATIONAL,430,23.00,53,5,380,,10,2,27
DEVIL'S IN THE DETAILS CONCRETE,SHAKE SHACK,NATIONAL,550,31.00,64,9,460,,150,0,50
"DEVIL'S IN THE DETAILS, DOUBLE CONCRETE",SHAKE SHACK,NATIONAL,1100,62.00,128,17,910,,295,0,100
"DEWEY MOUNTAIN SHERBET/ICE IN A DISH, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,450,0.00,111,0,25,,0,0,106
"DEWEY MOUNTAIN SHERBET/ICE IN A DISH, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,330,0.00,83,0,20,,0,0,80
"DEWEY MOUNTAIN SHERBET/ICE IN A DISH, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,220,0.00,56,0,15,,0,0,53
"DEWEY MOUNTAIN SHERBET/ICE ON A CAKE CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,470,0.00,116,1,35,,0,0,106
"DEWEY MOUNTAIN SHERBET/ICE ON A CAKE CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,360,0.00,88,1,30,,0,0,80
"DEWEY MOUNTAIN SHERBET/ICE ON A CAKE CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,250,0.00,61,1,25,,0,0,53
"DEWEY MOUNTAIN SHERBET/ICE ON A SUGAR CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,500,0.00,123,1,45,,0,0,109
"DEWEY MOUNTAIN SHERBET/ICE ON A SUGAR CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,390,0.00,95,1,40,,0,0,83
"DEWEY MOUNTAIN SHERBET/ICE ON A SUGAR CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,270,0.00,68,1,35,,0,0,56
"DEWEY MOUNTAIN SHERBET/ICE ON A WAFFLE CONE, LARGE",BRUSTER'S REAL ICE CREAM,NATIONAL,570,3.00,134,2,25,,10,0,116
"DEWEY MOUNTAIN SHERBET/ICE ON A WAFFLE CONE, REGULAR",BRUSTER'S REAL ICE CREAM,NATIONAL,460,3.00,106,2,20,,10,0,90
"DEWEY MOUNTAIN SHERBET/ICE ON A WAFFLE CONE, SMALL",BRUSTER'S REAL ICE CREAM,NATIONAL,350,3.00,78,2,15,,10,0,63
DICED EGGS,GATTI'S PIZZA,NATIONAL,10,,,,,,,,
"DICED ONION (DALLAS & HOUSTON), CATERING (SOUP)",POTBELLY,NATIONAL,30,0.00,6,1,0,,0,1,3
DICED ROMA TOMATOES,PIZZA HUT,NATIONAL,5,0.00,1,0,0,,0,0,1
"DICED TOMATOES, PORTION FOR 10 INCH SMALL CRUNCHY THIN CRUST PIZZA",DOMINO'S,NATIONAL,5,0.00,1,0,55,,0,0,0
"DICED TOMATOES, PORTION FOR 10 INCH SMALL GLUTEN FREE PIZZA",DOMINO'S,NATIONAL,5,0.00,1,0,75,,0,0,1
"DICED TOMATOES, PORTION FOR 10 INCH SMALL HAND TOSSED PIZZA",DOMINO'S,NATIONAL,0,0.00,0,0,35,,0,0,0
"DICED TOMATOES, PORTION FOR 12 INCH MEDIUM CRUNCHY THIN CRUST PIZZA",DOMINO'S,NATIONAL,5,0.00,1,0,75,,0,0,1
"DICED TOMATOES, PORTION FOR 12 INCH MEDIUM HAND TOSSED PIZZA",DOMINO'S,NATIONAL,5,0.00,0,0,40,,0,0,0
"DICED TOMATOES, PORTION FOR 12 INCH MEDIUM PAN PIZZA",DOMINO'S,NATIONAL,5,0.00,0,0,40,,0,0,0
"DICED TOMATOES, PORTION FOR 14 INCH LARGE BROOKLYN PIZZA",DOMINO'S,NATIONAL,5,0.00,1,0,75,,0,0,1
"DICED TOMATOES, PORTION FOR 14 INCH LARGE CRUNCHY THIN CRUST PIZZA",DOMINO'S,NATIONAL,5,0.00,1,0,55,,0,0,0
"DICED TOMATOES, PORTION FOR 14 INCH LARGE HAND TOSSED PIZZA",DOMINO'S,NATIONAL,5,0.00,1,0,55,,0,0,0
"DICED TOMATOES, PORTION FOR 16 INCH EXTRA LARGE BROOKLYN PIZZA",DOMINO'S,NATIONAL,5,0.00,1,0,95,,0,0,1
"DICED TOMATOES, PORTION FOR 16 INCH EXTRA LARGE HAND TOSSED PIZZA",DOMINO'S,NATIONAL,5,0.00,1,0,70,,0,0,1
"DICED TOMATOES, PORTION FOR 6 INCH PERSONAL HAND TOSSED PIZZA",DOMINO'S,NATIONAL,0,0.00,0,0,10,,0,0,0
"DICED TOMATOES, PORTION FOR 8 INCH EXTRA SMALL HAND TOSSED PIZZA",DOMINO'S,NATIONAL,5,0.00,1,0,65,,0,0,0
"DIET 7UP, 12 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,45,,0,0,0
"DIET 7UP, 16 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,65,,0,0,0
"DIET 7UP, 21 OZ",BLIMPIE,NATIONAL,5,0.00,0,0,80,,0,0,0
"DIET 7UP, 28 OZ",BLIMPIE,NATIONAL,10,0.00,0,0,120,,0,0,0
DIET BARQ'S ROOT BEER,HAPPY JOE'S,NATIONAL,0,0.00,0,0,5,,0,0,0
"DIET CALEB'S KOLA, 12 OZ",BLIMPIE,NATIONAL,0,0.00,1,0,70,,0,0,0
"DIET CALEB'S KOLA, 16 OZ",BLIMPIE,NATIONAL,0,0.00,1,0,110,,0,0,0
"DIET CALEB'S KOLA, 21 OZ",BLIMPIE,NATIONAL,0,0.00,2,0,125,,0,0,0
"DIET CALEB'S KOLA, 28 OZ",BLIMPIE,NATIONAL,5,0.00,3,0,190,,0,0,0
DIET CHERRY COKE,PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
DIET CHERRY COLA,CHEEBURGER CHEEBURGER,NATIONAL,210,0.00,50,0,30,,0,0,50
DIET CHERRY VANILLA COKE,PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
DIET CHOCOLATE COLA,CHEEBURGER CHEEBURGER,NATIONAL,200,0.00,48,0,60,,0,0,38
DIET COKE,CHEESECAKE FACTORY,NATIONAL,0,0.00,0,0,20,,0,0,0
DIET COKE,CLAIM JUMPER,NATIONAL,0,0.00,0,0,20,,0,0,0
DIET COKE,ISLANDS FINE BURGERS & DRINKS,NATIONAL,0,0.00,0,0,30,,0,0,0
DIET COKE,ON THE BORDER MEXICAN GRILL & CANTINA,NATIONAL,0,0.00,0,0,50,,0,0,0
DIET COKE,OUTBACK STEAKHOUSE,NATIONAL,0,0.00,0,0,10,,0,0,0
DIET COKE,PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
DIET COKE,PITA PIT,NATIONAL,0,0.00,0,0,90,,0,0,0
DIET COKE (12 FUID OUNCES),JOHNNY ROCKETS,NATIONAL,0,0.00,0,0,10,,0,0,0
DIET COKE (16 FUID OUNCES),JOHNNY ROCKETS,NATIONAL,0,0.00,0,0,10,,0,0,0
DIET COKE (20 FUID OUNCES),JOHNNY ROCKETS,NATIONAL,0,0.00,0,0,20,,0,0,0
DIET COKE (24 FUID OUNCES),JOHNNY ROCKETS,NATIONAL,0,0.00,0,0,20,,0,0,0
DIET COKE (AMALIE ARENA),OUTBACK STEAKHOUSE,NATIONAL,0,0.00,0,0,25,,0,0,0
DIET COKE LARGE,SHAKE SHACK,NATIONAL,0,0.00,0,0,60,,0,0,0
DIET COKE SMALL,SHAKE SHACK,NATIONAL,0,0.00,0,0,40,,0,0,0
DIET COKE WITH LIME,PITA PIT,NATIONAL,5,0.00,0,0,90,,0,0,0
"DIET COKE WITH LIME, 12 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,50,,0,0,0
"DIET COKE WITH LIME, 16 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,75,,0,0,0
"DIET COKE, 12 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,50,,0,0,0
"DIET COKE, 12OZ",GODFATHER'S PIZZA,NATIONAL,0,0.00,0,0,50,,0,0,0
"DIET COKE, 16 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,75,,0,0,0
"DIET COKE, 16OZ",GODFATHER'S PIZZA,NATIONAL,0,0.00,0,0,65,,0,0,0
"DIET COKE, 2 LITER",GODFATHER'S PIZZA,NATIONAL,0,0.00,0,0,250,,0,0,0
"DIET COKE, 20OZ",GODFATHER'S PIZZA,NATIONAL,0,0.00,0,0,85,,0,0,0
"DIET COKE, 22OZ",GODFATHER'S PIZZA,NATIONAL,0,0.00,0,0,90,,0,0,0
"DIET COKE, 32OZ",GODFATHER'S PIZZA,NATIONAL,0,0.00,0,0,135,,0,0,0
"DIET COKE, 8OZ",GODFATHER'S PIZZA,NATIONAL,0,0.00,0,0,35,,0,0,0
"DIET COKE, DINE-IN",PIZZA RANCH,NATIONAL,0,0.00,0,0,75,,0,0,0
"DIET COKE, KIDS",PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,40,,0,0,0
"DIET COKE, KIDS",PIZZA RANCH,NATIONAL,0,0.00,0,0,35,,0,0,0
"DIET COKE, LARGE",LENNY'S GRILL & SUBS,NATIONAL,0,0.00,0,0,110,,0,0,0
"DIET COKE, LARGE",PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
"DIET COKE, MEDIUM",LENNY'S GRILL & SUBS,NATIONAL,0,0.00,0,0,75,,0,0,0
"DIET COKE, SMALL",LENNY'S GRILL & SUBS,NATIONAL,0,0.00,0,0,40,,0,0,0
"DIET COKE, TO GO",PIZZA RANCH,NATIONAL,0,0.00,0,0,70,,0,0,0
DIET COLA FLOAT,CHEEBURGER CHEEBURGER,NATIONAL,150,10.00,14,2,60,,35,0,11
DIET DR PEPPER,CHEEBURGER CHEEBURGER,NATIONAL,0,0.00,0,0,40,,0,0,0
DIET DR. PEPPER (TX & OK),CHEESECAKE FACTORY,NATIONAL,0,0.00,0,0,45,,0,0,0
DIET DR. PEPPER LARGE,SHAKE SHACK,NATIONAL,0,0.00,0,0,90,,0,0,0
DIET DR. PEPPER SMALL,SHAKE SHACK,NATIONAL,0,0.00,0,0,60,,0,0,0
"DIET DR. PEPPER, 12 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,75,,0,0,0
"DIET DR. PEPPER, 16 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,110,,0,0,0
"DIET DR. PEPPER, 21 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,130,,0,0,0
DIET GINGER LEMON COKE,PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
DIET GINGER LIME COKE,PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
DIET LEMON COKE,PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
"DIET MIST TWIST, BOTTLE, 2 LITER",JERSEY MIKE'S SUBS,NATIONAL,0,0.00,0,0,200,,0,0,0
"DIET MIST TWIST, BOTTLE, 20OZ",JERSEY MIKE'S SUBS,NATIONAL,0,0.00,0,0,60,,0,0,0
"DIET MIST TWST, 12 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,40,,0,0,0
"DIET MIST TWST, 16 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,55,,0,0,0
"DIET MIST TWST, 21 OZ",BLIMPIE,NATIONAL,5,0.00,0,0,65,,0,0,0
"DIET MIST TWST, 28 OZ",BLIMPIE,NATIONAL,10,0.00,0,0,100,,0,0,0
DIET MOUNTAIN DEW,HAPPY JOE'S,NATIONAL,0,0.00,0,1,5,,0,0,0
DIET MOUNTAIN DEW LARGE,SHAKE SHACK,NATIONAL,10,0.00,1,0,75,,0,0,1
DIET MOUNTAIN DEW SMALL,SHAKE SHACK,NATIONAL,5,0.00,1,0,50,,0,0,1
"DIET MOUNTAIN DEW, BOTTLE, 2 LITER",JERSEY MIKE'S SUBS,NATIONAL,35,0.00,3,0,290,,0,0,3
"DIET MOUNTAIN DEW, BOTTLE, 20OZ",JERSEY MIKE'S SUBS,NATIONAL,10,0.00,1,0,85,,0,0,1
"DIET MTN DEW, 12 OZ",BLIMPIE,NATIONAL,0,0.00,1,0,55,,0,0,0
"DIET MTN DEW, 16 OZ",BLIMPIE,NATIONAL,5,0.00,1,0,85,,0,0,1
"DIET MTN DEW, 21 OZ",BLIMPIE,NATIONAL,10,0.00,1,0,100,,0,0,1
"DIET MTN DEW, 28 OZ",BLIMPIE,NATIONAL,15,0.00,1,0,150,,0,0,1
DIET ORANGE COKE,PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
DIET ORANGE VANILLA COKE,PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
DIET PEPSI,BUFFALO WILD WINGS,NATIONAL,0,0.00,0,0,35,,0,0,0
DIET PEPSI,CHEEBURGER CHEEBURGER,NATIONAL,0,0.00,0,0,35,,0,0,0
DIET PEPSI,HAPPY JOE'S,NATIONAL,0,0.00,0,1,5,,0,0,0
DIET PEPSI,OLD CHICAGO,NATIONAL,0,0.00,0,0,50,,0,0,0
DIET PEPSI (2 L),PIZZA HUT,NATIONAL,0,0.00,0,0,200,,0,0,0
DIET PEPSI (20 FL OZ),PIZZA HUT,NATIONAL,0,0.00,0,0,60,,0,0,0
DIET PEPSI LARGE,SHAKE SHACK,NATIONAL,0,0.00,0,0,55,,0,0,0
DIET PEPSI SMALL,SHAKE SHACK,NATIONAL,0,0.00,0,0,35,,0,0,0
"DIET PEPSI, 12 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,55,,0,0,0
"DIET PEPSI, 16 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,85,,0,0,0
"DIET PEPSI, 21 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,100,,0,0,0
"DIET PEPSI, 22 OUNCE",DELI DELICIOUS,NATIONAL,0,0.00,76,0,5,,0,0,76
"DIET PEPSI, 28 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,150,,0,0,0
"DIET PEPSI, 32 OUNCE",DELI DELICIOUS,NATIONAL,0,0.00,0,0,10,,0,0,0
"DIET PEPSI, BOTTLE",JERSEY MIKE'S SUBS,NATIONAL,0,0.00,0,0,60,,0,0,0
"DIET PEPSI, BOTTLE, 2 LITER",JERSEY MIKE'S SUBS,NATIONAL,0,0.00,0,0,200,,0,0,0
DIET RASPBERRY COKE,PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
"DIET RITE COLA, 12 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,5,,0,0,0
"DIET RITE COLA, 16 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,5,,0,0,0
"DIET RITE COLA, 21 OZ",BLIMPIE,NATIONAL,0,0.00,0,0,5,,0,0,0
"DIET RITE COLA, 28 OZ",BLIMPIE,NATIONAL,0,0.00,1,0,10,,0,0,0
DIET SPRITE,CLAIM JUMPER,NATIONAL,0,0.00,0,0,10,,0,0,0
DIET VANILLA COKE,PERKINS RESTAURANT AND BAKERY,NATIONAL,0,0.00,0,0,55,,0,0,0
DIET VANILLA COLA,CHEEBURGER CHEEBURGER,NATIONAL,160,0.00,40,0,30,,0,0,40
DIJON HONEY MUSTARD,BLIMPIE,NATIONAL,60,5.00,3,0,100,,5,0,3
"DINNER SIDES, APPLESAUCE",PERKINS RESTAURANT AND BAKERY,NATIONAL,40,0.00,9,0,0,,0,1,9
"DINNER SIDES, BAKED POTATO",PERKINS RESTAURANT AND BAKERY,NATIONAL,300,12.00,42,6,150,,10,4,5
"DINNER SIDES, BROWN GRAVY",PERKINS RESTAURANT AND BAKERY,NATIONAL,50,4.00,3,1,190,,0,0,0
"DINNER SIDES, BUTTERED CORN",PERKINS RESTAURANT AND BAKERY,NATIONAL,150,8.00,17,3,70,,0,2,3
"DINNER SIDES, CHICKEN NOODLE SOUP",PERKINS RESTAURANT AND BAKERY,NATIONAL,150,3.50,21,7,890,,10,1,1
"DINNER SIDES, CREAM GRAVY",PERKINS RESTAURANT AND BAKERY,NATIONAL,35,1.00,6,1,240,,0,0,1
"DINNER SIDES, FRENCH FRIES",PERKINS RESTAURANT AND BAKERY,NATIONAL,570,36.00,56,6,770,,0,6,0
"DINNER SIDES, FRESH BROCCOLI",PERKINS RESTAURANT AND BAKERY,NATIONAL,120,10.00,5,4,140,,0,3,3
"DINNER SIDES, FRESH FRUIT",PERKINS RESTAURANT AND BAKERY,NATIONAL,70,0.00,19,1,60,,0,3,15
"DINNER SIDES, GARDEN SALAD",PERKINS RESTAURANT AND BAKERY,NATIONAL,110,4.50,13,5,270,,10,2,3
"DINNER SIDES, GREEN BEANS & BACON",PERKINS RESTAURANT AND BAKERY,NATIONAL,45,2.50,4,2,630,,5,3,0
"DINNER SIDES, GRILLED ASPARAGUS",PERKINS RESTAURANT AND BAKERY,NATIONAL,45,3.50,2,1,0,,0,1,1
"DINNER SIDES, HERB RICE PILAF",PERKINS RESTAURANT AND BAKERY,NATIONAL,270,6.00,50,6,890,,0,2,6
"DINNER SIDES, HOMESTYLE SEASONED POTATO",PERKINS RESTAURANT AND BAKERY,NATIONAL,210,3.00,40,4,40,,0,4,3
"DINNER SIDES, LOADED BAKED POTATO",PERKINS RESTAURANT AND BAKERY,NATIONAL,390,20.00,42,11,350,,30,4,5
"DINNER SIDES, LOADED POTATO SOUP",PERKINS RESTAURANT AND BAKERY,NATIONAL,280,17.00,27,5,960,,25,2,1
"DINNER SIDES, MACARONI & CHEESE",PERKINS RESTAURANT AND BAKERY,NATIONAL,300,16.00,26,10,540,,40,1,4
"DINNER SIDES, MASHED POTATOES & GRAVY",PERKINS RESTAURANT AND BAKERY,NATIONAL,240,9.00,34,5,860,,15,3,1
"DINNER SIDES, POTATO PANCAKES",PERKINS RESTAURANT AND BAKERY,NATIONAL,280,17.00,27,7,630,,75,1,3
"DINNER SIDES, SAUTEED SPINACH",PERKINS RESTAURANT AND BAKERY,NATIONAL,70,3.50,4,4,90,,0,2,0
"DINNER SIDES, TOMATO BASIL SOUP",PERKINS RESTAURANT AND BAKERY,NATIONAL,280,17.00,27,4,1180,,50,1,3
"DINNER SIDES, TOTS",PERKINS RESTAURANT AND BAKERY,NATIONAL,470,28.00,47,5,980,,0,5,2
"DINNER SIDES, TURKEY GRAVY",PERKINS RESTAURANT AND BAKERY,NATIONAL,50,4.00,3,1,200,,0,0,1
DIPPED CHOCOLATE CHUNK COOKIE,DOMINO'S,NATIONAL,380,18.00,55,4,310,,10,3,35
DIPPED DOUGH,COLD STONE CREAMERY,NATIONAL,190,8.00,28,1,180,,0,1,16
DIPPED SPRINKLED WAFFLE CONE OR BOWL,COLD STONE CREAMERY,NATIONAL,350,17.00,49,2,50,,5,2,34
DIPPED WAFFLE CONE OR BOWL,COLD STONE CREAMERY,NATIONAL,310,15.00,43,2,45,,5,2,30
"DIPPER CUPS, BBQ",GODFATHER'S PIZZA,NATIONAL,90,0.00,24,1,360,,0,0,16
"DIPPER CUPS, BLUE CHEESE",GODFATHER'S PIZZA,NATIONAL,270,29.00,4,2,590,,40,0,4
"DIPPER CUPS, BUFFALO",GODFATHER'S PIZZA,NATIONAL,20,1.00,3,0,1520,,0,0,1
"DIPPER CUPS, CHEDDAR STYLE CHEESE",GODFATHER'S PIZZA,NATIONAL,50,3.50,4,1,480,,0,0,0
"DIPPER CUPS, GARLIC PARMESAN",GODFATHER'S PIZZA,NATIONAL,300,30.00,8,2,770,,0,0,2
"DIPPER CUPS, HONEY MUSTARD",GODFATHER'S PIZZA,NATIONAL,240,22.00,13,2,330,,20,0,11
"DIPPER CUPS, MARINARA",GODFATHER'S PIZZA,NATIONAL,40,0.00,8,1,250,,0,0,5
"DIPPER CUPS, MARINARA PC",GODFATHER'S PIZZA,NATIONAL,80,0.00,18,1,420,,0,0,8
"DIPPER CUPS, PESTO",GODFATHER'S PIZZA,NATIONAL,210,21.00,2,4,380,,5,0,0
"DIPPER CUPS, RANCH DRESSING",GODFATHER'S PIZZA,NATIONAL,230,25.00,4,0,490,,20,0,2
"DIPPER CUPS, SWEET CHILI",GODFATHER'S PIZZA,NATIONAL,130,0.00,32,0,870,,0,0,26
"DIPPER CUPS, TACO SAUCE",GODFATHER'S PIZZA,NATIONAL,30,0.00,6,1,420,,0,0,3
"DIPPER CUPS, TERIYAKI",GODFATHER'S PIZZA,NATIONAL,80,0.00,17,2,1010,,0,0,12
"DIPPING SAUCE, BBQ SAUCE",PAPA JOHN'S,NATIONAL,45,0.00,11,0,240,,0,0,10
"DIPPING SAUCE, BLEU CHEESE, 2 OZ",ROUND TABLE PIZZA,NATIONAL,290,31.00,1,3,400,,30,0,1
"DIPPING SAUCE, BLEU CHEESE, 5 OZ",ROUND TABLE PIZZA,NATIONAL,730,78.00,6,4,980,,80,0,5
"DIPPING SAUCE, BLUE CHEESE",PAPA JOHN'S,NATIONAL,160,16.00,1,1,250,,20,0,1
"DIPPING SAUCE, BUFFALO SAUCE",PAPA JOHN'S,NATIONAL,15,0.50,3,0,900,,0,1,2
"DIPPING SAUCE, CHEESE SAUCE",PAPA JOHN'S,NATIONAL,40,3.50,2,1,160,,0,0,0
"DIPPING SAUCE, CREAMY RANCH, 2 OZ",ROUND TABLE PIZZA,NATIONAL,220,23.00,2,2,390,,15,0,2
"DIPPING SAUCE, CREAMY RANCH, 5 OZ",ROUND TABLE PIZZA,NATIONAL,560,58.00,6,4,980,,40,0,5
"DIPPING SAUCE, CREAMY SRIRACHA, 2 OZ",ROUND TABLE PIZZA,NATIONAL,160,16.00,3,1,520,,15,0,0
"DIPPING SAUCE, CREAMY SRIRACHA, 5 OZ",ROUND TABLE PIZZA,NATIONAL,390,39.00,8,2,1300,,30,0,1
"DIPPING SAUCE, HONEY MUSTARD",PAPA JOHN'S,NATIONAL,150,15.00,5,0,120,,10,0,4
"DIPPING SAUCE, MARINARA SAUCE, 2 OZ",ROUND TABLE PIZZA,NATIONAL,30,0.00,6,1,220,,0,1,4
"DIPPING SAUCE, MARINARA SAUCE, 5 OZ",ROUND TABLE PIZZA,NATIONAL,70,0.50,15,3,560,,0,4,9
"DIPPING SAUCE, PIZZA SAUCE",PAPA JOHN'S,NATIONAL,20,1.00,3,0,230,,0,0,1
"DIPPING SAUCE, RANCH SAUCE",PAPA JOHN'S,NATIONAL,100,10.00,2,1,240,,10,0,1
"DIPPING SAUCE, SPECIAL GARLIC",PAPA JOHN'S,NATIONAL,150,17.00,0,0,310,,0,0,0
"DIPPING SAUCE, ZESTY RED SAUCE, 2 OZ",ROUND TABLE PIZZA,NATIONAL,30,0.00,6,1,135,,0,1,4
"DIPPING SAUCE, ZESTY RED SAUCE, 5 OZ",ROUND TABLE PIZZA,NATIONAL,70,0.50,15,3,330,,0,4,9
"DIRTY CHAI LATTE, BLENDED - LARGE",SCOOTER'S COFFEE AND YOGURT,NATIONAL,580,14.00,106,8,330,,40,0,90
"DIRTY CHAI LATTE, BLENDED - MEDIUM",SCOOTER'S COFFEE AND YOGURT,NATIONAL,500,13.00,89,7,290,,35,0,76
"DIRTY CHAI LATTE, BLENDED - SMALL",SCOOTER'S COFFEE AND YOGURT,NATIONAL,370,10.00,66,5,220,,25,0,56
"DIRTY CHAI LATTE, HOT - LARGE WITH 2% MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,400,9.00,67,14,210,,35,0,63
"DIRTY CHAI LATTE, HOT - LARGE WITH ALMOND MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,300,6.00,64,2,115,,0,2,58
"DIRTY CHAI LATTE, HOT - LARGE WITH COCONUT MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,340,9.00,64,2,260,,0,0,58
"DIRTY CHAI LATTE, HOT - LARGE WITH SKIM MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,330,0.00,68,15,190,,10,0,64
"DIRTY CHAI LATTE, HOT - LARGE WITH SOY MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,390,8.00,67,14,190,,0,2,60
"DIRTY CHAI LATTE, HOT - LARGE WITH WHOLE MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,450,14.00,67,14,220,,60,0,62
"DIRTY CHAI LATTE, HOT - MEDIUM WITH 2% MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,310,7.00,53,11,170,,25,0,50
"DIRTY CHAI LATTE, HOT - MEDIUM WITH ALMOND MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,240,5.00,51,1,90,,0,1,46
"DIRTY CHAI LATTE, HOT - MEDIUM WITH COCONUT MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,270,7.00,51,1,200,,0,0,46
"DIRTY CHAI LATTE, HOT - MEDIUM WITH SKIM MILK",SCOOTER'S COFFEE AND YOGURT,NATIONAL,260,0.00,54,11,150,,5,0,51
