name,business_type,state_registered,street_registered,city_registered,zip5_registered,state_physical,street_physical,city_physical,zip5_physical,filing_number,corp_id 
"NETTPUMP CONCRETE, INC.",CORPORATION,AR,3520 HUNTCLIFF,JONESBORO,72404,AR,2318 MOORE ROAD,JONESBORO,72401,100036821,11349
CONNECT POINT CHURCH OF MAUMELLE INC,NONPROFIT,AR,113 SHADY DRIVE,MAUMELLE,72113,AR,1503 CLUB MANOR DR,MAUMELLE,72113,100047377,11355
"HERITAGE AGRICULTURE OF ARKANSAS AT HOXIE, INC.",CORPORATION,AR,1974 HWY 63 WEST,HOXIE,72433,,,,,100030619,11361
"C & C DISTRIBUTORS, INC.",CORPORATION,AR,101 SECOND STREET,NEWPORT,72112,,,,,100009057,11370
JUNIOR AUXILIARY OF ASHLEY COUNTY,NONPROFIT,AR,601 CEDAR STREET,CROSSETT,71635,AR,601 CEDAR STREET,CROSSETT,71635,100014113,11372
"CENTRAL ARKANSAS CHRISTIAN SCHOOLS, INCORPORATED",NONPROFIT,AR,"11300 CANTRELL ROAD, SUITE 201",LITTLE ROCK,72212,AR,1 WINDSONG DRIVE,NORTH LITTLE ROCK,72113,100010604,11382
"STAR HERALD PUBLISHING COMPANY, INC.",CORPORATION,AR,810 N MISSOURI AVE,CORNING,72422,,,,,100048902,11390
"POINSETT FERTILIZER, INC.",CORPORATION,AR,10415 STUCKEY LANE,TRUMANN,72472,,,,,100041096,11392
"JEFFERSON COMPREHENSIVE CARE SYSTEM, INC.",NONPROFIT,AR,1101 TENNESSEE STREET,PINE BLUFF,71601,AR,1101 TENNESSEE STREET,PINE BLUFF,71601,100027907,11398
"J. C. CLIFT TRUCK LINE, INC.",CORPORATION,AR,19065 HWY 67,MALVERN,72104,,,,,100011980,11399
"SHANNON, INC.",CORPORATION,AR,4699 PRINCE ST WEST #21,CONWAY,72034,,,,,100046339,11403
"DUMAS WALKER'S, INC.",NONPROFIT,AR,1 BELLE RIDGE DR.,LITTLE ROCK,72212,AR,1 BELLE RIDGE DR.,LITTLE ROCK,72212,100034397,11410
H. W. JENKINS COMPANY,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100062121,11415
"HARVEY'S ACE HDW. & LUMBER CO., INC.",CORPORATION,AR,373 WEST CHESTNUT ST,MARIANNA,72360,AR,373 WEST CHESTNUT ST,MARIANNA,72360,100024034,11420
"C. B. KING MEMORIAL SCHOOL, INC.",NONPROFIT,AR,1610 NORTH FIRST STREET,MC GEHEE,71654,AR,PO BOX 1051,MCGEHEE,71654,100029469,11427
"MEDIC PHARMACY, INC.",CORPORATION,AR,5901 WEST 12TH STREET,LITTLE ROCK,72204,,,,,100034140,11431
"JUNIOR AUXILIARY OF JONESBORO, ARKANSAS, INC.",NONPROFIT,AR,2408 PEBBLE CREEK PLACE,JONESBORO,72404,AR,PO BOX 878,JONESBORO,72401,100028638,11433
"LARRY LESTER FLYING SERVICE, INC.",CORPORATION,AR,HIGHWAY 33 SOUTH,AUGUSTA,72006,,,,,100055990,11436
"AL'S LOCK & KEY COMPANY, INC.",CORPORATION,AR,3010 EAST NETTLETON,JONESBORO,72401,,,,,100001194,11438
WYTEX PRODUCTION CORPORATION,CORPORATION,AR,4520 PHOENIX AVE,FORT SMITH,72903,,,,,100056274,11463
"MULTI-CRAFT CONTRACTORS, INC.",CORPORATION,AR,2300 LOWELL RD.,SPRINGDALE,72765,,,,,100036197,11479
"THE FIVE G' S, INC.",CORPORATION,AR,1522 HWY. 25 NORTH,HEBER SPRINGS,72543,,,,,100027144,11492
"LITTLE RIVER COUNTY HISTORICAL SOCIETY, THE",NONPROFIT,AR,1620 BUCK WRIGHT RD,ASHDOWN,71822,AR,PO BOX 1134,ASHDOWN,71822,100031398,11501
"WOOD MOTOR COMPANY, INC.",CORPORATION,AR,3359 S. HWY 397,HARRISON,72601,,,,,100055887,11508
"BVH, INC.",CORPORATION,AR,2251 LAKESHORE DRIVE,HEBER SPRINGS,72543,,,,,100043245,11509
"KAMPCO, INC.",CORPORATION,AR,922 DES MOINES,TEXARKANA,71854,,,,,100062214,11530
"MOTEL SLEEPERS, INC.",CORPORATION,AR,"425 W CAPITOL AVE,SUITE 1900",LITTLE ROCK,72201,,,,,100063721,11537
"HARE PLANTING CO., INC.",CORPORATION,AR,2600 HWY 17 SOUTH,NEWPORT,72112,,,,,100023711,11541
CACHE RIVER VALLEY DEVELOPMENT CORPORATION,CORPORATION,AR,3604 LACOSTE,JONESBORO,72404,,,,,100009418,11542
"BOLLINGER BROTHERS, INC.",CORPORATION,AR,511 W. ROOSEVELT,WEST MEMPHIS,72301,,,,,100007472,11545
J & J PIANO & ORGAN CO.,CORPORATION,AR,108 N. SHACKLEFORD,LITTLE ROCK,72211,,,,,100027202,11547
"THE NORTHWEST ARKANSAS GENEALOGICAL SOCIETY, INC.",NONPROFIT,AR,405 SOUTH MAIN STREET,BENTONVILLE,72712,AR,405 SOUTH MAIN STREET,BENTONVILLE,72712,100037694,11554
"MCNEELY CHARTER SERVICE, INC.",CORPORATION,AR,2300 SHEFFIELD DR.,JONESBORO,72401,,,,,100033982,11559
"LITTLE ROCK DELTA SUPPLY COMPANY, INC.",CORPORATION,AR,101 S SPRING STREET SUITE 300,NORTH LITTLE ROCK,72117,AR,7801 INDUSTRY DRIVE,NORTH LITTLE ROCK,72117,100031468,11561
"FINANCIAL PROFESSIONALS, INCORPORATED",CORPORATION,AR,1 HERITAGE PARK CIRCLE,NORTH LITTLE ROCK,72116,,,,,100019271,11572
"THE CIVITAN CLUB OF LITTLE ROCK, INC.",NONPROFIT,AR,18625 HONEYSUCKLE LANE,LITTLE ROCK,72206,AR,18625 HONEYSUCKLE LANE,LITTLE ROCK,72206,100011681,11573
"MTG ENGINEERS, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1400",LITTLE ROCK,72201,,,,,100063798,11576
"JOHN R. NELSON, INC.",CORPORATION,AR,10805 MACARTHUR DRIVE,NORTH LITTLE ROCK,72118,,,,,100036794,11591
"TOM AND DAN'S AUTOMOTIVE SUPPLY, INC.",CORPORATION,AR,302 ASH ST.,TEXARKANA,75501,,,,,100051341,11608
ARKANSAS HUMAN DEVELOPMENT CORPORATION,NONPROFIT,AR,300 SOUTH SPRING STREET,LITTLE ROCK,72201,AR,"300 SOUTH SPRING STREET, SUITE 700",LITTLE ROCK,72201,100003204,11617
"RAZORBACK AIR CONDITIONING, INC.",CORPORATION,AR,"106 DOVER, SUITE B",WEST MEMPHIS,72301,,,,,100042943,11625
"M & C HOLDING, INC",CORPORATION,AR,256 NEVADA 243,PRESCOTT,71857,,,,,100048133,11632
B & F DEVELOPMENT CORP.,CORPORATION,AR,101 N JEFF DAVIS AVE,JACKSONVILLE,72076,,,,,100004833,11635
"HOLDEN-CONNER SEED & GRAIN, INC.",CORPORATION,AR,2301 MCLAIN,NEWPORT,72112,,,,,100025204,11647
"THE JUNIOR AUXILIARY OF ST. FRANCIS, COUNTY, ARKANSAS, INC.",NONPROFIT,AR,256 SFC 309,FORREST CITY,72335,AR,PO BOX 1340,FORREST CITY,72336,100020180,11657
"STONE FARMS, INC.",CORPORATION,AR,311 S MAIN STREET,ENGLAND,72046,,,,,100049247,11667
"SADAC, INC.",CORPORATION,AR,212 VINE STREET,NEWPORT,72112,,,,,100045278,11678
LIBERTY CEMETERY ASSOCIATION,NONPROFIT,AR,696 SMITH LANE,MT HOLLY,71758,AR,P O BOX 304,SMACKOVER,71762,100031085,11686
"ARKANSAS POLY, INC.",CORPORATION,AR,1248 SOUTH 28TH STREET,VAN BUREN,72956,,,,,100003512,11688
"B & D ELECTRIC, INC.",CORPORATION,AR,607 WEST ANTIGO,STAMPS,71860,,,,,100004816,11695
"ARMSTRONG TRANSFER & STORAGE CO., INC.",CORPORATION,AR,KELLEY BLDG,FORT SMITH,72902,,,,,100057351,11701
"SPRINGDALE TIRE AND SERVICE, INC.",CORPORATION,AR,1986 W. SUNSET AVE.,SPRINGDALE,72762,,,,,100048631,11708
"THE CORNERSTONE BAPTIST CHURCH OF JONESBORO, AR INC.",NONPROFIT,AR,513 CR 346,JONESBORO,72401,AR,2821 FOREST HOME ROAD,JONESBORO,72401,100017169,11710
"R. D. PLANT CONTRACTING CO., INC.",CORPORATION,AR,321 GARNER LOOP,NASHVILLE,71852,,,,,100040905,11711
MAR VON CORPORATION,CORPORATION,AR,520 BURROW RD,ARKADELPHIA,71923,,,,,100032893,11713
"MEDTRONIC, INC.",CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100063234,11716
HENDERSON TRUST CORPORATION,CORPORATION,AR,2930 HWY 425,PINE BLUFF,71601,,,,,100024493,11717
"GOINES CONCRETE COMPANY, INC.",CORPORATION,AR,22710 HWY 71 S,HUNTINGTON,72940,,,,,100021981,11720
"BAXTER DAY SERVICE CENTER, INC.",NONPROFIT,AR,1631 LEO DAVIS DR,MOUNTAIN HOME,72653,AR,1631 LEO DAVIS DR,MOUNTAIN HOME,72653,100005824,11722
"CHARLES RAY MASONRY CONTRACTOR, INC.",CORPORATION,AR,3714 PINE HOLLOW POINT,VAN BUREN,72956,,,,,100042912,11743
LIVECO CONSTRUCTION CO.,CORPORATION,AR,8 SHACKLEFORD PLAZA,LITTLE ROCK,72211,,,,,100010236,11744
"BROWNING-FERRIS INDUSTRIES OF TENNESSEE, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,AZ,18500 NORTH ALLIED WAY,PHOENIX,85054,100058140,11754
"DODSON-TYE MACHINE WORKS, INC.",CORPORATION,AR,1961 COLUMBIA 15,MAGNOLIA,71753,AR,PO BOX 1103,MAGNOLIA,71754,100016227,11760
"COUNTRY CLUB DEQUEEN, INC.",NONPROFIT,AR,990 HWY 70 EAST,DEQUEEN,71832,AR,HWY 70 EAST,DE QUEEN,71832,100013484,11778
"TERREBONNE, INC.",CORPORATION,AR,1135 CLIFTON ST.,CONWAY,72034,,,,,100050758,11784
"BOONE COUNTY SPECIAL SERVICES, INC.",NONPROFIT,AR,707 EAST RUSH,HARRISON,72601,AR,707 EAST RUSH,HARRISON,72601,100007563,11794
"MECHANICAL CONTRACTORS ASSOCIATION OF ARKANSAS, INC.",NONPROFIT,AR,3609 RUSSELL DRIVE,NORTH LITTLE ROCK,72117,AR,3609 RUSSELL DRIVE,NORTH LITTLE ROCK,72117,100034085,11796
CONWAY INN CORP.,CORPORATION,AR,915 ENTERPRISE DR.,JONESBORO,72401,,,,,100013110,11797
"COUNSELING ASSOCIATES, INC.",NONPROFIT,AR,"SUITE 200, 234 EAST MILLSAP ROAD",FAYETTEVILLE,72703,AR,"350 SALEM ROAD, SUITE 9",CONWAY,72034,100013468,11803
"FAYETTEVILLE TELEPHONE ANSWERING SERVICE, INC.",CORPORATION,AR,1952 N. FOX HUNTER,FAYETTEVILLE,72701,,,,,100019005,11815
"STEPHEN L. LAFRANCE PHARMACY, INC.",CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100030037,11825
"K & L DEVELOPERS, INC.",CORPORATION,AR,11 TAM O SHANTER CT,LITTLE ROCK,72212,,,,,100028873,11835
"THICKSTEN ENTERPRISES, INC.",CORPORATION,AR,162 HWY 64 AND EAST ST.,ALMA,72956,,,,,100085567,11840
FIANNA HILLS COUNTRY CLUB,NONPROFIT,AR,906 GARRISON AVE,FORT SMITH,72901,AR,906 GARRISON AVE.,FORT SMITH,72901,100019161,11844
"SQUARE DEAL, INC.",CORPORATION,AR,9 E. SHORE DR.,LITTLE ROCK,72227,,,,,100048666,11845
"AULD TIMBER, INC.",CORPORATION,AR,"275 OAKGROVE RD,PO BOX 128",ROYAL,71968,,,,,100054070,11853
"HUBERT J. PURIFOY, POST NO. 4554, VETERANS OF FOREIGN WARS OF THE UNITED STATES, INC.",NONPROFIT,AR,136 WASHINGTON ST,CAMDEN,71701,AR,136 WASHINGTON ST,CAMDEN,71701,100042102,11854
"GUY KING & SONS, INC.",CORPORATION,AR,4456-1 HWY 5 NORTH,MOUNTAIN HOME,72653,,,,,100029474,11867
"TRAILWOOD MOBILE HOMES, INC.",CORPORATION,AR,2556 MOUNT COMFORT ROAD #29,FAYETTEVILLE,72704,,,,,100051594,11879
"REED FARMS, INC.",CORPORATION,AR,33 PUCKETT RD,ROGERS,72756,,,,,100043313,11880
"MANGAN HOLCOMB RAINWATER CULPEPPER, INC.",CORPORATION,AR,2300 COTTONDALE LANE SUITE 300,LITTLE ROCK,72202,,,,,100032826,11883
"HOBBS CONTRACTORS, INC.",CORPORATION,AR,116 PINTAIL LANE,HOT SPRINGS,71901,,,,,100025101,11901
THE SPRINGDALE COUNTRY CLUB,NONPROFIT,AR,4900 CEDAR RIDGE DRIVE,SPRINGDALE,72764,AR,608 W LAKEVIEW DRIVE,SPRINGDALE,72764,100048603,11906
ETHEL GIN CO.,CORPORATION,AR,5021 CRESTWOOD RD,LITTLE ROCK,72207,AR,5021 CRESTWOOD RD,LITTLE ROCK,72207,100018084,11926
"CHARM HOMES, INC.",CORPORATION,AR,"5519 HACKETT STREET, SUITE 300",SPRINGDALE,72762,AR,3375 STRATFORD DRIVE,FAYETTEVILLE,72703,100011034,11927
"BOYD FUNERAL HOME, INC.",CORPORATION,AR,207 E. 2ND ST.,LONOKE,72086,,,,,100007742,11934
CHRIS V. WADE & ASSOCIATES - OZARKS REALTY COMPANY,CORPORATION,AR,4328 HIGHWAY 62 EAST,FLIPPIN,72634,,,,,100053766,11936
"AAA U-RENT-IT, INC.",CORPORATION,AR,2902 MCKINLEY AVE,FORT SMITH,72908,,,,,100000495,11945
"BRADSHAW PAINTING CONTRACTORS, INC.",CORPORATION,AR,153 OUACHITA 162,CAMDEN,71701,,,,,100007852,11958
"ALLIED BUILDING STORES, INC.",CORPORATION,AR,"300 SPRING BUILDING SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100056884,11972
"WALK-WINN PLASTIC CO., INC.",CORPORATION,AR,7 TAM O SHANTER,LITTLE ROCK,72212,,,,,100053839,11974
WESTERN LITTLE ROCK COMPANY,CORPORATION,AR,35 CHENAL CIRCLE,LITTLE ROCK,72223,,,,,100054834,11985
"RIDGEVIEW BAPTIST CHURCH OF FAYETTEVILLE, ARKANSAS",NONPROFIT,AR,1850 HUNTSVILLE RD,FAYETTEVILLE,72701,AR,1850 HUNTSVILLE RD,FAYETTEVILLE,72701,100043848,12001
"JIM WOOD COMPANY, INC.",CORPORATION,AR,"3200 S. SHACKLEFORD, #16",LITTLE ROCK,72211,,,,,100055903,12002
"THE DONI MARTIN CENTER FOR DEVELOPMENTAL SERVICES, INC.",NONPROFIT,AR,1506 PARK STREET,POCAHONTAS,72455,AR,1506 PARK STREET,POCAHONTAS,72455,100041053,12003
NATIONAL CHILD SAFETY COUNCIL,NONPROFIT,AR,609 SW 8TH STREET #600,BENTONVILLE,72712,MI,4065 PAGE AVENUE,JACKSON,49201,100063871,12025
"CENTURYTEL SUPPLY GROUP, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100058548,12030
GRAND PRAIRIE JOB CENTER - DR. JIM BISBEE MEMORIAL - DONOR GROUP,NONPROFIT,AR,427 S MAPLE,STUTTGART,72160,AR,427 S MAPLE,STUTTGART,72160,100022364,12035
"PERRY COUNTY DAY SERVICE CENTER, INC.",NONPROFIT,AR,115 S PINE ST,PERRYVILLE,72126,AR,115 S PINE STREET,PERRYVILLE,72126,100040069,12042
EL DORADO GLASS & MIRROR CO.,CORPORATION,AR,117 E. LOCUST,EL DORADO,71730,,,,,100017477,12045
PRICE OIL COMPANY,CORPORATION,AR,523 1/2 WEST MAIN,MAGNOLIA,71753,,,,,100041587,12047
"C & B & B ENTERPRISES, INC.",CORPORATION,AR,414 NATIONAL BUILDING,PINE BLUFF,71601,,,,,100009045,12052
"REFRIGERATED PRODUCTS, INC.",CORPORATION,AR,422 NORTH 2ND STREET,FORT SMITH,72901,,,,,100043388,12054
WOODRUFF COUNTY HISTORICAL SOCIETY,NONPROFIT,AR,700 THOMPSON STREET,MCCRORY,72101,AR,PO BOX 934,MCCRORY,72101,100055977,12063
"TICE AUTOMOTIVE AIR CONDITIONING CO., INC.",CORPORATION,AR,62 VIRNE BLVD,LITTLE ROCK,72223,,,,,100051119,12066
"SONIC DRIVE-IN, BENTON, ARKANSAS, INC.",CORPORATION,AR,1279 GRANT 31,POYEN,72128,,,,,100047538,12076
"SPA CONSTRUCTION CO., INC.",CORPORATION,AR,625 VERNEL,HOT SPRINGS,71901,,,,,100048306,12077
"FRIENDSHIP COMMUNITY CARE, INC.",NONPROFIT,AR,920 UNIVERSITY DRIVE,RUSSELLVILLE,72801,AR,PO DRAWER 2109,RUSSELLVILLE,72811,100020770,12088
"BUILDING BRIDGES DEVELOPMENTAL AND COMMUNITY SERVICES, INC.",NONPROFIT,AR,518 NE FRONT STREET,LONOKE,72086,AR,518 NE FRONT STREET,LONOKE,72086,100031880,12097
"MOORE & ROBINSON, INC.",CORPORATION,AR,2000 EAST 17TH ST.,LITTLE ROCK,72202,,,,,100063659,12100
"DELTAARTS, INC.",NONPROFIT,AR,301 S RHODES,WEST MEMPHIS,72301,,,,,100013986,12115
"SPRING VALLEY MANOR PROPERTY OWNERS ASSOCIATION, INC.",NONPROFIT,AR,114 SECLUDED CIRCLE,LITTLE ROCK,72210,AR,114 SECLUDED CIRCLE,LITTLE ROCK,72210,100048584,12126
"GREENE COUNTY WILDLIFE CLUB, INC.",NONPROFIT,AR,414 WEST COURT STREET,PARAGOULD,72450,AR,414 WEST COURT STREET,PARAGOULD,72450,100022695,12127
LAZY ACRES VOLUNTEER FIRE DEPARTMENT,NONPROFIT,AR,"3239 PAULE AVENUE LAZY ACRES RESORT,PEEL, AR 72668","LAZY ACRES RESORT, PEEL",72668,AR,"254 MAIN STREET LAZY ACRES RESORT,PEEL, AR 72668","LAZY ACRES RESORT, PEEL",72668,100030686,12134
OAK GROVE RIDING CLUB,NONPROFIT,AR,1825 ZION CHURCH AVE,LOWELL,72745,AR,12227 COLONEL MYERS RD,BENTONVILLE,72712,100038000,12143
ARKANSAS GROCERS AND RETAIL MERCHANTS ASSOCIATION,NONPROFIT,AR,"9 SHACKLEFORD PLAZA, STE. 1",LITTLE ROCK,72211,AR,PO BOX 21861,LITTLE ROCK,72221,100003631,12146
"MAIN AMUSEMENT, INC.",CORPORATION,AR,2017 S. 88TH ST.,FORT SMITH,72903,AR,618 NORTH 9TH STREET,FORT SMITH,72901,100032661,12147
BNY MELLON SECURITIES CORPORATION,CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100059829,12154
"SOUTHERN COATING AND NAME PLATES, INC.",CORPORATION,AR,6200 GETTY DR.,NORTH LITTLE ROCK,72116,,,,,100047870,12156
"SYSTEM FUELS, INC.",CORPORATION,AR,"425 W. CAPITOL AVENUE, 27TH FLOOR",LITTLE ROCK,72201,LA,639 LOYOLA AVE.,NEW ORLEANS,70113,100066610,12162
"DEQUEEN GOLF AND COUNTRY CLUB, INC.",CORPORATION,AR,122 CLUBHOUSE DRIVE,DEQUEEN,71832,,,,,100015623,12163
WINSUPPLY PINE BLUFF AR CO.,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100064773,12170
"BRUNO'S LITTLE ITALY, INC.",CORPORATION,AR,115 UTAH ST,NORTH LITTLE ROCK,72118,AR,X,NORTH LITTLE ROCK,72118,100008419,12176
SECOND HORATIO INDUSTRIAL DEVELOPMENT CORPORATION,CORPORATION,AR,111 N. 4TH,DEQUEEN,71832,AR,PO BOX 347,HORATIO,71842,100045995,12177
"WALNUT LAKE CEMETERY ASSOCIATION, INC.",NONPROFIT,AR,127 OLD HUNTER LANE,DUMAS,71639,AR,P O BOX 603,DUMAS,71639,100053937,12179
"C & W COMMUNICATIONS, INC.",CORPORATION,AR,200 AVIATION PLAZA,HOT SPRINGS,71914,,,,,100009182,12182
"LEWIS FUNERAL HOME, INC.",CORPORATION,AR,420 N. JACKSON,MAGNOLIA,71753,,,,,100031027,12185
"BRADLEY COUNTY RURAL WATER ASSOCIATION, INC.",NONPROFIT,AR,472 BRADLEY 32,WARREN,71671,AR,"P.O. BOX 207,112 EAST CEDAR",WARREN,71671,100007832,12187
"MORRIS HOMESTEAD,INC.",CORPORATION,AR,143 AR 115,CAVE CITY,72521,,,,,100035733,12188
"DELTA ASPHALT OF ARKANSAS, INC.",CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,,,,,100015419,12192
THE LEARNING CENTER OF NORTH ARKANSAS,NONPROFIT,AR,4843 CREEL ROAD,HARRISON,72601,AR,301 TRIMBLE AVE.,BERRYVILLE,72616,100010151,12199
"PULLEN FARMS, INC.",CORPORATION,AR,809 SPRING,FOREMAN,71836,,,,,100042063,12202
"DEAN'S DISCOUNT CARPETS, INC.",CORPORATION,AR,4200 KELLY HWY.,FORT SMITH,72904,AR,4200 KELLY HIGHWAY,FORT SMITH,72904,100015250,12206
"JAMES MOTOR COMPANY OF HOPE, INC.",CORPORATION,AR,164 WILDWOOD LANE,HOPE,71801,,,,,100027741,12218
"WHITE COUNTY 4-H CLUB FOUNDATION, INC.",NONPROFIT,AR,2400 OLD,SEARCY,72143,AR,2400 OLD,SEARCY,72143,100054990,12233
SALINE DEVELOPMENT COMPANY,CORPORATION,AR,123 N. MAIN ST.,BENTON,72018,,,,,100045385,12243
ARKANSAS B.A.S.S. STATE FEDERATION,NONPROFIT,AR,1008 FIRST STREET,MOUNTAIN HOME,72653,AR,1217 KIERRE LANE,NORTH LITTLE ROCK,72116,100002640,12244
TIFFANY'S INC.,NONPROFIT,AR,5103 TOWSON AVE.,FORT SMITH,72901,AR,5103 TOWSON AVE.,FORT SMITH,72901,100051137,12245
"PARAGOULD REGIONAL CHAMBER OF COMMERCE, INC.",NONPROFIT,AR,300 W. COURT STREET,PARAGOULD,72450,AR,300 W. COURT STREET,PARAGOULD,72450,100039406,12249
BECHTEL POWER CORPORATION,CORPORATION,AR,609 SW 8TH STREET #600,BENTONVILLE,72712,,,,,100057734,12256
"CHAMPION FARMS, INC.",CORPORATION,AR,1713 S PARK,GILLETT,72055,AR,P O BOX 172,GILLETT,72055,100010916,12257
"G. RAY BAKER TRUCKING, INC.",CORPORATION,AR,1602 OLD HIGHWAY 124,RUSSELLVILLE,72802,,,,,100005312,12271
"PENDLETON MARINA, INC.",CORPORATION,AR,507 E. CHOCTAW,DUMAS,71639,,,,,100039932,12273
OVERBROOK PROPERTY OWNERS' ASSOCIATION,NONPROFIT,AR,1612 NORTHLINE DRIVE,NORTH LITTLE ROCK,72116,AR,P.O. BOX 94382,NORTH LITTLE ROCK,72190,100038717,12285
DELAPLAINE HUNTING CLUB,CORPORATION,AR,436 GREENE 225 ROAD,DELAPLAINE,72425,,,,,100015368,12287
"CLARK HYDRAULIC SERVICE, INC.",CORPORATION,AR,2901 CONFEDERATE BLVD.,LITTLE ROCK,72206,,,,,100011748,12299
B & G LAND CO.,CORPORATION,AR,"201 W WASHINGTON,2ND FLOOR",JONESBORO,72401,,,,,100004850,12311
"GOBLIN BOOSTER CLUB, INC.",NONPROFIT,AR,3423 HWY 397 S,HARRISON,72601,AR,1754 W. BURLSWAY,HARRISON,72601,100021949,12319
"TOP DOG HUNTING CLUB, INC.",NONPROFIT,AR,3667 SAVANNAH LANE,SPRINGDALE,72762,AR,#8 CEDAR CT,NORTH LITTLE ROCK,72116,100051398,12328
"CHIEF INDUSTRIES, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100058681,12341
"PROJECT COMPASSION, INC.",NONPROFIT,AR,1205 SOUTH ALBERT PIKE,FORT SMITH,72903,AR,1205 ALBERT PIKE,FORT SMITH,72903,100041864,12354
ARKANSAS MUSEUM OF FINE ARTS FOUNDATION,NONPROFIT,AR,501 E 9TH ST,LITTLE ROCK,72202,AR,501 EAST NINTH STREET,LITTLE ROCK,72202,100002549,12367
"BIO-MEDICAL APPLICATIONS OF ARKANSAS, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,,,,,100057876,12369
ARKANSAS SCHOOL BOARDS ASSOCIATION,NONPROFIT,AR,523 SOUTH RINGO ST,LITTLE ROCK,72201,AR,523 SOUTH RINGO STREET,LITTLE ROCK,72201,100003689,12385
"BARNES FARMING, LAND & MORTGAGE CORPORATION, THE",CORPORATION,AR,533 FLOYD BROWN DRIVE,BRINKLEY,72021,AR,"ROUTE 1, BOX 32,",COLT,X,100005579,12387
EXXON MOBIL CORPORATION,CORPORATION,AR,"300 SPRING BUILDING, SUITE 900,300 S. SPRING STREET",LITTLE ROCK,72201,TX,5959 LAS COLINAS BLVD.,IRVING,75039,100060262,12401
"EUREKA SPRINGS (ARKANSAS) CHAMBER OF COMMERCE, INC.",NONPROFIT,AR,44 KINGSHIGHWAY #A-7,EUREKA SPRINGS,72632,AR,44 KINGSHIWAY STE A-7,EUREKA SPRINGS,72632,100018141,12404
"OREN ATCHLEY COMPANY, INC.",CORPORATION,AR,3100 WHEELER AVENUE,FORT SMITH,72901,,,,,100004470,12407
"GAMMA NU HOUSE CORPORATION OF THE KAPPA KAPPA GAMMA FRATERNITY, INC.",NONPROFIT,AR,"11300 CANTRELL RD,SUITE 301",LITTLE ROCK,72212,AR,800 WEST MAPLE,FAYETTEVILLE,72701,100021161,12433
"PIONEER ENTERPRISES, INC.",CORPORATION,AR,"415 E. SECOND,P.O. BOX 639",HOPE,71802,,,,,100040773,12438
"DAWN TO DUSK FARMS, INC.",CORPORATION,AR,23481 SYCAMORE HEIGHTS RD,SILOAM SPRINGS,72761,,,,,100015169,12458
FORREST CITY READY MIX CONCRETE CO.,CORPORATION,AR,205 N. WASHINGTON,FORREST CITY,72335,,,,,100020186,12476
"SIGSBY INSURANCE, INC.",CORPORATION,AR,107 WEST 4TH ST,RECTOR,72461,,,,,100046773,12477
"REED ARCHITECTURAL FIRM, LTD.",CORPORATION,AR,417 W. SIXTH,PINE BLUFF,71601,,,,,100043345,12484
"MICHAEL BAKER INTERNATIONAL, INC.",CORPORATION,AR,"124 WEST CAPITOL AVENUE, SUITE 1900",LITTLE ROCK,72201,AR,"417 SPRING STREET,",LITTLE ROCK,X,100108327,12494
"IMACOR, INC.",CORPORATION,AR,514 MIDLAND,LITTLE ROCK,72205,,,,,100026465,12497
"ROMARO FARMS, INC.",CORPORATION,AR,15117 HWY 43,SILOAM SPRINGS,72761,,,,,100044581,12498
"COPE PLASTICS, INC.",CORPORATION,AR,1600 MURPHY DRIVE,MAUMELLE,72113,,,,,100059200,12501
"A-1 MOVING AND STORAGE CO., INC.",CORPORATION,AR,3203 WOODLAND ROAD,TEXARKANA,71854,,,,,100000341,12504
"ROSE LAW FIRM, A PROFESSIONAL ASSOCIATION",CORPORATION,AR,120 EAST FOURTH STREET,LITTLE ROCK,72201,AR,120 EAST 4TH STREET,LITTLE ROCK,72201,100044667,12508
"ASSOCIATED RADIOLOGISTS, LTD.",CORPORATION,AR,"800 S. CHURCH ST,SUITE 101",JONESBORO,72401,,,,,100004408,12509
SUTTLE LEASING INC.,CORPORATION,AR,1390 HWY 70-71 E,DEQUEEN,71832,,,,,100049913,12516
"TRIPLE L FARMS, INC.",CORPORATION,AR,"RT. 1, BOX 367",PALESTINE,72372,,,,,100051963,12518
