SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL PPO - All Plans,UHC PPO - All Plans ,Aetna PPO - All Plans ,Cigna PPO - All Plans ,Humana PPO - All Plans ,COMM Viva Health PPO - All Plans ,UHC MA - All Plans ,Humana MA - All Plans ,BCBSAL MA - All Plans ,Healthspring MA - All Plans ,Aetna/Coventry MA - All Plans ,Viva Health MA - All Plans ,Multiplan - All Plans 
1710904,"BLD GAS-PH,PO2,PCO2",82803,179.58,2/13/2023,53.874,32.3244,12.39102,136.4808,13.64808,58.18392,136.4808,43.9971,57.28602,80.811,13.10934,12.39102,13.28892,13.28892,14.3664,13.82766,46.6908
1691126,IR-PLA DUOD JEJ TUBE,49441,2408.76,2/13/2023,722.628,433.5768,166.20444,1830.6576,183.06576,780.43824,1830.6576,590.1462,768.39444,1083.942,175.83948,166.20444,178.24824,178.24824,192.7008,185.47452,626.2776
7212143,RINGER LAC UP TO 1L,J7120,192.14,2/13/2023,57.642,34.5852,13.25766,146.0264,14.60264,62.25336,146.0264,47.0743,61.29266,86.463,14.02622,13.25766,14.21836,14.21836,15.3712,14.79478,49.9564
1218304,SOD PHOS 45MMOL/15ML,,291.25,2/13/2023,87.375,52.425,20.09625,221.35,22.135,94.365,221.35,71.35625,92.90875,131.0625,21.26125,20.09625,21.5525,21.5525,23.3,22.42625,75.725
1061532,IC-TRL PERI ATH BRCH,SURG,36509.69,2/13/2023,10952.907,6571.7442,2519.16861,27747.3644,2774.73644,11829.13956,27747.3644,8944.87405,11646.59111,16429.3605,2665.20737,2519.16861,2701.71706,2701.71706,2920.7752,2811.24613,9492.5194
1410048,PMKR SINGL RATE-RSL3,C1786,54263.1,2/13/2023,16278.93,9767.358,3744.1539,41239.956,4123.9956,17581.2444,41239.956,13294.4595,17309.9289,24418.395,3961.2063,3744.1539,4015.4694,4015.4694,4341.048,4178.2587,14108.406
1641033,MRA-ABDOMEN WWO,C8902,13549.97,2/13/2023,4064.991,2438.9946,934.94793,10297.9772,1029.79772,4390.19028,10297.9772,3319.74265,4322.44043,6097.4865,989.14781,934.94793,1002.69778,1002.69778,1083.9976,1043.34769,3522.9922
1314471,SOMATOMEDIN,84305,1060.84,2/13/2023,318.252,190.9512,73.19796,806.2384,80.62384,343.71216,806.2384,259.9058,338.40796,477.378,77.44132,73.19796,78.50216,78.50216,84.8672,81.68468,275.8184
1623755,S-PANCREAS BX PERC,SURG,3093.13,2/13/2023,927.939,556.7634,213.42597,2350.7788,235.07788,1002.17412,2350.7788,757.81685,986.70847,1391.9085,225.79849,213.42597,228.89162,228.89162,247.4504,238.17101,804.2138
1314116,MICROALB QNT,82043,288.54,2/13/2023,86.562,51.9372,19.90926,219.2904,21.92904,93.48696,219.2904,70.6923,92.04426,129.843,21.06342,19.90926,21.35196,21.35196,23.0832,22.21758,75.0204
7212151,ACETAZOLAMI 500MGINJ,J1120,1121.37,2/13/2023,336.411,201.8466,77.37453,852.2412,85.22412,363.32388,852.2412,274.73565,357.71703,504.6165,81.86001,77.37453,82.98138,82.98138,89.7096,86.34549,291.5562
1314973,"HSV, DNA, AMP PROBE",87529,1751.11,2/13/2023,525.333,315.1998,120.82659,1330.8436,133.08436,567.35964,1330.8436,429.02195,558.60409,787.9995,127.83103,120.82659,129.58214,129.58214,140.0888,134.83547,455.2886
1376449,VALPROIC ACID TOTAL,80164,675.72,2/13/2023,202.716,121.6296,46.62468,513.5472,51.35472,218.93328,513.5472,165.5514,215.55468,304.074,49.32756,46.62468,50.00328,50.00328,54.0576,52.03044,175.6872
1670672,SP-SPINE SNGL VW DR,72020,566.51,2/13/2023,169.953,101.9718,39.08919,430.5476,43.05476,183.54924,430.5476,138.79495,180.71669,254.9295,41.35523,39.08919,41.92174,41.92174,45.3208,43.62127,147.2926
1160401,MSED GI SAM U5 1ST15,G0500,163.43,2/13/2023,49.029,29.4174,11.27667,124.2068,12.42068,52.95132,124.2068,40.04035,52.13417,73.5435,11.93039,11.27667,12.09382,12.09382,13.0744,12.58411,42.4918
1314586,"B CELLS, TOTAL COUNT",86355,1882.47,2/13/2023,564.741,338.8446,129.89043,1430.6772,143.06772,609.92028,1430.6772,461.20515,600.50793,847.1115,137.42031,129.89043,139.30278,139.30278,150.5976,144.95019,489.4422
1217165,TROPICAMID 1%OS 15ML,,17.32,2/13/2023,5.196,3.1176,1.19508,13.1632,1.31632,5.61168,13.1632,4.2434,5.52508,7.794,1.26436,1.19508,1.28168,1.28168,1.3856,1.33364,4.5032
1217997,MEXILETINE 200MG CAP,,13.68,2/13/2023,4.104,2.4624,0.94392,10.3968,1.03968,4.43232,10.3968,3.3516,4.36392,6.156,0.99864,0.94392,1.01232,1.01232,1.0944,1.05336,3.5568
1221145,DEX 5%/WATER 250ML,,203.69,2/13/2023,61.107,36.6642,14.05461,154.8044,15.48044,65.99556,154.8044,49.90405,64.97711,91.6605,14.86937,14.05461,15.07306,15.07306,16.2952,15.68413,52.9594
1719025,EVAL-DEMO INHL DEVCE,94664,361.9,2/13/2023,108.57,65.142,24.9711,275.044,27.5044,117.2556,275.044,88.6655,115.4461,162.855,26.4187,24.9711,26.7806,26.7806,28.952,27.8663,94.094
1670188,MR-BRAIN W,70552,4366.76,2/13/2023,1310.028,786.0168,301.30644,3318.7376,331.87376,1414.83024,3318.7376,1069.8562,1392.99644,1965.042,318.77348,301.30644,323.14024,323.14024,349.3408,336.24052,1135.3576
1217411,DIMETHI 1.5%LOT 236M,,38.49,2/13/2023,11.547,6.9282,2.65581,29.2524,2.92524,12.47076,29.2524,9.43005,12.27831,17.3205,2.80977,2.65581,2.84826,2.84826,3.0792,2.96373,10.0074
7212052,MAGNES SULF 500MGINJ,J3475,17.32,2/13/2023,5.196,3.1176,1.19508,13.1632,1.31632,5.61168,13.1632,4.2434,5.52508,7.794,1.26436,1.19508,1.28168,1.28168,1.3856,1.33364,4.5032
1414178,CATH HEMODIAL ST 2,C1752,4156.7,2/13/2023,1247.01,748.206,286.8123,3159.092,315.9092,1346.7708,3159.092,1018.3915,1325.9873,1870.515,303.4391,286.8123,307.5958,307.5958,332.536,320.0659,1080.742
1219044,ETHAMBUTOL 400MG TAB,,25.97,2/13/2023,7.791,4.6746,1.79193,19.7372,1.97372,8.41428,19.7372,6.36265,8.28443,11.6865,1.89581,1.79193,1.92178,1.92178,2.0776,1.99969,6.7522
7210488,METOPROLOL 25MG ERTB,,2.55,2/13/2023,0.765,0.459,0.17595,1.938,0.1938,0.8262,1.938,0.62475,0.81345,1.1475,0.18615,0.17595,0.1887,0.1887,0.204,0.19635,0.663
1631537,CT-CERV SPINE WWO,72127,5605.65,2/13/2023,1681.695,1009.017,386.78985,4260.294,426.0294,1816.2306,4260.294,1373.38425,1788.20235,2522.5425,409.21245,386.78985,414.8181,414.8181,448.452,431.63505,1457.469
1314105,ALBUMIN SERUM,82040,246.93,2/13/2023,74.079,44.4474,17.03817,187.6668,18.76668,80.00532,187.6668,60.49785,78.77067,111.1185,18.02589,17.03817,18.27282,18.27282,19.7544,19.01361,64.2018
1220192,AA5D20W/LYTES1000ML,,513.97,2/13/2023,154.191,92.5146,35.46393,390.6172,39.06172,166.52628,390.6172,125.92265,163.95643,231.2865,37.51981,35.46393,38.03378,38.03378,41.1176,39.57569,133.6322
1523161,ADM COV2 VAC (M) 2ND,0012A,58.32,2/13/2023,17.496,10.4976,4.02408,44.3232,4.43232,18.89568,44.3232,14.2884,18.60408,26.244,4.25736,4.02408,4.31568,4.31568,4.6656,4.49064,15.1632
1410735,PROSTH IMPL NOS LVL5,L8699,11278.47,2/13/2023,3383.541,2030.1246,778.21443,8571.6372,857.16372,3654.22428,8571.6372,2763.22515,3597.83193,5075.3115,823.32831,778.21443,834.60678,834.60678,902.2776,868.44219,2932.4022
1217008,ASPIRIN 300MG SUPP,,9.95,2/13/2023,2.985,1.791,0.68655,7.562,0.7562,3.2238,7.562,2.43775,3.17405,4.4775,0.72635,0.68655,0.7363,0.7363,0.796,0.76615,2.587
1210237,AMPICILLIN 500MG INJ,J0290,136.64,2/13/2023,40.992,24.5952,9.42816,103.8464,10.38464,44.27136,103.8464,33.4768,43.58816,61.488,9.97472,9.42816,10.11136,10.11136,10.9312,10.52128,35.5264
322500,OBSERVATION 1ST HOUR,G0378,383.18,2/13/2023,114.954,68.9724,26.43942,291.2168,29.12168,124.15032,291.2168,93.8791,122.23442,172.431,27.97214,26.43942,28.35532,28.35532,30.6544,29.50486,99.6268
7210407,HEMORRHOID WIPES,,22.77,2/13/2023,6.831,4.0986,1.57113,17.3052,1.73052,7.37748,17.3052,5.57865,7.26363,10.2465,1.66221,1.57113,1.68498,1.68498,1.8216,1.75329,5.9202
1218230,PSEUDOPHED 30MG TAB,,1,2/13/2023,0.3,0.18,0.069,0.76,0.076,0.324,0.76,0.245,0.319,0.45,0.073,0.069,0.074,0.074,0.08,0.077,0.26
1314726,"TREP. PALLIDUM,CONFI",86780,660.35,2/13/2023,198.105,118.863,45.56415,501.866,50.1866,213.9534,501.866,161.78575,210.65165,297.1575,48.20555,45.56415,48.8659,48.8659,52.828,50.84695,171.691
1670302,MR-UPPER EXT WWO,73220,5605.65,2/13/2023,1681.695,1009.017,386.78985,4260.294,426.0294,1816.2306,4260.294,1373.38425,1788.20235,2522.5425,409.21245,386.78985,414.8181,414.8181,448.452,431.63505,1457.469
1217197,WARFARIN 10MG TAB,,19.75,2/13/2023,5.925,3.555,1.36275,15.01,1.501,6.399,15.01,4.83875,6.30025,8.8875,1.44175,1.36275,1.4615,1.4615,1.58,1.52075,5.135
1060109,S-EXCHG BIL DR CATH,SURG,22299.42,2/13/2023,6689.826,4013.8956,1538.65998,16947.5592,1694.75592,7225.01208,16947.5592,5463.3579,7113.51498,10034.739,1627.85766,1538.65998,1650.15708,1650.15708,1783.9536,1717.05534,5797.8492
1321206,IMF/SPEC ADD AB ST,88350,106.82,2/13/2023,32.046,19.2276,7.37058,81.1832,8.11832,34.60968,81.1832,26.1709,34.07558,48.069,7.79786,7.37058,7.90468,7.90468,8.5456,8.22514,27.7732
1314481,"TESTOSTERONE, FREE",84402,1271,2/13/2023,381.3,228.78,87.699,965.96,96.596,411.804,965.96,311.395,405.449,571.95,92.783,87.699,94.054,94.054,101.68,97.867,330.46
1217013,ATENOLOL 25MG TAB,,2.55,2/13/2023,0.765,0.459,0.17595,1.938,0.1938,0.8262,1.938,0.62475,0.81345,1.1475,0.18615,0.17595,0.1887,0.1887,0.204,0.19635,0.663
2070201,LEVEL 1 EP,G0463,1286.3,2/13/2023,385.89,231.534,88.7547,977.588,97.7588,416.7612,977.588,315.1435,410.3297,578.835,93.8999,88.7547,95.1862,95.1862,102.904,99.0451,334.438
1670722,LE-KNEE 1 TO 2V DR,73560,684.63,2/13/2023,205.389,123.2334,47.23947,520.3188,52.03188,221.82012,520.3188,167.73435,218.39697,308.0835,49.97799,47.23947,50.66262,50.66262,54.7704,52.71651,178.0038
1218098,NITROGLYC .2MG/HR PT,,37.32,2/13/2023,11.196,6.7176,2.57508,28.3632,2.83632,12.09168,28.3632,9.1434,11.90508,16.794,2.72436,2.57508,2.76168,2.76168,2.9856,2.87364,9.7032
1610043,SP-ENT SPN 4OR5 V DR,72083,2608.9,2/13/2023,782.67,469.602,180.0141,1982.764,198.2764,845.2836,1982.764,639.1805,832.2391,1174.005,190.4497,180.0141,193.0586,193.0586,208.712,200.8853,678.314
1663068,US-HEAD NECK SFT TIS,76536,883.06,2/13/2023,264.918,158.9508,60.93114,671.1256,67.11256,286.11144,671.1256,216.3497,281.69614,397.377,64.46338,60.93114,65.34644,65.34644,70.6448,67.99562,229.5956
1693776,S-JNT ASP INJ MAJ UN,SURG,1260.54,2/13/2023,378.162,226.8972,86.97726,958.0104,95.80104,408.41496,958.0104,308.8323,402.11226,567.243,92.01942,86.97726,93.27996,93.27996,100.8432,97.06158,327.7404
1218320,SULFAMETH-TRIME 10ML,,108.42,2/13/2023,32.526,19.5156,7.48098,82.3992,8.23992,35.12808,82.3992,26.5629,34.58598,48.789,7.91466,7.48098,8.02308,8.02308,8.6736,8.34834,28.1892
1214831,EPOET ALFA-EPBX 100U,Q5105,6.93,2/13/2023,2.079,1.2474,0.47817,5.2668,0.52668,2.24532,5.2668,1.69785,2.21067,3.1185,0.50589,0.47817,0.51282,0.51282,0.5544,0.53361,1.8018
1610046,SP-LS SPNE 4VPLUS DR,72110,2601.35,2/13/2023,780.405,468.243,179.49315,1977.026,197.7026,842.8374,1977.026,637.33075,829.83065,1170.6075,189.89855,179.49315,192.4999,192.4999,208.108,200.30395,676.351
1414707,JOINT DEVICE IMPLT 8,C1776,99999.33,2/13/2023,29999.799,17999.8794,6899.95377,75999.4908,7599.94908,32399.78292,75999.4908,24499.83585,31899.78627,44999.6985,7299.95109,6899.95377,7399.95042,7399.95042,7999.9464,7699.94841,25999.8258
1680342,CT-LOWER EXT WWO BI,73702,6261.67,2/13/2023,1878.501,1127.1006,432.05523,4758.8692,475.88692,2028.78108,4758.8692,1534.10915,1997.47273,2817.7515,457.10191,432.05523,463.36358,463.36358,500.9336,482.14859,1628.0342
1374694,HIV1-HIV2 AB SNG RES,G0435,598.12,2/13/2023,179.436,107.6616,41.27028,454.5712,45.45712,193.79088,454.5712,146.5394,190.80028,269.154,43.66276,41.27028,44.26088,44.26088,47.8496,46.05524,155.5112
8611007,BR-BRST BX LOC CLP A,MANUL,12801.36,2/13/2023,3840.408,2304.2448,883.29384,9729.0336,972.90336,4147.64064,9729.0336,3136.3332,4083.63384,5760.612,934.49928,883.29384,947.30064,947.30064,1024.1088,985.70472,3328.3536
7210017,LIDOCAIN.5%/EPI 50ML,,23.45,2/13/2023,7.035,4.221,1.61805,17.822,1.7822,7.5978,17.822,5.74525,7.48055,10.5525,1.71185,1.61805,1.7353,1.7353,1.876,1.80565,6.097
1414753,MESH IMPLANTABLE 4,C1781,8905.64,2/13/2023,2671.692,1603.0152,614.48916,6768.2864,676.82864,2885.42736,6768.2864,2181.8818,2840.89916,4007.538,650.11172,614.48916,659.01736,659.01736,712.4512,685.73428,2315.4664
1218797,NIACIN 100MG TAB,,1,2/13/2023,0.3,0.18,0.069,0.76,0.076,0.324,0.76,0.245,0.319,0.45,0.073,0.069,0.074,0.074,0.08,0.077,0.26
1217350,CLOTRIMAZOLE 10MG TR,,22.34,2/13/2023,6.702,4.0212,1.54146,16.9784,1.69784,7.23816,16.9784,5.4733,7.12646,10.053,1.63082,1.54146,1.65316,1.65316,1.7872,1.72018,5.8084
1663090,US-PELVIS NON OB FU,76857,883.06,2/13/2023,264.918,158.9508,60.93114,671.1256,67.11256,286.11144,671.1256,216.3497,281.69614,397.377,64.46338,60.93114,65.34644,65.34644,70.6448,67.99562,229.5956
1218503,ROPINIROLE 0.25MG TB,,12.03,2/13/2023,3.609,2.1654,0.83007,9.1428,0.91428,3.89772,9.1428,2.94735,3.83757,5.4135,0.87819,0.83007,0.89022,0.89022,0.9624,0.92631,3.1278
1693772,S-JOINT ASP-INJ IM,20605,637.44,2/13/2023,191.232,114.7392,43.98336,484.4544,48.44544,206.53056,484.4544,156.1728,203.34336,286.848,46.53312,43.98336,47.17056,47.17056,50.9952,49.08288,165.7344
1414510,DRILL BIT/BLADELVL11,,4217.09,2/13/2023,1265.127,759.0762,290.97921,3204.9884,320.49884,1366.33716,3204.9884,1033.18705,1345.25171,1897.6905,307.84757,290.97921,312.06466,312.06466,337.3672,324.71593,1096.4434
1140171,PACU LEV 1 EA ADD MN,,36.73,2/13/2023,11.019,6.6114,2.53437,27.9148,2.79148,11.90052,27.9148,8.99885,11.71687,16.5285,2.68129,2.53437,2.71802,2.71802,2.9384,2.82821,9.5498
1217589,DONEPEZIL 5MG TAB,,2.55,2/13/2023,0.765,0.459,0.17595,1.938,0.1938,0.8262,1.938,0.62475,0.81345,1.1475,0.18615,0.17595,0.1887,0.1887,0.204,0.19635,0.663
1316382,PROCALCITONIN PCT,84145,1336.87,2/13/2023,401.061,240.6366,92.24403,1016.0212,101.60212,433.14588,1016.0212,327.53315,426.46153,601.5915,97.59151,92.24403,98.92838,98.92838,106.9496,102.93899,347.5862
282830,AEP SCR AUDITORY,92650,551.03,2/13/2023,165.309,99.1854,38.02107,418.7828,41.87828,178.53372,418.7828,135.00235,175.77857,247.9635,40.22519,38.02107,40.77622,40.77622,44.0824,42.42931,143.2678
1651087,NM-LUNG PERF PARTICU,78580,2701.35,2/13/2023,810.405,486.243,186.39315,2053.026,205.3026,875.2374,2053.026,661.83075,861.73065,1215.6075,197.19855,186.39315,199.8999,199.8999,216.108,208.00395,702.351
1212291,ANTIMICROBIAL CLEANS,,39.15,2/13/2023,11.745,7.047,2.70135,29.754,2.9754,12.6846,29.754,9.59175,12.48885,17.6175,2.85795,2.70135,2.8971,2.8971,3.132,3.01455,10.179
1211093,ROPIVACAINE 1MG INJ,J2795,2.05,2/13/2023,0.615,0.369,0.14145,1.558,0.1558,0.6642,1.558,0.50225,0.65395,0.9225,0.14965,0.14145,0.1517,0.1517,0.164,0.15785,0.533
1411436,IMPLANT OTHER LVL 6,C1889,17805.32,2/13/2023,5341.596,3204.9576,1228.56708,13532.0432,1353.20432,5768.92368,13532.0432,4362.3034,5679.89708,8012.394,1299.78836,1228.56708,1317.59368,1317.59368,1424.4256,1371.00964,4629.3832
7210979,DOCUS NA 10MG/ML 10M,,1,2/13/2023,0.3,0.18,0.069,0.76,0.076,0.324,0.76,0.245,0.319,0.45,0.073,0.069,0.074,0.074,0.08,0.077,0.26
1314532,"ANTIBODY SCREEN, RBC",86850,1806.48,2/13/2023,541.944,325.1664,124.64712,1372.9248,137.29248,585.29952,1372.9248,442.5876,576.26712,812.916,131.87304,124.64712,133.67952,133.67952,144.5184,139.09896,469.6848
1651124,NM-TUMOR LOC MULTI,78801,4609.44,2/13/2023,1382.832,829.6992,318.05136,3503.1744,350.31744,1493.45856,3503.1744,1129.3128,1470.41136,2074.248,336.48912,318.05136,341.09856,341.09856,368.7552,354.92688,1198.4544
1218617,WARFARIN 3MG TAB,,16.97,2/13/2023,5.091,3.0546,1.17093,12.8972,1.28972,5.49828,12.8972,4.15765,5.41343,7.6365,1.23881,1.17093,1.25578,1.25578,1.3576,1.30669,4.4122
1680253,CT-PELVIS WO,72192,3836.61,2/13/2023,1150.983,690.5898,264.72609,2915.8236,291.58236,1243.06164,2915.8236,939.96945,1223.87859,1726.4745,280.07253,264.72609,283.90914,283.90914,306.9288,295.41897,997.5186
1663503,US-ABDOMN AAA SCREEN,76706,701.5,2/13/2023,210.45,126.27,48.4035,533.14,53.314,227.286,533.14,171.8675,223.7785,315.675,51.2095,48.4035,51.911,51.911,56.12,54.0155,182.39
1414402,CATH-INFUS PERIF 3,C1751,504.14,2/13/2023,151.242,90.7452,34.78566,383.1464,38.31464,163.34136,383.1464,123.5143,160.82066,226.863,36.80222,34.78566,37.30636,37.30636,40.3312,38.81878,131.0764
1218957,VITAMIN A 10000IU CP,,1,2/13/2023,0.3,0.18,0.069,0.76,0.076,0.324,0.76,0.245,0.319,0.45,0.073,0.069,0.074,0.074,0.08,0.077,0.26
2530355,US-CHEST MEDIASTINUM,76604,1131.24,2/13/2023,339.372,203.6232,78.05556,859.7424,85.97424,366.52176,859.7424,277.1538,360.86556,509.058,82.58052,78.05556,83.71176,83.71176,90.4992,87.10548,294.1224
2372336,NEG PR WN MD LT 50CM,97607,2492.63,2/13/2023,747.789,448.6734,171.99147,1894.3988,189.43988,807.61212,1894.3988,610.69435,795.14897,1121.6835,181.96199,171.99147,184.45462,184.45462,199.4104,191.93251,648.0838
2530514,BR-TOMO MAMMO UNI,G0279,1532.91,2/13/2023,459.873,275.9238,105.77079,1165.0116,116.50116,496.66284,1165.0116,375.56295,488.99829,689.8095,111.90243,105.77079,113.43534,113.43534,122.6328,118.03407,398.5566
1623830,S-SALIVARY GLAND BX,SURG,3708.85,2/13/2023,1112.655,667.593,255.91065,2818.726,281.8726,1201.6674,2818.726,908.66825,1183.12315,1668.9825,270.74605,255.91065,274.4549,274.4549,296.708,285.58145,964.301
1913287,ADM COV2 VAC JANSSEN,0031A,58.32,2/13/2023,17.496,10.4976,4.02408,44.3232,4.43232,18.89568,44.3232,14.2884,18.60408,26.244,4.25736,4.02408,4.31568,4.31568,4.6656,4.49064,15.1632
1417118,GASTRIC LAP BAND 1,C1889,4118.78,2/13/2023,1235.634,741.3804,284.19582,3130.2728,313.02728,1334.48472,3130.2728,1009.1011,1313.89082,1853.451,300.67094,284.19582,304.78972,304.78972,329.5024,317.14606,1070.8828
1973221,ED-BRIEF ED VISIT,99281,671.07,2/13/2023,201.321,120.7926,46.30383,510.0132,51.00132,217.42668,510.0132,164.41215,214.07133,301.9815,48.98811,46.30383,49.65918,49.65918,53.6856,51.67239,174.4782
1693812,S-BX BONE SUPRFCL,SURG,3971.42,2/13/2023,1191.426,714.8556,274.02798,3018.2792,301.82792,1286.74008,3018.2792,972.9979,1266.88298,1787.139,289.91366,274.02798,293.88508,293.88508,317.7136,305.79934,1032.5692
1411431,IMPLANT OTHER LVL 1,C1889,561.9,2/13/2023,168.57,101.142,38.7711,427.044,42.7044,182.0556,427.044,137.6655,179.2461,252.855,41.0187,38.7711,41.5806,41.5806,44.952,43.2663,146.094
1610080,IR-ARTHROGRAM HIP DR,73525,1753.11,2/13/2023,525.933,315.5598,120.96459,1332.3636,133.23636,568.00764,1332.3636,429.51195,559.24209,788.8995,127.97703,120.96459,129.73014,129.73014,140.2488,134.98947,455.8086
1212276,MICONAZOLE 2%PWD 85G,,42.24,2/13/2023,12.672,7.6032,2.91456,32.1024,3.21024,13.68576,32.1024,10.3488,13.47456,19.008,3.08352,2.91456,3.12576,3.12576,3.3792,3.25248,10.9824
1610040,SP-THORACOLMBR 2V DR,72080,578.53,2/13/2023,173.559,104.1354,39.91857,439.6828,43.96828,187.44372,439.6828,141.73985,184.55107,260.3385,42.23269,39.91857,42.81122,42.81122,46.2824,44.54681,150.4178
212500,OBSERVATION 1ST HOUR,G0378,383.18,2/13/2023,114.954,68.9724,26.43942,291.2168,29.12168,124.15032,291.2168,93.8791,122.23442,172.431,27.97214,26.43942,28.35532,28.35532,30.6544,29.50486,99.6268
1314772,FACTOR IX,85250,950.13,2/13/2023,285.039,171.0234,65.55897,722.0988,72.20988,307.84212,722.0988,232.78185,303.09147,427.5585,69.35949,65.55897,70.30962,70.30962,76.0104,73.16001,247.0338
1314662,CHLAMYDIA IGM AB,86632,632.88,2/13/2023,189.864,113.9184,43.66872,480.9888,48.09888,205.05312,480.9888,155.0556,201.88872,284.796,46.20024,43.66872,46.83312,46.83312,50.6304,48.73176,164.5488
1314170,CALCULUS INFRARED,82365,643.38,2/13/2023,193.014,115.8084,44.39322,488.9688,48.89688,208.45512,488.9688,157.6281,205.23822,289.521,46.96674,44.39322,47.61012,47.61012,51.4704,49.54026,167.2788
1314341,IRON BINDING CAPACIT,83550,436.06,2/13/2023,130.818,78.4908,30.08814,331.4056,33.14056,141.28344,331.4056,106.8347,139.10314,196.227,31.83238,30.08814,32.26844,32.26844,34.8848,33.57662,113.3756
7210185,MULTIVITAMIN LIQ 5ML,,1,2/13/2023,0.3,0.18,0.069,0.76,0.076,0.324,0.76,0.245,0.319,0.45,0.073,0.069,0.074,0.074,0.08,0.077,0.26
1417386,CATH IVL CORNRY LV1,C1761,9854.97,2/13/2023,2956.491,1773.8946,679.99293,7489.7772,748.97772,3193.01028,7489.7772,2414.46765,3143.73543,4434.7365,719.41281,679.99293,729.26778,729.26778,788.3976,758.83269,2562.2922
7212247,AZITHROMYC 500MG INJ,J0456,167.77,2/13/2023,50.331,30.1986,11.57613,127.5052,12.75052,54.35748,127.5052,41.10365,53.51863,75.4965,12.24721,11.57613,12.41498,12.41498,13.4216,12.91829,43.6202
1061570,IC-PRQ DE CR REV AMI,C9606,45030.73,2/13/2023,13509.219,8105.5314,3107.12037,34223.3548,3422.33548,14589.95652,34223.3548,11032.52885,14364.80287,20263.8285,3287.24329,3107.12037,3332.27402,3332.27402,3602.4584,3467.36621,11707.9898
1610153,LE-FOOT 3VWPLS BI DR,73630,1454.59,2/13/2023,436.377,261.8262,100.36671,1105.4884,110.54884,471.28716,1105.4884,356.37455,464.01421,654.5655,106.18507,100.36671,107.63966,107.63966,116.3672,112.00343,378.1934
7210034,LISINOPRIL 2.5MG TAB,,2.55,2/13/2023,0.765,0.459,0.17595,1.938,0.1938,0.8262,1.938,0.62475,0.81345,1.1475,0.18615,0.17595,0.1887,0.1887,0.204,0.19635,0.663
2520652,SP-LS SPNE 4VPLUS DR,72110,2601.35,2/13/2023,780.405,468.243,179.49315,1977.026,197.7026,842.8374,1977.026,637.33075,829.83065,1170.6075,189.89855,179.49315,192.4999,192.4999,208.108,200.30395,676.351
1314292,GGT,82977,359.28,2/13/2023,107.784,64.6704,24.79032,273.0528,27.30528,116.40672,273.0528,88.0236,114.61032,161.676,26.22744,24.79032,26.58672,26.58672,28.7424,27.66456,93.4128
1523159,ADM COV2 VAC (P) 2ND,0002A,58.32,2/13/2023,17.496,10.4976,4.02408,44.3232,4.43232,18.89568,44.3232,14.2884,18.60408,26.244,4.25736,4.02408,4.31568,4.31568,4.6656,4.49064,15.1632
1610063,UE-HUMERUS BILAT DR,73060,622.77,2/13/2023,186.831,112.0986,42.97113,473.3052,47.33052,201.77748,473.3052,152.57865,198.66363,280.2465,45.46221,42.97113,46.08498,46.08498,49.8216,47.95329,161.9202
1660053,SP-SI JNTS 3VPLUS DR,72202,635.79,2/13/2023,190.737,114.4422,43.86951,483.2004,48.32004,205.99596,483.2004,155.76855,202.81701,286.1055,46.41267,43.86951,47.04846,47.04846,50.8632,48.95583,165.3054
1210181,ENOXAPARIN 10MG INJ,J1650,17.8,2/13/2023,5.34,3.204,1.2282,13.528,1.3528,5.7672,13.528,4.361,5.6782,8.01,1.2994,1.2282,1.3172,1.3172,1.424,1.3706,4.628
1314572,"CRP,HIGHLY SENS",86141,645.81,2/13/2023,193.743,116.2458,44.56089,490.8156,49.08156,209.24244,490.8156,158.22345,206.01339,290.6145,47.14413,44.56089,47.78994,47.78994,51.6648,49.72737,167.9106
1374098,ACETON-KETON SERM QL,82009,225.51,2/13/2023,67.653,40.5918,15.56019,171.3876,17.13876,73.06524,171.3876,55.24995,71.93769,101.4795,16.46223,15.56019,16.68774,16.68774,18.0408,17.36427,58.6326
1210146,CEFOTAXIME NA 1GM,J0698,30.15,2/13/2023,9.045,5.427,2.08035,22.914,2.2914,9.7686,22.914,7.38675,9.61785,13.5675,2.20095,2.08035,2.2311,2.2311,2.412,2.32155,7.839
1210928,APLIGRAF SKIN SQ CM,Q4101,750.6,2/13/2023,225.18,135.108,51.7914,570.456,57.0456,243.1944,570.456,183.897,239.4414,337.77,54.7938,51.7914,55.5444,55.5444,60.048,57.7962,195.156
