Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,AETNA_HMO-PPO,AETNA_WHOLE_HEALTH_ACO,BCBS_NEBRASKA_BLUE_PRINT,BCBS_NEBRASKA_NETWORK_BLUE,ELAP_LLC,MIDLANDS_CHOICE,NE_TOTAL_CARE_CENTENE,PHCS_MULTIPLAN,UHC,UHC_ACO,VNA_CYPRESS
4900220,BILAT PARAVERT FACET 1ST LEVEL,ProFee,0960,64493,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; single level",,0,150.00,135.00,75.00,135.00,75.00,75.00,75.00,75.00,112.50,120.00,N/A,135.00,N/A,N/A,112.50
4900225,BILAT PARAVERT FACET 2ND LEVEL,ProFee,0960,64494,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; second level (List separately in addition to code for primary procedure)",,0,150.00,135.00,75.00,135.00,75.00,75.00,75.00,75.00,112.50,120.00,N/A,135.00,N/A,N/A,112.50
4900230,BILAT PARAVERT FACET 3RD LEVEL,ProFee,0960,64495,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; third and any additional level(s) (List separately in addition to code for primary procedure)",,0,150.00,135.00,75.00,135.00,75.00,75.00,75.00,75.00,112.50,120.00,N/A,135.00,N/A,N/A,112.50
4900235,BILAT N BLOCK TRIGEMINAL,ProFee,0960,64400,"Injection(s), anesthetic agent(s) and/or steroid; trigeminal nerve, each branch (ie, ophthalmic, maxillary, mandibular)",,0,150.00,135.00,75.00,135.00,75.00,75.00,75.00,75.00,112.50,120.00,N/A,135.00,N/A,N/A,112.50
4900240,SACRO JOINT INJ W/FLUORO OR CT,ProFee,0960,27096,"Injection procedure for sacroiliac joint, anesthetic/steroid, with image guidance (fluoroscopy or CT) including arthrography when performed",,0,150.00,135.00,135.00,298.11,157.78,139.77,148.31,298.11,151.42,285.63,N/A,230.46,N/A,N/A,155.30
5100005,INJ TRIGGER PT 1 OR 2,Ambulatory Surgical,0521,20552,"Injection(s); single or multiple trigger point(s), 1 or 2 muscle(s)",,0,80.00,72.00,72.00,76.80,N/A,N/A,76.00,76.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100005,INJ TRIGGER PT 1 OR 2,Inpatient,0521,20552,"Injection(s); single or multiple trigger point(s), 1 or 2 muscle(s)",,0,80.00,72.00,72.00,76.80,N/A,N/A,76.00,76.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100010,INJ TRIGGER PT >3,Ambulatory Surgical,0510,20553,"Injection(s); single or multiple trigger point(s), 3 or more muscles",,0,312.00,280.80,280.80,299.52,N/A,N/A,296.40,299.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100010,INJ TRIGGER PT >3,Inpatient,0510,20553,"Injection(s); single or multiple trigger point(s), 3 or more muscles",,0,312.00,280.80,280.80,299.52,N/A,N/A,296.40,299.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100015,INJ SACROILIAC JOINT,Inpatient,0510,27096,"Injection procedure for sacroiliac joint, anesthetic/steroid, with image guidance (fluoroscopy or CT) including arthrography when performed",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100015,INJ SACROILIAC JOINT,Outpatient,0510,27096,"Injection procedure for sacroiliac joint, anesthetic/steroid, with image guidance (fluoroscopy or CT) including arthrography when performed",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100025,INJ EPID CERV W/GUID,Ambulatory Surgical,0510,62321,"Injection(s), of diagnostic or therapeutic substance(s) (eg, anesthetic, antispasmodic, opioid, steroid, other solution), not including neurolytic substances, including needle or catheter placement, interlaminar epidural or subarachnoid, cervical or thoracic; with imaging guidance (ie, fluoroscopy or CT)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100025,INJ EPID CERV W/GUID,Inpatient,0510,62321,"Injection(s), of diagnostic or therapeutic substance(s) (eg, anesthetic, antispasmodic, opioid, steroid, other solution), not including neurolytic substances, including needle or catheter placement, interlaminar epidural or subarachnoid, cervical or thoracic; with imaging guidance (ie, fluoroscopy or CT)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100030,INJ EPID LUMB W/O GU,Ambulatory Surgical,0510,62322,"Injection(s), of diagnostic or therapeutic substance(s) (eg, anesthetic, antispasmodic, opioid, steroid, other solution), not including neurolytic substances, including needle or catheter placement, interlaminar epidural or subarachnoid, lumbar or sacral (caudal); without imaging guidance",,0,697.00,627.30,627.30,669.12,N/A,N/A,662.15,669.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100030,INJ EPID LUMB W/O GU,Inpatient,0510,62322,"Injection(s), of diagnostic or therapeutic substance(s) (eg, anesthetic, antispasmodic, opioid, steroid, other solution), not including neurolytic substances, including needle or catheter placement, interlaminar epidural or subarachnoid, lumbar or sacral (caudal); without imaging guidance",,0,697.00,627.30,627.30,669.12,N/A,N/A,662.15,669.12,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100035,INJ EPID LUMB W/GUID,Ambulatory Surgical,0510,62323,"Injection(s), of diagnostic or therapeutic substance(s) (eg, anesthetic, antispasmodic, opioid, steroid, other solution), not including neurolytic substances, including needle or catheter placement, interlaminar epidural or subarachnoid, lumbar or sacral (caudal); with imaging guidance (ie, fluoroscopy or CT)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100035,INJ EPID LUMB W/GUID,Inpatient,0510,62323,"Injection(s), of diagnostic or therapeutic substance(s) (eg, anesthetic, antispasmodic, opioid, steroid, other solution), not including neurolytic substances, including needle or catheter placement, interlaminar epidural or subarachnoid, lumbar or sacral (caudal); with imaging guidance (ie, fluoroscopy or CT)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100040,INTER/PROG DRUG SYS,Inpatient,0510,62368,"Electronic analysis of programmable, implanted pump for intrathecal or epidural drug infusion (includes evaluation of reservoir status, alarm status, drug prescription status); with reprogramming",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100040,INTER/PROG DRUG SYS,Outpatient,0510,62368,"Electronic analysis of programmable, implanted pump for intrathecal or epidural drug infusion (includes evaluation of reservoir status, alarm status, drug prescription status); with reprogramming",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100045,INJ PARA JNT C/T 1,Ambulatory Surgical,0510,64490,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), cervical or thoracic; single level",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100045,INJ PARA JNT C/T 1,Inpatient,0510,64490,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), cervical or thoracic; single level",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100050,INJ PARA JNT C/T 2,Inpatient,0510,64491,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), cervical or thoracic; second level (List separately in addition to code for primary procedure)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100050,INJ PARA JNT C/T 2,Outpatient,0510,64491,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), cervical or thoracic; second level (List separately in addition to code for primary procedure)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100055,INJ PARA JNT C/T 3,Inpatient,0510,64492,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), cervical or thoracic; third and any additional level(s) (List separately in addition to code for primary procedure)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100055,INJ PARA JNT C/T 3,Outpatient,0510,64492,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), cervical or thoracic; third and any additional level(s) (List separately in addition to code for primary procedure)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100060,INJ PARA JNT L/S 1,Ambulatory Surgical,0510,64493,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; single level",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100060,INJ PARA JNT L/S 1,Inpatient,0510,64493,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; single level",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100065,INJ PARA JNT L/S 2,Inpatient,0510,64494,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; second level (List separately in addition to code for primary procedure)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100065,INJ PARA JNT L/S 2,Outpatient,0510,64494,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; second level (List separately in addition to code for primary procedure)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100070,INJ PARA JNT L/S 3,Inpatient,0510,64495,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; third and any additional level(s) (List separately in addition to code for primary procedure)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100070,INJ PARA JNT L/S 3,Outpatient,0510,64495,"Injection(s), diagnostic or therapeutic agent, paravertebral facet (zygapophyseal) joint (or nerves innervating that joint) with image guidance (fluoroscopy or CT), lumbar or sacral; third and any additional level(s) (List separately in addition to code for primary procedure)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100075,INJ MAJOR JOINT W/O US GUIDE,Ambulatory Surgical,0510,20610,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); without ultrasound guidance",,0,312.00,280.80,280.80,299.52,N/A,N/A,296.40,299.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100075,INJ MAJOR JOINT W/O US GUIDE,Inpatient,0510,20610,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); without ultrasound guidance",,0,312.00,280.80,280.80,299.52,N/A,N/A,296.40,299.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100080,INJ MAJOR JNT W/GUIDE,Ambulatory Surgical,0510,20611,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); with ultrasound guidance, with permanent recording and reporting",,0,312.00,280.80,280.80,299.52,N/A,N/A,296.40,299.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100080,INJ MAJOR JNT W/GUIDE,Inpatient,0510,20611,"Arthrocentesis, aspiration and/or injection, major joint or bursa (eg, shoulder, hip, knee, subacromial bursa); with ultrasound guidance, with permanent recording and reporting",,0,312.00,280.80,280.80,299.52,N/A,N/A,296.40,299.52,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100085,INJECT SINGLE TENDON,Ambulatory Surgical,0510,20550,"Injection(s); single tendon sheath, or ligament, aponeurosis (eg, plantar ""fascia"")",,0,186.00,167.40,167.40,178.56,N/A,N/A,176.70,178.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100085,INJECT SINGLE TENDON,Inpatient,0510,20550,"Injection(s); single tendon sheath, or ligament, aponeurosis (eg, plantar ""fascia"")",,0,186.00,167.40,167.40,178.56,N/A,N/A,176.70,178.56,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100095,INJ STELLATE GANGLN,Ambulatory Surgical,0510,64510,"Injection, anesthetic agent; stellate ganglion (cervical sympathetic)",,0,810.00,729.00,729.00,777.60,N/A,N/A,769.50,777.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100095,INJ STELLATE GANGLN,Inpatient,0510,64510,"Injection, anesthetic agent; stellate ganglion (cervical sympathetic)",,0,810.00,729.00,729.00,777.60,N/A,N/A,769.50,777.60,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100105,REPROG/REFILL PUMP,Inpatient,0510,62370,"Electronic analysis of programmable, implanted pump for intrathecal or epidural drug infusion (includes evaluation of reservoir status, alarm status, drug prescription status); with reprogramming and refill (requiring skill of a physician or other qualified health care professional)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100105,REPROG/REFILL PUMP,Outpatient,0510,62370,"Electronic analysis of programmable, implanted pump for intrathecal or epidural drug infusion (includes evaluation of reservoir status, alarm status, drug prescription status); with reprogramming and refill (requiring skill of a physician or other qualified health care professional)",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100110,ANL/REPROG PUMP ONLY,Inpatient,0510,62368,"Electronic analysis of programmable, implanted pump for intrathecal or epidural drug infusion (includes evaluation of reservoir status, alarm status, drug prescription status); with reprogramming",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100110,ANL/REPROG PUMP ONLY,Outpatient,0510,62368,"Electronic analysis of programmable, implanted pump for intrathecal or epidural drug infusion (includes evaluation of reservoir status, alarm status, drug prescription status); with reprogramming",,0,155.00,139.50,139.50,148.80,N/A,N/A,147.25,148.80,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100130,SUBSEQ HOSP VISIT MOD,ProFee,0982,99232,"Subsequent hospital care, per day, for the evaluation and management of a patient, which requires at least 2 of these 3 key components: An expanded problem focused interval history; An expanded problem focused examination; Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the patient is responding inadequately to therapy or has developed a minor complication. Typically, 25 minutes are spent at the bedside and on the patient's hospital floor or unit.",,0,157.00,141.30,120.29,191.80,135.80,120.29,127.65,127.65,130.32,122.30,N/A,191.80,N/A,N/A,133.66
5100175,NERVE BLOCK OTHER PERIPHERAL,ProFee,0982,64450,"Injection(s), anesthetic agent(s) and/or steroid; other peripheral nerve or branch",,0,87.00,78.30,70.67,112.68,79.78,70.67,74.99,74.99,76.56,71.85,N/A,112.68,N/A,N/A,78.52
5100185,PACEMAKER EVAL,Inpatient,0510,93279,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; single lead pacemaker system or leadless pacemaker system in one cardiac chamber",,0,90.00,81.00,81.00,86.40,N/A,N/A,85.50,86.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100185,PACEMAKER EVAL,Outpatient,0510,93279,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; single lead pacemaker system or leadless pacemaker system in one cardiac chamber",,0,90.00,81.00,81.00,86.40,N/A,N/A,85.50,86.40,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100190,DEVICE EVAL DUAL LEAD,Inpatient,0510,93280,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; dual lead pacemaker system",,0,95.00,85.50,85.50,91.20,N/A,N/A,90.25,91.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100190,DEVICE EVAL DUAL LEAD,Outpatient,0510,93280,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; dual lead pacemaker system",,0,95.00,85.50,85.50,91.20,N/A,N/A,90.25,91.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100200,ICD EVAL DUAL,Inpatient,0510,93283,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; dual lead transvenous implantable defibrillator system",,0,145.00,130.50,130.50,139.20,N/A,N/A,137.75,139.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100200,ICD EVAL DUAL,Outpatient,0510,93283,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; dual lead transvenous implantable defibrillator system",,0,145.00,130.50,130.50,139.20,N/A,N/A,137.75,139.20,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100205,DEVICE EVAL MULTI LEAD,Inpatient,0510,93284,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; multiple lead transvenous implantable defibrillator system",,0,118.00,106.20,106.20,113.28,N/A,N/A,112.10,113.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100205,DEVICE EVAL MULTI LEAD,Outpatient,0510,93284,"Programming device evaluation (in person) with iterative adjustment of the implantable device to test the function of the device and select optimal permanent programmed values with analysis, review and report by a physician or other qualified health care professional; multiple lead transvenous implantable defibrillator system",,0,118.00,106.20,106.20,113.28,N/A,N/A,112.10,113.28,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100215,PACEMAKER OFFICE CHECK,Inpatient,0510,93288,"Interrogation device evaluation (in person) with analysis, review and report by a physician or other qualified health care professional, includes connection, recording and disconnection per patient encounter; single, dual, or multiple lead pacemaker system, or leadless pacemaker system",,0,141.00,126.90,126.90,135.36,N/A,N/A,133.95,135.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100215,PACEMAKER OFFICE CHECK,Outpatient,0510,93288,"Interrogation device evaluation (in person) with analysis, review and report by a physician or other qualified health care professional, includes connection, recording and disconnection per patient encounter; single, dual, or multiple lead pacemaker system, or leadless pacemaker system",,0,141.00,126.90,126.90,135.36,N/A,N/A,133.95,135.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
5100225,PACEMAKER REMOTE,Inpatient,0510,93296,"Interrogation device evaluation(s) (remote), up to 90 days; single, dual, or multiple lead pacemaker system, leadless pacemaker system, or implantable defibrillator system, remote data acquisition(s), receipt of transmissions and technician review, technical support and distribution of results",,0,141.00,126.90,126.90,135.36,N/A,N/A,133.95,135.36,N/A,N/A,N/A,N/A,N/A,N/A,N/A
