Procedure Code,Procedure Description,Price Tier,Revenue Code,CPT HCPCS Code,CPT HCPCS Desc,NDC Code,Rx Unit Multiplier,Gross Charge,Discounted Cash Price,De-identified minimum negotiated charge,De-identified maximum negotiated charge,AETNA,AETNA_MCR_ADV,BCBS_2022,CIGNA,MERITAIN,RESERVE_NATIONAL,UHC,UHC_MCR_ADV,UMR
4633388,OR 49000 EXP LAP EXP CELIOTOMY W/WO BIOP,Ambulatory Surgical,0360,49000,"Exploratory laparotomy, exploratory celiotomy with or without biopsy(s) (separate procedure)",,0,1567.14,1097.00,987.30,1410.43,1410.43,987.30,N/A,1410.43,1410.43,1410.43,1410.43,987.30,1410.43
4633388,OR 49000 EXP LAP EXP CELIOTOMY W/WO BIOP,Inpatient,0360,49000,"Exploratory laparotomy, exploratory celiotomy with or without biopsy(s) (separate procedure)",,0,1567.14,1097.00,987.30,1410.43,1410.43,N/A,N/A,1410.43,1410.43,1410.43,1410.43,N/A,1410.43
4633390,OR 28090 EXCISION FOOT LESION,Ambulatory Surgical,0360,28090,"Excision of lesion, tendon, tendon sheath, or capsule (including synovectomy) (eg, cyst or ganglion); foot",,0,3631.36,2541.95,2287.76,3268.22,3268.22,2287.76,0.00,3268.22,3268.22,3268.22,3268.22,2287.76,3268.22
4633390,OR 28090 EXCISION FOOT LESION,Inpatient,0360,28090,"Excision of lesion, tendon, tendon sheath, or capsule (including synovectomy) (eg, cyst or ganglion); foot",,0,3631.36,2541.95,2287.76,3268.22,3268.22,N/A,N/A,3268.22,3268.22,3268.22,3268.22,N/A,3268.22
4633391,OR 43659 LAPAROSCOPY PROC STOMACH,Ambulatory Surgical,0360,43659,"Unlisted laparoscopy procedure, stomach",,0,1505.00,1053.50,948.15,1354.50,1354.50,948.15,N/A,1354.50,1354.50,1354.50,1354.50,948.15,1354.50
4633391,OR 43659 LAPAROSCOPY PROC STOMACH,Inpatient,0360,43659,"Unlisted laparoscopy procedure, stomach",,0,1505.00,1053.50,948.15,1354.50,1354.50,N/A,N/A,1354.50,1354.50,1354.50,1354.50,N/A,1354.50
4633392,ER VISIT LEVEL 1 99281,Emergency,0450,99281,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor.",,0,80.45,56.32,50.68,222.16,72.41,50.68,222.16,72.41,72.41,72.41,72.41,50.68,72.41
4633392,ER VISIT LEVEL 1 99281,Inpatient,0450,99281,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor.",,0,80.45,56.32,50.68,222.16,72.41,N/A,N/A,72.41,72.41,72.41,72.41,N/A,72.41
4633393,ER VISIT LEVEL 2 99282,Emergency,0450,99282,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of low to moderate severity.",,0,200.00,140.00,126.00,346.08,180.00,126.00,346.08,180.00,180.00,180.00,180.00,126.00,180.00
4633393,ER VISIT LEVEL 2 99282,Inpatient,0450,99282,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of low complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of low to moderate severity.",,0,200.00,140.00,126.00,346.08,180.00,N/A,N/A,180.00,180.00,180.00,180.00,N/A,180.00
4633394,ER VISIT LEVEL 3 99283,Emergency,0450,99283,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate severity.",,0,250.00,175.00,157.50,531.94,225.00,157.50,531.94,225.00,225.00,225.00,225.00,157.50,225.00
4633394,ER VISIT LEVEL 3 99283,Inpatient,0450,99283,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: An expanded problem focused history; An expanded problem focused examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of moderate severity.",,0,250.00,175.00,157.50,531.94,225.00,N/A,N/A,225.00,225.00,225.00,225.00,N/A,225.00
4633395,ER VISIT LEVEL 4 99284,Emergency,0450,99284,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A detailed history; A detailed examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity, and require urgent evaluation by the physician, or other qualified health care professionals but do not pose an immediate significant threat to life or physiologic function.",,0,350.00,245.00,220.50,906.91,315.00,220.50,906.91,315.00,315.00,315.00,315.00,220.50,315.00
4633395,ER VISIT LEVEL 4 99284,Inpatient,0450,99284,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A detailed history; A detailed examination; and Medical decision making of moderate complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity, and require urgent evaluation by the physician, or other qualified health care professionals but do not pose an immediate significant threat to life or physiologic function.",,0,350.00,245.00,220.50,906.91,315.00,N/A,N/A,315.00,315.00,315.00,315.00,N/A,315.00
4633396,ER VISIT LEVEL 5 99285,Emergency,0450,99285,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components within the constraints imposed by the urgency of the patient's clinical condition and/or mental status: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity and pose an immediate significant threat to life or physiologic function.",,0,482.80,337.96,304.16,1409.51,434.52,304.16,1409.51,434.52,434.52,434.52,434.52,304.16,434.52
4633396,ER VISIT LEVEL 5 99285,Inpatient,0450,99285,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components within the constraints imposed by the urgency of the patient's clinical condition and/or mental status: A comprehensive history; A comprehensive examination; and Medical decision making of high complexity. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are of high severity and pose an immediate significant threat to life or physiologic function.",,0,482.80,337.96,304.16,1409.51,434.52,N/A,N/A,434.52,434.52,434.52,434.52,N/A,434.52
4633397,ER IM OR SQ INJECTION PER STICK 96372,Emergency,0450,96372,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",,0,65.00,45.50,40.95,58.50,58.50,40.95,56.65,58.50,58.50,58.50,58.50,40.95,58.50
4633397,ER IM OR SQ INJECTION PER STICK 96372,Inpatient,0450,96372,"Therapeutic, prophylactic, or diagnostic injection (specify substance or drug); subcutaneous or intramuscular",,0,65.00,45.50,40.95,58.50,58.50,N/A,N/A,58.50,58.50,58.50,58.50,N/A,58.50
4633398,ER EMTALA MEDICAL EMERGENCY SCREEN  99281,Emergency,0450,99281,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor.",,0,80.45,56.32,50.68,222.16,72.41,50.68,222.16,72.41,72.41,72.41,72.41,50.68,72.41
4633398,ER EMTALA MEDICAL EMERGENCY SCREEN  99281,Inpatient,0450,99281,"Emergency department visit for the evaluation and management of a patient, which requires these 3 key components: A problem focused history; A problem focused examination; and Straightforward medical decision making. Counseling and/or coordination of care with other physicians, other qualified health care professionals, or agencies are provided consistent with the nature of the problem(s) and the patient's and/or family's needs. Usually, the presenting problem(s) are self limited or minor.",,0,80.45,56.32,50.68,222.16,72.41,N/A,N/A,72.41,72.41,72.41,72.41,N/A,72.41
4633399,ER IV INFU HYDRAT EA ADD'L HR 2ND 96361,Emergency,0450,96361,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",,0,205.00,143.50,129.15,184.50,184.50,129.15,173.91,184.50,184.50,184.50,184.50,129.15,184.50
4633399,ER IV INFU HYDRAT EA ADD'L HR 2ND 96361,Inpatient,0450,96361,"Intravenous infusion, hydration; each additional hour (List separately in addition to code for primary procedure)",,0,205.00,143.50,129.15,184.50,184.50,N/A,N/A,184.50,184.50,184.50,184.50,N/A,184.50
4633404,ER INTMD RPR S/TR/EXT 7.6-12.5 12034,Emergency,0450,12034,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 7.6 cm to 12.5 cm",,0,2075.00,1452.50,1307.25,2019.73,1867.50,1307.25,2019.73,1867.50,1867.50,1867.50,1867.50,1307.25,1867.50
4633404,ER INTMD RPR S/TR/EXT 7.6-12.5 12034,Inpatient,0450,12034,"Repair, intermediate, wounds of scalp, axillae, trunk and/or extremities (excluding hands and feet); 7.6 cm to 12.5 cm",,0,2075.00,1452.50,1307.25,2019.73,1867.50,N/A,N/A,1867.50,1867.50,1867.50,1867.50,N/A,1867.50
4633405,ER 92977 THROMBOLYSIS CORONARY BY IV,Emergency,0450,92977,"Thrombolysis, coronary; by intravenous infusion",,0,1005.00,703.50,633.15,968.36,904.50,633.15,968.36,904.50,904.50,904.50,904.50,633.15,904.50
4633405,ER 92977 THROMBOLYSIS CORONARY BY IV,Inpatient,0450,92977,"Thrombolysis, coronary; by intravenous infusion",,0,1005.00,703.50,633.15,968.36,904.50,N/A,N/A,904.50,904.50,904.50,904.50,N/A,904.50
4633407,TR 11641 EXC F/E/E/N/L MAL+MRG 0.6-1 11641,Ambulatory Surgical,0761,11641,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 0.6 to 1.0 cm",,0,425.00,297.50,267.75,382.50,382.50,267.75,0.00,382.50,382.50,382.50,382.50,267.75,382.50
4633407,TR 11641 EXC F/E/E/N/L MAL+MRG 0.6-1 11641,Inpatient,0761,11641,"Excision, malignant lesion including margins, face, ears, eyelids, nose, lips; excised diameter 0.6 to 1.0 cm",,0,425.00,297.50,267.75,382.50,382.50,N/A,N/A,382.50,382.50,382.50,382.50,N/A,382.50
4633408,TR 11440 EXCIS FACE B9+MARG 0.5/<,Ambulatory Surgical,0761,11440,"Excision, other benign lesion including margins, except skin tag (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 0.5 cm or less",,0,910.00,637.00,573.30,819.00,819.00,573.30,0.00,819.00,819.00,819.00,819.00,573.30,819.00
4633408,TR 11440 EXCIS FACE B9+MARG 0.5/<,Inpatient,0761,11440,"Excision, other benign lesion including margins, except skin tag (unless listed elsewhere), face, ears, eyelids, nose, lips, mucous membrane; excised diameter 0.5 cm or less",,0,910.00,637.00,573.30,819.00,819.00,N/A,N/A,819.00,819.00,819.00,819.00,N/A,819.00
4633409,TR 11604 EXC MAL+MARG TAL 3.1-4.0CM,Ambulatory Surgical,0761,11604,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 3.1 to 4.0 cm",,0,1670.00,1169.00,1052.10,1503.00,1503.00,1052.10,0.00,1503.00,1503.00,1503.00,1503.00,1052.10,1503.00
4633409,TR 11604 EXC MAL+MARG TAL 3.1-4.0CM,Inpatient,0761,11604,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 3.1 to 4.0 cm",,0,1670.00,1169.00,1052.10,1503.00,1503.00,N/A,N/A,1503.00,1503.00,1503.00,1503.00,N/A,1503.00
4633410,TR 11603 EXCISE MAL+MARG 2.1-3 CM,Ambulatory Surgical,0761,11603,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 2.1 to 3.0 cm",,0,435.00,304.50,274.05,391.50,391.50,274.05,0.00,391.50,391.50,391.50,391.50,274.05,391.50
4633410,TR 11603 EXCISE MAL+MARG 2.1-3 CM,Inpatient,0761,11603,"Excision, malignant lesion including margins, trunk, arms, or legs; excised diameter 2.1 to 3.0 cm",,0,435.00,304.50,274.05,391.50,391.50,N/A,N/A,391.50,391.50,391.50,391.50,N/A,391.50
4633411,ANES CRNA ANESTHESIA ADMIN I,ProFee,0964,,,,0,110.00,77.00,77.00,77.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4633413,ANES CRNA ANESTHESIA ADMIN II,ProFee,0964,,,,0,78.40,54.88,54.88,54.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4633414,ANES CRNA ANESTHESIA ADMIN I (1500),ProFee,0964,,,,0,110.00,77.00,77.00,77.00,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4633415,ANES CRNA ANESTHESIA ADMIN II (1500),ProFee,0964,,,,0,78.40,54.88,54.88,54.88,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
4633587,PT Low Complex Units 97161,Inpatient,0421,97161,"Physical therapy evaluation: low complexity, requiring these components: A history with no personal factors and/or comorbidities that impact the plan of care; An examination of body system(s) using standardized tests and measures addressing 1-2 elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with stable and/or uncomplicated characteristics; and Clinical decision making of low complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 20 minutes are spent face-to-face with the patient and/or family.",,0,155.00,108.50,97.65,157.32,139.50,N/A,N/A,139.50,139.50,139.50,139.50,N/A,139.50
4633587,PT Low Complex Units 97161,Outpatient,0421,97161,"Physical therapy evaluation: low complexity, requiring these components: A history with no personal factors and/or comorbidities that impact the plan of care; An examination of body system(s) using standardized tests and measures addressing 1-2 elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with stable and/or uncomplicated characteristics; and Clinical decision making of low complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 20 minutes are spent face-to-face with the patient and/or family.",,0,155.00,108.50,97.65,157.32,139.50,97.65,157.32,139.50,139.50,139.50,139.50,97.65,139.50
4633588,PT Moderate Complex Units 97162,Inpatient,0421,97162,"Physical therapy evaluation: moderate complexity, requiring these components: A history of present problem with 1-2 personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures in addressing a total of 3 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; An evolving clinical presentation with changing characteristics; and Clinical decision making of moderate complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 30 minutes are spent face-to-face with the patient and/or family.",,0,175.00,122.50,110.25,157.50,157.50,N/A,N/A,157.50,157.50,157.50,157.50,N/A,157.50
4633588,PT Moderate Complex Units 97162,Outpatient,0421,97162,"Physical therapy evaluation: moderate complexity, requiring these components: A history of present problem with 1-2 personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures in addressing a total of 3 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; An evolving clinical presentation with changing characteristics; and Clinical decision making of moderate complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 30 minutes are spent face-to-face with the patient and/or family.",,0,175.00,122.50,110.25,157.50,157.50,110.25,157.32,157.50,157.50,157.50,157.50,110.25,157.50
4633591,PT High Complex Units 97163,Inpatient,0421,97163,"Physical therapy evaluation: high complexity, requiring these components: A history of present problem with 3 or more personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures addressing a total of 4 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with unstable and unpredictable characteristics; and Clinical decision making of high complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 45 minutes are spent face-to-face with the patient and/or family.",,0,195.00,136.50,122.85,175.50,175.50,N/A,N/A,175.50,175.50,175.50,175.50,N/A,175.50
4633591,PT High Complex Units 97163,Outpatient,0421,97163,"Physical therapy evaluation: high complexity, requiring these components: A history of present problem with 3 or more personal factors and/or comorbidities that impact the plan of care; An examination of body systems using standardized tests and measures addressing a total of 4 or more elements from any of the following: body structures and functions, activity limitations, and/or participation restrictions; A clinical presentation with unstable and unpredictable characteristics; and Clinical decision making of high complexity using standardized patient assessment instrument and/or measurable assessment of functional outcome. Typically, 45 minutes are spent face-to-face with the patient and/or family.",,0,195.00,136.50,122.85,175.50,175.50,122.85,157.32,175.50,175.50,175.50,175.50,122.85,175.50
4633592,PT ReEval Units 97164,Inpatient,0421,97164,"Re-evaluation of physical therapy established plan of care, requiring these components: An examination including a review of history and use of standardized tests and measures is required; and Revised plan of care using a standardized patient assessment instrument and/or measurable assessment of functional outcome Typically, 20 minutes are spent face-to-face with the patient and/or family.",,0,102.00,71.40,64.26,106.10,91.80,N/A,N/A,91.80,91.80,91.80,91.80,N/A,91.80
4633592,PT ReEval Units 97164,Outpatient,0421,97164,"Re-evaluation of physical therapy established plan of care, requiring these components: An examination including a review of history and use of standardized tests and measures is required; and Revised plan of care using a standardized patient assessment instrument and/or measurable assessment of functional outcome Typically, 20 minutes are spent face-to-face with the patient and/or family.",,0,102.00,71.40,64.26,106.10,91.80,64.26,106.10,91.80,91.80,91.80,91.80,64.26,91.80
4633724,OT Low Complex Units 97165,Inpatient,0431,97165,"Occupational therapy evaluation, low complexity, requiring these components: An occupational profile and medical and therapy history, which includes a brief history including review of medical and/or therapy records relating to the presenting problem; An assessment(s) that identifies 1-3 performance deficits (ie, relating to physical, cognitive, or psychosocial skills) that result in activity limitations and/or participation restrictions; and Clinical decision making of low complexity, which includes an analysis of the occupational profile, analysis of data from problem-focused assessment(s), and consideration of a limited number of treatment options. Patient presents with no comorbidities that affect occupational performance. Modification of tasks or assistance (eg, physical or verbal) with assessment(s) is not necessary to enable completion of evaluation component. Typically, 30 minutes are spent face-to-face with the patient and/or family.",,0,155.00,108.50,97.65,152.94,139.50,N/A,N/A,139.50,139.50,139.50,139.50,N/A,139.50
