name,ccn,homepage_url,state_code
COTTONWOOD SPRINGS LLC,174020,https://cottonwoodsprings.com,KS
LAFAYETTE PHYSICAL REHABILITATION HOSPITAL,193093,https://amgihm.com/locations/lafayette-physical/,LA
CHILDREN'S HOSPITAL OF SAN ANTONIO,453315,https://www.christushealth.org/locations/childrens-hospital,TX
US ARMY HOSP,45070F,https://darnall.tricare.mil/,TX
"SELECT SPECIALTY HOSPITAL - MCKEESPORT, INC",392045,https://www.selectspecialtyhospitals.com/locations-and-tours/pa/mckeesport/mckeesport/,PA
SAINT THOMAS HOSPITAL FOR SPECIALTY SURGERY,440218,https://www.sthspecialtysurgery.com,TN
OAKDALE COMMUNITY HOSPITAL,190106,https://oakdalecommunityhospital.ahmgt.com/?fbclid=IwAR30BQzBrvMvNbR7KLEeAtO-hXZu0qZ65txZVWE02NvXycK3lR7QLcCuxh4,LA
SEVEN HILLS BEHAVIORAL INSTITUTE,294012,https://www.sevenhillsbi.com/,NV
NORTH AUSTIN MEDICAL CENTER,450809,https://stdavids.com/location/st-davids-north-austin-medical-center/,TX
JACOBSON MEMORIAL HOSPITAL CARE CENTER,351314,https://www.jacobsonhospital.org/,ND
SAINT ANTHONY MEDICAL CENTER,140233,https://www.osfhealthcare.org/saint-anthony/,IL
VETERANS ADMINISTRATION HOSPITAL,07003F,https://www.va.gov/connecticut-health-care/locations/west-haven-va-medical-center/,CT
NORTHERN LIGHT ACADIA HOSPITAL,204006,https://northernlighthealth.org/Acadia-Hospital,ME
MYRTUE MEDICAL CENTER,161374,https://myrtuemedical.org,IA
ROOSEVELT GENERAL HOSPITAL,320084,https://www.myrgh.org,NM
ENCOMPASS HEALTH DEACONESS REHABILITATION HOSPITAL,153025,https://www.encompasshealth.com/deaconessrehab,IN
CRESCENT MEDICAL CENTER LANCASTER,670090,https://www.crescentregionalhospital.com/,TX
EPHRAIM MCDOWELL FORT LOGAN HOSPITAL,181315,https://www.emhealth.org/our-hospitals/ephraim-mcdowell-fort-logan-hospital/,KY
SOIN MEDICAL CENTER,360360,https://ketteringhealth.org/locations/soin-medical-center-kettering-health-mc005/,OH
SUGAR LAND SURGICAL HOSPITAL LLP,450860,https://memorialhermannfirstcolony.com/,TX
DALE MEDICAL CENTER,010021,https://www.dalemedical.org/,AL
JACKSON HEALTHCARE CENTER,451363,https://www.jchd.org/,TX
BARRETT HOSPITAL & HEALTHCARE,271318,https://www.barretthospital.org/,MT
ADVENTHEALTH DADE CITY,100211,https://www.adventhealth.com/hospital/adventhealth-dade-city,FL
SWEETWATER HOSPITAL ASSOCIATION,440084,https://sweetwaterhospital.org/,TN
SARASOTA MEMORIAL HOSPITAL - VENICE,100359,https://www.smh.com/smh-venice,FL
ADVENTIST HEALTH SONORA,050335,https://www.adventisthealth.org/sonora/,CA
ADVENTIST HEALTH REEDLEY,050192,https://www.adventisthealth.org/reedley/,CA
BROOKS REHABILITATION HOSPITAL UNIVERSITY CAMPUS,103039,https://brooksrehab.org/locations/inpatient/,FL
CHEYENNE REGIONAL MEDICAL CENTER,530014,https://www.cheyenneregional.org,WY
HANCOCK COUNTY HOSPITAL,441313,https://www.balladhealth.org/hospitals/hancock-county-sneedville,TN
MUSC HEALTH LANCASTER MEDICAL CENTER,420036,https://muschealth.org/locations/lancaster-medical-center,SC
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF LAKEVI,183028,https://www.encompasshealth.com/lakeviewrehab,KY
SUTTER MATERNITY & SURGERY CENTER OF SANTA CRUZ,050714,https://www.sutterhealth.org/smscsc,CA
PREMIER ER,670195,https://www.premier.care/temple-tx,TX
OGALLALA COMMUNITY HOSPITAL,281355,https://www.bannerhealth.com/locations/ogallala/ogallala-community-hospital?locname=Ogallala%20Community%20Hospital,NE
JOHN MUIR MEDICAL CENTER - WALNUT CREEK CAMPUS,050180,https://www.johnmuirhealth.com/locations/john-muir-medical-center-walnut-creek.html,CA
"KESSLER INSTITUTE FOR REHABILITATION,INC",313032,https://www.kessler-rehab.com/locations-and-tours/marlton/,NJ
SSM HEALTH SAINT LOUIS UNIVERSITY HOSPITAL,260105,https://www.ssmhealth.com/locations/saint-louis-university-hospital,MO
KNOXVILLE HOSPITAL & CLINICS,161355,https://www.knoxvillehospital.org/,IA
PAM HEALTH REHABILITATION HOSPITAL OF SURPRISE,033039,https://pamhealth.com/facilities/find-facility/specialty-hospitals/pam-health-specialty-hospital-surprise,AZ
AVERA MARSHALL REGIONAL MEDICAL CTR,241359,https://www.avera.org/locations/marshall/,MN
BUCYRUS COMMUNITY HOSPITAL,361316,https://avitahealth.org/locations/,OH
MAHNOMEN HEALTH CENTER,241300,https://www.mahnomenhealthcenter.com/,MN
WILSON MEMORIAL HOSPITAL,360013,https://www.wilsonhealth.org/wilson-memorial-hospital#overlay-context=about-wilsonhealth,OH
SAINT ALPHONSUS MEDICAL CENTER - NAMPA,130013,https://www.saintalphonsus.org/location/saint-alphonsus-medical-center-nampa-1,ID
SAGE MEMORIAL HOSPITAL,031309,https://sagememorial.com/,AZ
SSM HEALTH ST. MARY'S HOSPITAL - JEFFERSON CITY,260011,https://www.ssmhealth.com/locations/st-marys-hospital-jefferson-city,MO
UNIONTOWN HOSPITAL,390041,https://www.uniontownhospital.com/,PA
PIEDMONT ATHENS REGIONAL MEDICAL CENTER,110074,https://www.piedmont.org/locations/piedmont-athens/piedmont-athens-home,GA
WAUKESHA COUNTY MENTAL HEALTH CTR,524026,https://www.waukeshacounty.gov/HealthAndHumanServices/clinical-services/mental-health-services/,WI
CHILDREN'S HEALTHCARE OF ATLANTA AT EGLESTON,113300,https://www.choa.org/locations/egleston-hospital,GA
CCM HEALTH,241325,https://ccmhealthmn.com/location/montevideo-hospital-clinic/,MN
MEMORIAL HOSPITAL OF GARDENA,050468,https://www.memorialhospitalgardena.com/,CA
DOCTOR CENTER HOSPITAL SAN FERNANDO DE LA CAROLINA,400132,https://www.tuhospitalfamiliar.com,PR
"BEACON BEHAVIORAL HOSPITAL- NEW ORLEANS, LLC",194084,https://www.beaconbh.com/contact-us/,LA
AURORA SAN DIEGO,054095,https://www.aurorasandiego.com/index.php,CA
INDIANA UNIVERSITY HEALTH FRANKFORT INC,151316,https://iuhealth.org/find-locations/iu-health-frankfort-hospital,IN
PENN STATE HEALTH REHABILITATION HOSPITAL,393053,https://www.psh-rehab.com,PA
BROOKDALE HOSPITAL MEDICAL CENTER,330233,https://www.brookdalehospital.org/,NY
PACIFIC GROVE HOSPITAL,054130,https://www.pacificgrovehospital.com/,CA
UVA PRINCE WILLIAM MEDICAL CENTER,490045,https://www.novanthealthuva.org/locations/medical-centers--emergency-rooms/prince-william-medical-center.aspx,VA
OSWEGO HOSPITAL,330218,https://www.oswegohealth.org/home/,NY
BUTLER HOSPITAL,414000,https://www.butler.org,RI
RUSK REHABILITATION CTR,263027,https://www.encompasshealth.com/locations/ruskrehab,MO
ROXBURY TREATMENT CENTER,394050,https://www.roxburyhospital.com/,PA
ANCORA PSYCH HOSP,314005,https://www.nj.gov/health/integratedhealth/hospitals/ancora/,NJ
BAYLOR SCOTT & WHITE MEDICAL CENTER - LLANO,451396,https://midcoasthealthsystem.org/midcoast-medical-center-central/,TX
WELIA HEALTH,241367,https://www.weliahealth.org/locations/mora-hospital/,MN
UNITED MEDICAL HEALTHWEST-NEW ORLEANS,193074,https://umrhospital.com/locations/new-orleans/,LA
ASCENSION ST VINCENT RANDOLPH,151301,https://healthcare.ascension.org/locations/indiana/ineva/winchester-ascension-st-vincent-randolph,IN
UH GEAUGA MEDICAL CENTER,360192,https://www.uhhospitals.org/locations/uh-geauga-medical-center,OH
COMMUNITY HOSPITAL NORTH,150169,https://www.ecommunity.com/locations/community-hospital-north,IN
"OCHSNER MEDICAL CENTER - NORTHSHORE, L L C",190204,https://www.ochsner.org/locations/ochsner-medical-center-north-shore,LA
MADISON MEDICAL CENTER,261302,https://madisonmedicalcenter.net/hospital.html,MO
"UNITED HEALTH SERVICES HOSPITALS, INC",330394,https://www.nyuhs.org/locations/uhs-binghamton-general-hospital/,NY
AURORA MEDICAL CENTER BAY AREA,520113,https://www.aurorahealthcare.org/locations/hospital/aurora-medical-center-bay-area,WI
SCRIPPS MEMORIAL HOSPITAL LA JOLLA,050324,https://www.scripps.org/locations/hospitals/scripps-memorial-hospital-la-jolla?tab=overview,CA
EAST ALABAMA MEDICAL CENTER,010029,https://www.eastalabamahealth.org/,AL
ROOSEVELT WARM SPRINGS REHABILITATION HOSPITAL,113028,https://www.augustahealth.org/locations/warm-springs/rwsh,GA
MISSOURI RIVER MEDICAL CENTER,271304,https://www.mrmcfb.org/,MT
KINDRED HOSPITAL RIVERSIDE,052052,https://www.kindredhealthcare.com/locations/ltac/kindred-hospital-riverside,CA
ST LUKE'S HOSPITAL - ANDERSON CAMPUS,390326,https://www.slhn.org/anderson/,PA
"SAINT JOSEPH'S HOSPITAL OF ATLANTA, INC",110082,https://www.emoryhealthcare.org/locations/hospitals/emory-saint-josephs-hospital/,GA
HCA HOUSTON HEALTHCARE TOMBALL,450670,https://hcahoustonhealthcare.com/locations/tomball/,TX
PLAINVIEW HOSPITAL,330331,https://plainview.northwell.edu/,NY
MAGEE REHABILITATION HOSPITAL,393038,https://mageerehab.jeffersonhealth.org/contact-us/main-hospital/,PA
SAN LUIS VALLEY HEALTH CONEJOS COUNTY HOSPITAL,061308,https://sanluisvalleyhealth.org/locations/conejos-county-hospital,CO
REHABILITATION HOSPITAL OF MONTANA,273025,https://www.rehabhospitalofmontana.com/,MT
BON SECOURS-ST FRANCIS XAVIER HOSPITAL,420065,https://www.rsfh.com/bon-secours-st-francis-hospital/,SC
SUN BEHAVIORAL DELAWARE LLC,084005,https://www.sunbehavioral.com/delaware,DE
BATTLE CREEK VA MEDICAL CENTER,23012F,https://www.battlecreek.va.gov/,MI
TRISTAR HENDERSONVILLE MEDICAL CENTER,440194,https://www.tristarhealth.com/locations/tristar-hendersonville-medical-center,TN
RIVERVIEW MEDICAL CENTER,310034,https://www.hackensackmeridianhealth.org/en/Locations/Riverview-Medical-Center,NJ
KINDRED HOSPITAL- SAN ANTONIO CENTRAL,452073,https://www.kindredhealthcare.com/locations/ltac/kindred-hospital-san-antonio-central,TX
BLANCHARD VALLEY HOSPITAL,360095,https://www.bvhealthsystem.org/locations/locations-details?practice=7,OH
KAISER FOUNDATION HOSPITAL - WALNUT CREEK,050072,https://thrive.kaiserpermanente.org/care-near-you/northern-california/diablo/locations/walnut-creek-medical-center/,CA
PAM SPECIALTY HOSPITAL OF LUFKIN,452031,https://postacutemedical.com/facilities/find-facility/specialty-hospitals/PAM-Specialty-Hospital-Lufkin,TX
METHODIST MIDLOTHIAN MEDICAL CENTER,670300,https://www.methodisthealthsystem.org/methodist-midlothian-medical-center/,TX
FIRSTHEALTH MOORE REGIONAL HOSPITAL,340115,https://www.firsthealth.org/directory/hospitals-and-service-locations/firsthealth-moore-regional-hospital,NC
ST LUKE'S MCCALL,131312,https://www.stlukesonline.org/communities-and-locations/facilities/hospitals-and-medical-centers/st-lukes-mccall-medical-center,ID
MARGARET R PARDEE MEMORIAL HOSPITAL,340017,https://www.pardeehospital.org,NC
HEARTLAND REGIONAL MEDICAL CENTER,140184,https://www.heartlandregional.com/,IL
CONEMAUGH MINERS MEDICAL CENTER,390130,https://www.conemaugh.org/patients-and-visitors/about-conemaugh/locations/conemaugh-miners-medical-center,PA
NORTH VISTA HOSPITAL,290005,https://www.northvistahospital.com,NV
TITUS REGIONAL MEDICAL CENTER,450080,https://www.titusregional.com,TX
ST GABRIELS HOSPITAL,241370,https://www.chistgabriels.com/st-gabriels-hospital/,MN
BARNES-JEWISH ST PETERS HOSPITAL,260191,https://www.bjsph.org,MO
CHRISTUS MOTHER FRANCES HOSPITAL- WINNSBORO,451381,https://www.christushealth.org/trinity/winnsboro,TX
PROVIDENCE KODIAK ISLAND MEDICAL CTR,021306,https://www.providence.org/locations/ak/kodiak-island-medical-center,AK
ROCK COUNTY HOSPITAL,281333,https://www.rockcountyhospital.com/,NE
ENCOMPASS HEALTH REHAB HOSPITAL OF SAVANNAH,113033,https://www.encompasshealth.com/savannahrehab,GA
IRON COUNTY MEDICAL CENTER,261336,https://www.icmedcenter.org/,MO
LAYTON HOSPITAL,460061,https://intermountainhealthcare.org/locations/layton-hospital,UT
PENN PRESBYTERIAN MEDICAL CENTER,390223,https://www.pennmedicine.org/for-patients-and-visitors/penn-medicine-locations/penn-presbyterian-medical-center,PA
JENNIE STUART MEDICAL CENTER,180051,https://www.jenniestuarthealth.org/,KY
HCA FLORIDA OAK HILL HOSPITAL,100264,https://www.hcafloridahealthcare.com/locations/oak-hill-hospital,FL
BURNETT MEDICAL CENTER,521331,https://www.burnettmedicalcenter.com/,WI
UMASS MEMORIAL MEDICAL CENTER INC,220163,https://www.umassmemorialhealthcare.org/umass-memorial-medical-center-15,MA
"KPC PROMISE HOSPITAL OF PHOENIX, LLC",032006,https://phoenix.kpcph.com/,AZ
CHOCTAW NATION HEALTH SERVICES AUTHORITY,370172,https://www.choctawnation.com/about/health/facilities/,OK
BOX BUTTE GENERAL HOSPITAL,281360,https://www.bbgh.org/,NE
ADAMS MEMORIAL HOSPITAL,151330,https://www.adamshospital.org/,IN
RICHARDSON MEDICAL CENTER,190151,https://www.richardsonmed.org/index.php,LA
NORTHWEST FLORIDA COMMUNITY HOSPITAL,101308,https://www.nfch.org/,FL
TEXAS CENTER FOR INFECTIOUS DISEASE,670125,https://dshs.texas.gov/tcid/default.shtm,TX
PARKVIEW NOBLE HOSPITAL,150146,https://www.parkview.com/locations/parkview-noble-hospital/parkview-noble-hospital,IN
ONSLOW MEMORIAL HOSPITAL,340042,https://www.onslow.org,NC
CLEARSKY REHABILITATION HOSPITAL OF RIO RANCHO LLC,323033,https://clearskyhealth.com/riorancho/,NM
"RENO BEHAVIORAL HEALTHCARE HOSPITAL, LLC",294015,https://www.renobehavioral.com,NV
STILLWATER MEDICAL CENTER,370049,https://www.stillwater-medical.org,OK
GARDEN CITY HOSPITAL,230244,https://www.gch.org,MI
CREEKSIDE BEHAVIORAL HEALTH,444027,https://creeksidebh.com/,TN
CORNERSTONE SPECIALTY HOSPITALS TUCSON,032004,https://www.chghospitals.com/location/cornerstone-specialty-hospitals-tucson/,AZ
HOSPITAL FOR SPECIAL SURGERY,330270,https://www.hss.edu,NY
CENTURA CASTLE ROCK ADVENTIST HOSPITAL,060125,https://www.centura.org/locations/castle-rock-adventist-hospital,CO
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF ROCK H,423028,https://www.encompasshealth.com/rockhillrehab,SC
OMNIPOINT HEALTH HOSPITAL,451320,https://omnipointhealth.com/locations/hospital/,TX
MOSES TAYLOR HOSPITAL,390119,https://www.commonwealthhealth.net/moses-taylor-hospital-commonwealth,PA
ADCARE HOSPITAL OF WORCESTER INC,220062,https://adcare.com/programs/adcare-hospital/,MA
BAPTIST MEDICAL CENTER-ATTALA,251336,https://www.baptistonline.org/locations/attala,MS
BRONSON LAKEVIEW HOSPITAL,231332,https://www.bronsonhealth.com/locations/bronson-lakeview-hospital/,MI
CHILDRENS HOSPITAL OF WISCONSIN FOX VALLEY,523302,https://childrenswi.org/location-directory/locations/hospitals/fox-valley,WI
CHI HEALTH CREIGHTON UNIVERSITY MEDICAL CENTER - B,280060,https://www.chihealth.com/chi-health-bergan-mercy,NE
MCKAY DEE HOSPITAL,460004,https://intermountainhealthcare.org/locations/mckay-dee-hospital/,UT
WEST TENNESSEE HEALTHCARE CAMDEN HOSPITAL,441316,https://www.wth.org/locations/camden-general-hospital,TN
MERCY REHABILITATION HOSPITAL SPRINGFIELD,263032,https://www.mercy.net/practice/mercy-rehabilitation-hospital-springfield/,MO
ST MARY'S REGIONAL MEDICAL CENTER,370026,https://www.stmarysregional.com,OK
HIGHLANDS BEHAVIORAL HEALTH SYSTEM,064024,https://www.highlandsbhs.com/,CO
VIBRA REHABILITATION HOSPITAL OF DENVER,063035,https://vrhdenver.com/,CO
GREATER BINGHAMTON HEALTH CENTER,334012,https://www.omh.ny.gov/omhweb/facilities/bipc/,NY
THE HOSPITALS OF PROVIDENCE EAST CAMPUS,670047,https://www.thehospitalsofprovidence.com/locations/detail/east-campus,TX
KLICKITAT VALLEY HOSPITAL,501316,https://www.kvhealth.net,WA
BUCHANAN GENERAL HOSPITAL,490127,https://www.bgh.org/,VA
THEDACARE REGIONAL MEDICAL CENTER - NEENAH INC,520045,https://directory.thedacare.org/location/thedacare-regional-medical-center-neenah,WI
USC VERDUGO HILLS HOSPITAL,050124,https://uscvhh.org,CA
SPRINGBROOK HOSPITAL,104057,https://www.springbrookhospital.org,FL
CROSSING RIVERS HEALTH MEDICAL CENTER,521330,https://www.crossingrivers.org/,WI
ASCENSION BORGESS LEE HOSPITAL,231315,https://healthcare.ascension.org/locations/michigan/mikal/dowagiac-ascension-borgess-lee-hospital,MI
UHHS MEMORIAL HOSPITAL OF GENEVA,361307,https://www.uhhospitals.org/locations/uh-geneva-medical-center,OH
MILLINOCKET REGIONAL HOSPITAL,201307,https://www.mrhme.org/,ME
MATAGORDA REGIONAL MEDICAL CENTER,450465,https://www.matagordaregional.org/,TX
SAINT JOSEPH MERCY LIVINGSTON HOSPITAL,230069,https://www.stjoeshealth.org/location/trinity-health-livingston-hospital,MI
U S AIR FORCE ACADEMY HOSPITAL,06002F,https://www.usafa.af.mil/Units/MedicalGroup.aspx,CO
US AIR FORCE HOSP,36006F,https://wrightpatterson.tricare.mil/,OH
SEDGWICK COUNTY MEMORIAL HOSPITAL,061310,https://www.schealth.org,CO
METHODIST SOUTHLAKE MEDICAL CENTER,670132,https://www.methodisthealthsystem.org/methodist-southlake-medical-center/,TX
SELECT SPECIALTY HOSPITAL MEMPHIS,442014,https://www.selectspecialtyhospitals.com/locations-and-tours/tn/memphis/memphis/,TN
RIVER FALLS AREA HOSPITAL,521349,https://www.allinahealth.org/river-falls-area-hospital,WI
CHINO VALLEY MEDICAL CENTER,050586,https://www.cvmc.com/,CA
UNIVERSITY OF MD MEDICAL CENTER MIDTOWN CAMPUS,210038,https://www.umms.org/midtown,MD
HOLY NAME MEDICAL CENTER,310008,https://www.holyname.org,NJ
SHERIDAN MEMORIAL HOSPITAL,530006,https://www.sheridanhospital.org/,WY
SOUTHWEST GENERAL HEALTH CENTER,360155,https://www.swgeneral.com,OH
SETON MEDICAL CENTER HARKER HEIGHTS,670080,https://setonharkerheights.net/,TX
ST ELIZABETHS HOSPITAL,094001,https://www.sehcommunity.org/,DC
LAWRENCE MEMORIAL HOSPITAL,041309,https://www.lawrencememorial.info/,AR
OCHSNER ST MARTIN HOSPITAL,191302,https://ochsnerlg.org/location/ochsner-st-martin-hospital,LA
ENCOMPASS HEALTH REHABILITATION HOSPITAL OF CO SPG,063030,https://www.encompasshealth.com/coloradospringsrehab,CO
"ASCENSION VIA CHRISTI HOSPITALS WICHITA, INC.",170122,https://healthcare.ascension.org/locations/kansas/kswic/wichita-ascension-via-christi-st-francis,KS
HILL HOSPITAL OF SUMTER COUNTY,010138,https://www.hillhospitalalabama.com/getpage.php?name=index,AL
WEST RIVER REGIONAL MEDICAL CENTER-CAH,351330,https://www.wrhs.com/2015-03-10-23-39-32/facilities/hospital.html,ND
SHIRLEY RYAN ABILITYLAB,143026,https://www.sralab.org,IL
ASHEVILLE SPECIALTY HOSPITAL,342017,https://missionhealth.org/member-hospitals/asheville-specialty-hospital/,NC
"IZARD COUNTY MEDICAL CENTER, LLC",041306,https://izard.co,AR
VA HOSP,37012F,https://www.va.gov/eastern-oklahoma-health-care/,OK
SOUTHEAST IOWA REGIONAL MEDICAL CENTER,160057,https://www.greatriverhealth.org/,IA
FRISBIE MEMORIAL HOSPITAL,300014,https://www.frisbiehospital.com,NH
ELMHURST HOSPITAL CENTER,330128,https://www.nychealthandhospitals.org/elmhurst/,NY
ARBOUR HUMAN RESOURCE INSTITUTE,224018,https://hrihospital.com,MA
CHERRY COUNTY HOSPITAL,281344,https://www.cherrycountyhospital.org/getpage.php?name=index,NE
NORTHBROOK BEHAVIORAL HEALTH HOSPITAL,314018,https://northbrookbhh.com/index.html,NJ
VISTA MEDICAL CENTER EAST,140084,https://www.vistahealth.com/vista-health-system/vista-medical-center-east,IL
MACNEAL  HOSPITAL,140054,https://www.loyolamedicine.org/location/macneal-hospital,IL
V A BLACK HILLS HEALTH CARE,43002F,https://www.va.gov/black-hills-health-care/locations/fort-meade-va-medical-center/,SD
ST VINCENT'S EAST,010011,https://healthcare.ascension.org/locations/alabama/albir/birmingham-ascension-st-vincents-east,AL
ZACHARY - A M G SPECIALTY HOSPITAL,192041,https://amgihm.com/locations/zachary/,LA
SETON SHOAL CREEK HOSPITAL,454029,https://healthcare.ascension.org/locations/texas/txaus/austin-ascension-seton-shoal-creek,TX
CHI HEALTH MIDLANDS,280105,https://www.chihealth.com/chi-health-midlands,NE
KAISER SUNNYSIDE MEDICAL CENTER,380091,https://healthy.kaiserpermanente.org/oregon-washington/health-wellness/maternity/find-hospital/sunnyside,OR
MT SAN RAFAEL HOSPITAL,061321,https://www.msrhc.org,CO
STE GENEVIEVE COUNTY MEMORIAL HOSPITAL,261330,https://www.stegenevievehospital.org/Default.aspx?,MO
RIDGEVIEW INSTITUTE,114012,https://ridgeviewinstitute.com/,GA
"ASCENSION VIA CHRISTI REHABILITATION HOSPITAL, INC",173028,https://atriumhealth.org/locations/detail/atrium-health-university-city,KS
ALICE HYDE MEDICAL CENTER,330084,https://www.alicehyde.com/,NY
VIBRA HOSPITAL OF RICHMOND,492009,https://vhrichmond.com/,VA
TENET HEALTH CENTRAL TWIN CITIES COMMUNITY HOSP,050633,https://www.tenethealthcentralcoast.com/locations/detail/twin-cities-community-hospital,CA
ADVENTIST HEALTH VALLEJO,054074,https://www.adventisthealth.org/st-helena/services/st-helena-center-for-behavioral-health/,CA
INFIRMARY LTAC HOSPITAL,012006,https://www.infirmaryhealth.org/locations/infirmary-long-term-acute-care-hospital/,AL
BANNER IRONWOOD MEDICAL CENTER,030130,https://www.bannerhealth.com/locations/queen-creek/banner-ironwood-medical-center,AZ
ENCOMPASS HEALTH REHAB HOSPITAL OF WESTERN MASS,223030,https://www.encompasshealth.com/westernmassrehab,MA
DOMINION HOSPITAL,494023,https://hcavirginia.com/locations/dominion/,VA
ST JOSEPH MERCY CHELSEA,230259,https://www.stjoeshealth.org/location/chelsea-hospital,MI
